	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
565	GMGC10.044_194_730.FOSB	GMGC10.95nr_block_0009	FOSA	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA	megares	2021-Mar-27	MEG_2999	abricate	abricate 1.0.1	95.54			1	425					+		99.77									ARO:3002804	[('ARO:0000025', 'fosfomycin')]	['phosphonic acid antibiotic']
566	GMGC10.045_124_596.GPT	GMGC10.95nr_block_0009	TET34	Drugs:Tetracyclines:Tetracycline_inactivation_enzymes:TET34	megares	2021-Mar-27	MEG_6976	abricate	abricate 1.0.1	81.92			7	465					+		98.71									ARO:3001305	[('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic']
567	GMGC10.046_478_885.UNKNOWN	GMGC10.95nr_block_0009	AAC3	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3	megares	2021-Mar-27	MEG_40	abricate	abricate 1.0.1	82.37			10	456					+		97.17									ARO:3002530	[('ARO:0000035', 'sisomicin'), ('ARO:3007382', 'gentamicin'), ('ARO:0000003', 'astromicin')]	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic']
568	GMGC10.003_548_431.FOLA	GMGC10.95nr_block_0010	DFRG	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	megares	2021-Mar-27	MEG_2579	abricate	abricate 1.0.1	86.14			1	498					+		100.0									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
569	GMGC10.005_442_859.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	82.69			1	520					+		99.62									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
570	GMGC10.005_464_822.FOLA	GMGC10.95nr_block_0010	DFRG	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	megares	2021-Mar-27	MEG_2579	abricate	abricate 1.0.1	81.33			1	482					+		96.79									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
571	GMGC10.005_699_893.FOLA	GMGC10.95nr_block_0010	DFRG	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	megares	2021-Mar-27	MEG_2579	abricate	abricate 1.0.1	84.74			1	498					+		100.0									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
572	GMGC10.006_326_072.RBPA	GMGC10.95nr_block_0010	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	80.88			175	513					+		97.97									ARO:3000245	[('ARO:3000534', 'rifapentine'), ('ARO:3000530', 'rifabutin'), ('ARO:3000517', 'rifaximin'), ('ARO:3000169', 'rifampin')]	['rifamycin antibiotic', 'rifamycin antibiotic', 'rifamycin antibiotic', 'rifamycin antibiotic']
573	GMGC10.006_663_795.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	85.44			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
574	GMGC10.008_908_051.FOLA	GMGC10.95nr_block_0010	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2487	abricate	abricate 1.0.1	98.87			58	501					+		88.76									ARO:3002858	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
575	GMGC10.009_541_667.EMRE	GMGC10.95nr_block_0010	MVRC	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MVRC	megares	2021-Mar-27	MEG_4103	abricate	abricate 1.0.1	99.7			172	504					+		100.0									ARO:3004039	[('ARO:0000006', 'erythromycin')]	['macrolide antibiotic']
576	GMGC10.009_549_961.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	82.18			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
577	GMGC10.011_243_298.UNKNOWN	GMGC10.95nr_block_0010	VANRA	Drugs:Glycopeptides:VanA-type_regulator:VANRA	megares	2021-Mar-27	MEG_7452	abricate	abricate 1.0.1	87.89			2	480					+		96.09									ARO:3002962	[]	[]
578	GMGC10.011_574_494.ERMX	GMGC10.95nr_block_0010	ERM41	Drugs:MLS:23S_rRNA_methyltransferases:ERM41	megares	2021-Mar-27	MEG_2778	abricate	abricate 1.0.1	99.42			1	522					+		100.0									ARO:3000603	[('ARO:3000145', 'tylosin'), ('ARO:3000678', 'pristinamycin IC'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000158', 'azithromycin'), ('ARO:0000027', 'roxithromycin'), ('ARO:0000065', 'clarithromycin'), ('ARO:0000006', 'erythromycin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000156', 'spiramycin'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000672', 'madumycin II'), ('ARO:0000057', 'telithromycin'), ('ARO:0000066', 'clindamycin'), ('ARO:3000679', 'vernamycin C'), ('ARO:3000681', 'patricin B'), ('ARO:3000680', 'patricin A'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000176', 'dirithromycin'), ('ARO:3000584', 'quinupristin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:3000673', 'griseoviridin'), ('ARO:3000674', 'dalfopristin'), ('ARO:3000867', 'oleandomycin')]	['macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic']
579	GMGC10.012_521_082.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	89.85			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
580	GMGC10.013_125_685.VANZ	GMGC10.95nr_block_0010	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7615	abricate	abricate 1.0.1	86.47			1	510					+		100.0									ARO:3002962	[]	[]
581	GMGC10.013_130_911.UNKNOWN	GMGC10.95nr_block_0010	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_263	abricate	abricate 1.0.1	100.0			1	498					+		100.0									ARO:3002563	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
582	GMGC10.014_286_065.FOLA	GMGC10.95nr_block_0010	DFRK	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRK	megares	2021-Mar-27	MEG_2581	abricate	abricate 1.0.1	100.0			1	492					+		100.0									ARO:3002869	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
583	GMGC10.014_515_172.EMRE	GMGC10.95nr_block_0010	MVRC	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:MVRC	megares	2021-Mar-27	MEG_4103	abricate	abricate 1.0.1	92.19			181	513					+		100.0									ARO:3004039	[('ARO:0000006', 'erythromycin')]	['macrolide antibiotic']
584	GMGC10.014_824_586.RBPA	GMGC10.95nr_block_0010	RBPA	Drugs:Rifampin:RNA-polymerase_binding_protein:RBPA	megares	2021-Mar-27	MEG_6047	abricate	abricate 1.0.1	87.58			154	467					+		91.01									ARO:3000245	[('ARO:3000534', 'rifapentine'), ('ARO:3000530', 'rifabutin'), ('ARO:3000517', 'rifaximin'), ('ARO:3000169', 'rifampin')]	['rifamycin antibiotic', 'rifamycin antibiotic', 'rifamycin antibiotic', 'rifamycin antibiotic']
585	GMGC10.015_171_691.FOSB	GMGC10.95nr_block_0010	FOSB	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB	megares	2021-Mar-27	MEG_3009	abricate	abricate 1.0.1	86.89			101	512					+		98.1									ARO:3004661	[('ARO:0000025', 'fosfomycin')]	['phosphonic acid antibiotic']
586	GMGC10.016_390_743.MARR	GMGC10.95nr_block_0010	MARR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	megares	2021-Mar-27	MEG_3663	abricate	abricate 1.0.1	80.69			64	498					+		100.0									ARO:3000718	[]	[]
587	GMGC10.017_426_718.UNKNOWN	GMGC10.95nr_block_0010	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2504	abricate	abricate 1.0.1	99.79			16	489					+		100.0									ARO:3003014	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
588	GMGC10.018_598_687.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	99.62			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
589	GMGC10.018_660_446.FOLA	GMGC10.95nr_block_0010	DFRI	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRI	megares	2021-Mar-27	MEG_2580	abricate	abricate 1.0.1	100.0			1	498					+		86.46									ARO:3004645	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
590	GMGC10.019_134_686.UNKNOWN	GMGC10.95nr_block_0010	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_124	abricate	abricate 1.0.1	95.49			35	522					+		99.8									ARO:3002563	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
591	GMGC10.019_306_601.VANZ	GMGC10.95nr_block_0010	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7615	abricate	abricate 1.0.1	87.03			1	509					+		99.8									ARO:3002962	[]	[]
592	GMGC10.020_078_505.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	80.27			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
593	GMGC10.020_791_682.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2114	abricate	abricate 1.0.1	85.14			1	518					+		96.46									ARO:3000249	[('ARO:3000387', 'phenicol antibiotic')]	['phenicol antibiotic']
594	GMGC10.020_836_424.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	80.65			2	522					+		97.93									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
595	GMGC10.022_233_330.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	82.38			1	522					+		98.31									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
596	GMGC10.024_353_370.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	87.17			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
597	GMGC10.025_332_229.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	86.59			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
598	GMGC10.025_390_872.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	95.78			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
599	GMGC10.025_631_197.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	83.4			2	507					+		95.29									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
600	GMGC10.025_670_095.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	81.19			2	522					+		98.12									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
601	GMGC10.025_709_579.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2114	abricate	abricate 1.0.1	85.91			1	517					+		96.09									ARO:3000249	[('ARO:3000387', 'phenicol antibiotic')]	['phenicol antibiotic']
602	GMGC10.027_497_619.UNKNOWN	GMGC10.95nr_block_0010	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_204	abricate	abricate 1.0.1	86.55			1	498					+		89.73									ARO:3002586	[('ARO:3007382', 'gentamicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000052', 'tobramycin')]	['antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
603	GMGC10.027_733_176.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	80.53			2	522					+		97.55									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
604	GMGC10.028_010_615.UNKNOWN	GMGC10.95nr_block_0010	VANYA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANYA	megares	2021-Mar-27	MEG_7593	abricate	abricate 1.0.1	86.54			3	522					+		87.99									ARO:3002956	[]	[]
605	GMGC10.029_045_561.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	82.93			1	492					+		94.25									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
606	GMGC10.029_134_237.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2114	abricate	abricate 1.0.1	81.75			1	511					+		94.41									ARO:3000249	[('ARO:3000387', 'phenicol antibiotic')]	['phenicol antibiotic']
607	GMGC10.029_703_019.UNKNOWN	GMGC10.95nr_block_0010	CPAA	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:CPAA	megares	2021-Mar-27	MEG_2097	abricate	abricate 1.0.1	80.81			1	469					+		96.5									ARO:3003994	[('ARO:3003993', 'capreomycin')]	['aminoglycoside antibiotic']
608	GMGC10.030_014_762.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	87.17			1	522					+		98.31									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
609	GMGC10.031_625_533.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	81.98			2	506					+		95.1									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
610	GMGC10.033_301_139.FOLA	GMGC10.95nr_block_0010	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2520	abricate	abricate 1.0.1	99.8			1	498					+		100.0									ARO:3005354	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
611	GMGC10.034_105_239.FOLA	GMGC10.95nr_block_0010	DFRA	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	megares	2021-Mar-27	MEG_2551	abricate	abricate 1.0.1	99.8			1	498					+		100.0									ARO:3002858	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
612	GMGC10.034_709_662.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2114	abricate	abricate 1.0.1	83.72			1	508					+		94.23									ARO:3000249	[('ARO:3000387', 'phenicol antibiotic')]	['phenicol antibiotic']
613	GMGC10.035_591_932.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	82.15			1	521					+		99.81									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
614	GMGC10.037_053_149.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	81.19			2	522					+		98.12									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
615	GMGC10.037_526_973.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	85.06			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
616	GMGC10.037_864_918.UNKNOWN	GMGC10.95nr_block_0010	LNUC	Drugs:MLS:Lincosamide_nucleotidyltransferases:LNUC	megares	2021-Mar-27	MEG_3611	abricate	abricate 1.0.1	83.23			1	495					+		100.0									ARO:3002838	[('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic', 'lincosamide antibiotic']
617	GMGC10.037_967_964.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	84.42			1	507					+		95.48									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
618	GMGC10.040_217_159.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	86.02			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
619	GMGC10.041_592_771.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	82.81			1	506					+		95.29									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
620	GMGC10.043_148_447.UNKNOWN	GMGC10.95nr_block_0010	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_272	abricate	abricate 1.0.1	99.8			1	498					+		89.73									ARO:3002594	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:3007382', 'gentamicin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
621	GMGC10.043_410_997.UNKNOWN	GMGC10.95nr_block_0010	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7616	abricate	abricate 1.0.1	88.33			1	497					+		99.79									ARO:3002962	[]	[]
622	GMGC10.043_592_843.YYAR	GMGC10.95nr_block_0010	SAT	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT	megares	2021-Mar-27	MEG_6164	abricate	abricate 1.0.1	88.89			1	522					+		100.0									ARO:3002897	[('ARO:0000012', 'streptothricin')]	['nucleoside antibiotic']
623	GMGC10.044_008_696.UNKNOWN	GMGC10.95nr_block_0010	VANZA	Drugs:Glycopeptides:VanA-type_accessory_protein:VANZA	megares	2021-Mar-27	MEG_7616	abricate	abricate 1.0.1	87.83			1	493					+		98.97									ARO:3002962	[]	[]
624	GMGC10.045_176_356.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2114	abricate	abricate 1.0.1	87.04			1	517					+		96.28									ARO:3000249	[('ARO:3000387', 'phenicol antibiotic')]	['phenicol antibiotic']
625	GMGC10.045_525_957.UNKNOWN	GMGC10.95nr_block_0010	CPT	Drugs:Phenicol:Chloramphenicol_phosphotransferase:CPT	megares	2021-Mar-27	MEG_2113	abricate	abricate 1.0.1	81.77			2	522					+		98.12									ARO:3003111	[('ARO:3001317', 'pleuromutilin'), ('ARO:0000066', 'clindamycin')]	['pleuromutilin antibiotic', 'lincosamide antibiotic']
626	GMGC10.046_592_803.FOLA	GMGC10.95nr_block_0010	DFRG	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	megares	2021-Mar-27	MEG_2579	abricate	abricate 1.0.1	87.96			2	490					+		98.19									ARO:3002868	[('ARO:3000188', 'trimethoprim')]	['diaminopyrimidine antibiotic']
627	GMGC10.001_965_233.UNKNOWN	GMGC10.95nr_block_0011	AAC3	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3	megares	2021-Mar-27	MEG_67	abricate	abricate 1.0.1	99.06			1	534					+		100.0									ARO:3002528	[('ARO:0000035', 'sisomicin'), ('ARO:3007382', 'gentamicin'), ('ARO:0000003', 'astromicin')]	['aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic']
628	GMGC10.002_063_753.UNKNOWN	GMGC10.95nr_block_0011	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_322	abricate	abricate 1.0.1	100.0			1	543					+		100.0									ARO:3002595	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:3007382', 'gentamicin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
629	GMGC10.002_065_115.UNKNOWN	GMGC10.95nr_block_0011	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_208	abricate	abricate 1.0.1	100.0			1	555					+		100.0									ARO:3002594	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:3007382', 'gentamicin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
630	GMGC10.002_303_585.UNKNOWN	GMGC10.95nr_block_0011	AAC6-PRIME	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	megares	2021-Mar-27	MEG_265	abricate	abricate 1.0.1	100.0			1	552					+		100.0									ARO:3002574	"[('ARO:0000007', 'dibekacin'), ('ARO:3007378', ""2'-N-ethylnetilmicin""), ('ARO:3007379', '5-episisomicin'), ('ARO:0000013', 'amikacin'), ('ARO:0000035', 'sisomicin'), ('ARO:0000052', 'tobramycin'), ('ARO:0000038', 'netilmicin')]"	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
631	GMGC10.002_407_279.EMRR	GMGC10.95nr_block_0011	EMRR	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	megares	2021-Mar-27	MEG_2734	abricate	abricate 1.0.1	80.98			1	531					+		100.0									ARO:3000516	[]	[]
