	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
735	GMGC10.016_272_397.PURU	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin			{'ARO:3002985'}	[]	[]
736	GMGC10.008_220_772.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
737	GMGC10.017_677_281.YWQM	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
738	GMGC10.033_496_071.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
739	GMGC10.027_398_460.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
740	GMGC10.033_489_161.UPPP	GMGC10.wastewater.95nr.faa	bacA	bacitracin__bacA	sarg_db	2.0	bacitracin__bacA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002986'}	[]	[]
741	GMGC10.036_897_240.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
742	GMGC10.012_472_829.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
743	GMGC10.028_361_750.SP_2003	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
744	GMGC10.040_352_610.RSMA	GMGC10.wastewater.95nr.faa	kasugamycin resistance protein ksgA	kasugamycin__kasugamycin_resistance_protein_ksgA	sarg_db	2.0	kasugamycin__kasugamycin_resistance_protein_ksgA_train_msa	ARGs-OAP	2.0																		kasugamycin				[]	[]
745	GMGC10.038_850_390.YEIE	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
746	GMGC10.009_387_094.KEFB	GMGC10.wastewater.95nr.faa	rosB	fosmidomycin__rosB	sarg_db	2.0	fosmidomycin__rosB_train_msa	ARGs-OAP	2.0																		fosmidomycin			{'ARO:3003049'}	[]	[]
747	GMGC10.019_824_834.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
748	GMGC10.005_072_729.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
749	GMGC10.030_066_147.LYSR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
750	GMGC10.010_676_761.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
751	GMGC10.038_851_396.VANW	GMGC10.wastewater.95nr.faa	vanW	vancomycin__vanW	sarg_db	2.0	vancomycin__vanW_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002964', 'ARO:3002965'}	[]	[]
752	GMGC10.028_241_855.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
753	GMGC10.019_387_601.ABAB2	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
754	GMGC10.018_545_253.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
755	GMGC10.019_807_466.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
756	GMGC10.010_697_744.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
757	GMGC10.012_787_017.YEIE	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
758	GMGC10.030_065_457.YJJC	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
759	GMGC10.019_952_149.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
760	GMGC10.037_825_269.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
761	GMGC10.019_686_028.CRGA	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
762	GMGC10.039_722_452.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
763	GMGC10.021_227_463.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
764	GMGC10.037_827_071.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
765	GMGC10.025_995_431.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
766	GMGC10.029_483_139.NASD	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
767	GMGC10.024_567_667.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
768	GMGC10.006_523_882.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
769	GMGC10.033_933_488.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
770	GMGC10.012_746_475.PHNL	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
771	GMGC10.015_307_105.MSHD	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside				[]	[]
772	GMGC10.007_162_725.AADA	GMGC10.wastewater.95nr.faa	aadA	aminoglycoside__aadA	sarg_db	2.0	aminoglycoside__aadA_train_msa	ARGs-OAP	2.0																		aminoglycoside			{'ARO:3002622', 'ARO:3002611', 'ARO:3002618', 'ARO:3002605', 'ARO:3004089', 'ARO:3002612', 'ARO:3002608', 'ARO:3002621', 'ARO:3002606', 'ARO:3002601', 'ARO:3002615', 'ARO:3002619', 'ARO:3002617', 'ARO:3002604', 'ARO:3002616', 'ARO:3002603', 'ARO:3002614', 'ARO:3002620', 'ARO:3004692', 'ARO:3002607', 'ARO:3002602'}	[]	[]
773	GMGC10.025_530_134.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
774	GMGC10.022_219_991.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
775	GMGC10.013_946_110.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
776	GMGC10.036_011_546.BMUL_1552	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
777	GMGC10.019_989_324.SCLAV_4773	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
778	GMGC10.008_436_931.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
779	GMGC10.021_075_460.BMUL_3526	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
780	GMGC10.028_242_359.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
781	GMGC10.028_242_730.LYSR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
782	GMGC10.014_416_065.UNKNOWN	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
783	GMGC10.011_217_663.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
784	GMGC10.036_011_895.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
785	GMGC10.019_509_610.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
786	GMGC10.026_718_284.CRGA	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
787	GMGC10.002_279_841.CRGA	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
788	GMGC10.035_201_859.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
789	GMGC10.029_286_734.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
790	GMGC10.039_723_301.MSHD	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside				[]	[]
791	GMGC10.019_952_089.YWQM	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
792	GMGC10.016_249_920.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3000535'}	[]	[]
793	GMGC10.016_249_920.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
794	GMGC10.004_196_310.GCVA	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
795	GMGC10.036_958_334.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
796	GMGC10.015_603_057.VICR	GMGC10.wastewater.95nr.faa	vanR	vancomycin__vanR	sarg_db	2.0	vancomycin__vanR_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002923', 'ARO:3002921', 'ARO:3002927', 'ARO:3002926', 'ARO:3002928', 'ARO:3002929', 'ARO:3002925', 'ARO:3002919', 'ARO:3002930', 'ARO:3002922', 'ARO:3002924'}	[]	[]
797	GMGC10.007_404_171.ILVY	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
798	GMGC10.003_075_557.GG9_0947	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
799	GMGC10.026_718_365.TRPI	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
800	GMGC10.002_474_828.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
801	GMGC10.036_377_965.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
802	GMGC10.004_162_455.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
803	GMGC10.037_260_273.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
804	GMGC10.031_818_703.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
805	GMGC10.002_505_529.OXYR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
806	GMGC10.039_723_308.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
807	GMGC10.046_490_338.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
808	GMGC10.012_840_112.TRPI	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
809	GMGC10.016_424_056.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
810	GMGC10.030_065_673.RSMA	GMGC10.wastewater.95nr.faa	kasugamycin resistance protein ksgA	kasugamycin__kasugamycin_resistance_protein_ksgA	sarg_db	2.0	kasugamycin__kasugamycin_resistance_protein_ksgA_train_msa	ARGs-OAP	2.0																		kasugamycin				[]	[]
811	GMGC10.002_068_568.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
812	GMGC10.018_003_330.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
813	GMGC10.033_833_586.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
814	GMGC10.018_901_802.CYNR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
815	GMGC10.038_590_227.XAPR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
816	GMGC10.019_983_879.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
817	GMGC10.013_765_132.YDHJ	GMGC10.wastewater.95nr.faa	mdtN	multidrug__mdtN	sarg_db	2.0	multidrug__mdtN_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3003548'}	[]	[]
818	GMGC10.016_272_379.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
819	GMGC10.040_352_042.GLTC	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
820	GMGC10.005_073_855.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
821	GMGC10.031_712_653.NATA	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
822	GMGC10.008_396_340.CPSY	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
823	GMGC10.038_642_736.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
824	GMGC10.008_396_484.UNKNOWN	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002956', 'ARO:3002959', 'ARO:3002961', 'ARO:3002966', 'ARO:3004738', 'ARO:3002957', 'ARO:3002958', 'ARO:3002955'}	[]	[]
825	GMGC10.019_885_857.UPPP	GMGC10.wastewater.95nr.faa	bacA	bacitracin__bacA	sarg_db	2.0	bacitracin__bacA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002986'}	[]	[]
826	GMGC10.038_257_538.NHAR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
827	GMGC10.019_822_999.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin			{'ARO:3002987'}	[]	[]
828	GMGC10.036_221_961.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
829	GMGC10.038_852_646.OCAR_4946	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
830	GMGC10.024_718_126.OCAR_4946	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
831	GMGC10.026_718_144.OCAR_4946	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
832	GMGC10.039_889_321.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
833	GMGC10.018_001_714.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
834	GMGC10.046_577_139.MACA	GMGC10.wastewater.95nr.faa	macA	macrolide_lincosamide_streptogramin__macA	sarg_db	2.0	macrolide_lincosamide_streptogramin__macA_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3004666', 'ARO:3000533'}	[]	[]
835	GMGC10.037_137_387.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
836	GMGC10.015_306_932.UNKNOWN	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
837	GMGC10.035_038_341.OXYR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
838	GMGC10.011_090_934.MACA	GMGC10.wastewater.95nr.faa	macA	macrolide_lincosamide_streptogramin__macA	sarg_db	2.0	macrolide_lincosamide_streptogramin__macA_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin			{'ARO:3004666', 'ARO:3000533'}	[]	[]
839	GMGC10.015_790_569.GBPR	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug			{'ARO:3000814'}	[]	[]
840	GMGC10.012_007_124.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin			{'ARO:3002939', 'ARO:3002931', 'ARO:3002934', 'ARO:3002935', 'ARO:3002941', 'ARO:3002932', 'ARO:3002938', 'ARO:3002937', 'ARO:3002933', 'ARO:3002936', 'ARO:3003564', 'ARO:3002940'}	[]	[]
