	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
4979	4979	YP_002848913|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
4980	4980	gi:817682837:ref:WP_046647052.1:|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
4981	4981	gi:757686578:ref:WP_042917070.1:|FEATURES|mexF|multidrug|mexF	MexF	3000804.0	deeparg
4982	4982	gi:1006181758:ref:WP_061740625.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
4983	4983	gi:424013764:emb:CCO64304.1:|FEATURES|fosX|fosfomycin|fosX	FosX	3000198.0	deeparg
4984	4984	gi:556324581:ref:WP_023295855.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804.0	deeparg
4985	4985	gi:692958302:ref:WP_032151894.1:|FEATURES|dfrA12|diaminopyrimidine|dfrA12	dfrA12	3002858.0	deeparg
4986	4986	gi:730235537:ref:WP_033940563.1:|FEATURES|tetR|tetracycline|tetR	tetR	tetR	deeparg
4987	4987	gi:447004720:ref:WP_001081976.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795.0	deeparg
4988	4988	gi:1031656791:gb:ANG24706.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
4989	4989	ZP_04668102|FEATURES|tetO|tetracycline|tetO	tetO	3000190.0	deeparg
4990	4990	AY216678.1.gene1.p01|FEATURES|aac(3)-IV|aminoglycoside|aac(3)-IV	AAC(3)-IV	3002539.0	deeparg
4991	4991	ZP_02686031|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
4992	4992	P49857|FEATURES|ykkD|multidrug|ykkD	ykkD	3003064.0	deeparg
4993	4993	gi:749036341:ref:WP_040083042.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
4994	4994	AY743590.gene.p01|FEATURES|tet39|tetracycline|tet39	tet(39)	3000566.0	deeparg
4995	4995	NP_764009|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
4996	4996	gi:730550388:ref:WP_034044878.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807.0	deeparg
4997	4997	gi:498523386:ref:WP_010823123.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300.0	deeparg
4998	4998	gi:896083144:ref:WP_049122651.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
4999	4999	gi:851957997:ref:WP_048231701.1:|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548.0	deeparg
5000	5000	gi:654658955:ref:WP_028119847.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5001	5001	gi:851967503:ref:WP_048235661.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5002	5002	gi:846280841:gb:AKN19373.1:|FEATURES|sul2|sulfonamide|sul2	sul2	3000412.0	deeparg
5003	5003	gi:505383883:ref:WP_015570985.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5004	5004	gi:555275091:ref:WP_023253897.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074.0	deeparg
5005	5005	JN790864.1.gene1.p01|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-123	3001982.0	deeparg
5006	5006	Q83LR7|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5007	5007	gi:686337277:ref:WP_031882888.1:|FEATURES|mecA|beta-lactam|mecA	mecA	3000617.0	deeparg
5008	5008	gi:446519890:ref:WP_000597236.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
5009	5009	gi:926400371:ref:WP_053728483.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522.0	deeparg
5010	5010	gi:446533250:ref:WP_000610596.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
5011	5011	gi:489311091:ref:WP_003218500.1:|FEATURES|ykkD|multidrug|ykkD	ykkD	3003064.0	deeparg
5012	5012	gi:447077025:ref:WP_001154281.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826.0	deeparg
5013	5013	gi:505085282:ref:WP_015272384.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410.0	deeparg
5014	5014	YP_001974113|FEATURES|mexE|multidrug|mexE	smeA	3003051.0	deeparg
5015	5015	gi:554036077:gb:ESE82040.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
5016	5016	gi:490474978:ref:WP_004345400.1:|FEATURES|tetR|tetracycline|tetR	tetR	tetR	deeparg
5017	5017	AAA83416|FEATURES|class_C|beta-lactam|class_C	TRU-1	3004450.0	deeparg
5018	5018	AGZ20169.1|FEATURES|CMY-108|beta-lactam|CMX	CMY-108	3002120.0	deeparg
5019	5019	JF273470.1.gene1.p01|FEATURES|OXA-192|beta-lactam|OXA	OXA-192	3001766.0	deeparg
5020	5020	gi:489959213:ref:WP_003862520.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5021	5021	gi:693119083:ref:WP_032268563.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796.0	deeparg
5022	5022	gi:1031675739:gb:ANG33710.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
5023	5023	gi:695744329:ref:WP_032670628.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804.0	deeparg
5024	5024	JQ768046.1.gene8.p1|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	facT	3001313.0	deeparg
5025	5025	gi:555251795:ref:WP_023235249.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5026	5026	WP_001211223.1|FEATURES|ADC-31|beta-lactam|ADC-31	ADC-31	3003870.0	deeparg
5027	5027	gi:757782629:ref:WP_043001213.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5028	5028	gi:446014359:ref:WP_000092214.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5029	5029	JN603240.1.gene1.p1|FEATURES|OXA-217|beta-lactam|OXA	OXA-217	3001489.0	deeparg
5030	5030	gi:488950056:ref:WP_002861131.1:|FEATURES|cmeA|multidrug|cmeA	cmeA	3000783.0	deeparg
5031	5031	YP_001460870|FEATURES|mdtN|multidrug|mdtN	mdtN	3003548.0	deeparg
5032	5032	gi:929544294:ref:WP_054083186.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777.0	deeparg
5033	5033	gi:516010379:ref:WP_017440962.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5034	5034	gi:489200326:ref:WP_003109550.1:|FEATURES|oprN|multidrug|oprN	OprN	3000805.0	deeparg
5035	5035	YP_001348629|FEATURES|mexX|multidrug|mexX	mexX	3003034.0	deeparg
5036	5036	gi:513038267:ref:WP_016506294.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5037	5037	NC_005011.2598316.p01|FEATURES|blaZ|beta-lactam|blaZ	PC1 beta-lactamase (blaZ)	3000621.0	deeparg
5038	5038	AF190694.1.gene1.p01|FEATURES|TEM-76|beta-lactam|TEM	TEM-76	3000942.0	deeparg
5039	5039	gi:488103652:ref:WP_002175049.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111.0	deeparg
5040	5040	JQ734687.1.gene1.p01|FEATURES|NDM-3|beta-lactam|NDM	NDM-3	3002354.0	deeparg
5041	5041	gi:691126622:ref:WP_032043669.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5042	5042	WP_063865147.1|FEATURES|TMB-1|beta-lactam|TMB-1	TMB-1	3004105.0	deeparg
5043	5043	gi:764403570:ref:WP_044352035.1:|FEATURES|sul2|sulfonamide|sul2	sul2	3000412.0	deeparg
5044	5044	NC_002758.1122377.p01|FEATURES|major_facilitator_superfamily_transporter|multidrug|major_facilitator_superfamily_transporter	lmrB	3002813.0	deeparg
5045	5045	ZP_04613685|FEATURES|class_A|beta-lactam|class_A	y56 beta-lactamase	3003558.0	deeparg
5046	5046	gi:514074905:ref:WP_016528740.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
5047	5047	gi:765522999:ref:WP_044735234.1:|FEATURES|qnrA|fluoroquinolone|qnrA	QnrA3	3002709.0	deeparg
5048	5048	A7ZZ10|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5049	5049	gi:585367575:ref:WP_024249154.1:|FEATURES|emrK|multidrug|emrK	emrK	3000206.0	deeparg
5050	5050	AAN41433|FEATURES|dfrB1|diaminopyrimidine|dfrB1	DfrB9	3005350.0	deeparg
5051	5051	gi:1031799645:ref:WP_064138838.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
5052	5052	gi:486073153:ref:WP_001509399.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
5053	5053	gi:723587543:ref:WP_033566957.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826.0	deeparg
5054	5054	gi:641404834:gb:KDN92842.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
5055	5055	JF460794.1.gene1.p01|FEATURES|CMY-60|beta-lactam|CMX	CMY-60	3002073.0	deeparg
5056	5056	HQ451074.1.gene4.p01|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
5057	5057	ZP_04064297|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5058	5058	gi:727405086:ref:WP_033813722.1:|FEATURES|class_C|beta-lactam|class_C	EC-8	3006881.0	deeparg
5059	5059	AAM11668|FEATURES|ampC|beta-lactam|ampC	CMY-82	3002095.0	deeparg
5060	5060	M29953.1.gene1.p1|FEATURES|aph(3')-VII|aminoglycoside|aph(3')-VII	APH(3')-VIIa	3002654.0	deeparg
5061	5061	gi:896521222:ref:WP_049426109.1:|FEATURES|qacG|multidrug|qacG	qacG	3007015.0	deeparg
5062	5062	gi:445946986:ref:WP_000024841.1:|FEATURES|mdtF|multidrug|mdtF	mdtF	3000796.0	deeparg
5063	5063	AAR37060|FEATURES|vanD|glycopeptide|vanD	vanD	3000005.0	deeparg
5064	5064	gi:487391228:ref:WP_001662551.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
5065	5065	ZP_04557016|FEATURES|tetQ|tetracycline|tetQ	tetQ	3000191.0	deeparg
5066	5066	ACD45467.1|FEATURES|OXA-138|beta-lactam|OXA	OXA-138	3001655.0	deeparg
5067	5067	gi:929538748:ref:WP_054078943.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777.0	deeparg
5068	5068	gi:730515826:ref:WP_034033916.1:|FEATURES|mexA|multidrug|mexA	MexA	3000377.0	deeparg
5069	5069	gi:388607857:gb:EIM37061.1:|FEATURES|mdfA|multidrug|mdfA	Escherichia coli mdfA	3001328.0	deeparg
5070	5070	BAH18719|FEATURES|bifunctional_aminoglycoside_N-acetyltransferase_and_aminoglycoside_phosphotransferase|aminoglycoside|bifunctional_aminoglycoside_N-acetyltransferase_and_aminoglycoside_phosphotransferase	AAC(6')-Ie-APH(2'')-Ia	3002597.0	deeparg
5071	5071	NP_273368.1|FEATURES|farB|antibacterial_free_fatty_acids|farB	farB	3003962.0	deeparg
5072	5072	AKR18032.1|FEATURES|PDC-92|beta-lactam|PDC	PDC-92	3004355.0	deeparg
5073	5073	AKF16168|FEATURES|MCR-1|peptide|MCR-1	MCR-1.1	3003689.0	deeparg
5074	5074	gi:489954701:ref:WP_003858008.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5075	5075	CAP45902|FEATURES|qnrB|fluoroquinolone|qnrB	QnrB17	3002732.0	deeparg
5076	5076	gi:974626021:ref:WP_059213806.1:|FEATURES|class_A|beta-lactam|class_A	EXO-1	3003564.0	deeparg
5077	5077	gi:959854208:ref:WP_058137685.1:|FEATURES|tetR|tetracycline|tetR	tetR	tetR	deeparg
5078	5078	gi:498517610:ref:WP_010817605.1:|FEATURES|lsa|MLS|lsa	lsaA	3000300.0	deeparg
5079	5079	KF203099.1.gene1.p01|FEATURES|OXA-325|beta-lactam|OXA	OXA-325	3001513.0	deeparg
5080	5080	gi:492246796:ref:WP_005788492.1:|FEATURES|mexF|multidrug|mexF	adeF	3000777.0	deeparg
5081	5081	CAI94891|FEATURES|mefA|MLS|mefA	mel	3000616.0	deeparg
5082	5082	YP_078703|FEATURES|fosB|fosfomycin|fosB	FosB	3000172.0	deeparg
5083	5083	NP_459349.1|FEATURES|golS|multidrug|golS	golS	3000504.0	deeparg
5084	5084	gi:914235780:ref:WP_050551089.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5085	5085	gi:485666986:ref:WP_001308215.1:|FEATURES|class_C|beta-lactam|class_C	Escherichia coli ampC beta-lactamase	3004290.0	deeparg
5086	5086	gi:686943314:gb:KGD21341.1:|FEATURES|oprM|multidrug|oprM	OprA	3003039.0	deeparg
5087	5087	gi:446014338:ref:WP_000092193.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5088	5088	AJ549244.1.gene1.p01|FEATURES|CTX-M-28|beta-lactam|CTX-M	CTX-M-28	3001890.0	deeparg
5089	5089	gi:743509803:ref:WP_039027538.1:|FEATURES|tetR|tetracycline|tetR	tetR	tetR	deeparg
5090	5090	gi:585353377:ref:WP_024234985.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410.0	deeparg
5091	5091	gi:662129758:ref:WP_030081404.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522.0	deeparg
5092	5092	ZP_04677702|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5093	5093	YP_001569069|FEATURES|mphC|MLS|mphC	mphC	3000319.0	deeparg
5094	5094	gi:1032695345:ref:WP_064272854.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	msbA	3003950.0	deeparg
5095	5095	gi:754720184:ref:WP_042093261.1:|FEATURES|mdtL|multidrug|mdtL	bcr-1	3003801.0	deeparg
5096	5096	YP_001455919|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5097	5097	gi:835666879:ref:WP_047606339.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5098	5098	AJ249249.1.gene5.p01|FEATURES|catA|phenicol|catA	catIII	3002685.0	deeparg
5099	5099	gi:919955950:ref:WP_052920887.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5100	5100	gi:446571408:ref:WP_000648754.1:|FEATURES|arnA|polymyxin|arnA	arnA	3002985.0	deeparg
5101	5101	NC_002695.1.912777.p01|FEATURES|acrB|multidrug|acrB	acrB	3000216.0	deeparg
5102	5102	AIT76110.1|FEATURES|IMP-48|beta-lactam|IMP	IMP-48	3002239.0	deeparg
5103	5103	AY528718.1.gene1.p01|FEATURES|SHV-1|beta-lactam|SHV	SHV-49	3001106.0	deeparg
5104	5104	ANZ79476.1|FEATURES|Erm(47)|MLS|Erm(47)	Erm(47)	3003908.0	deeparg
5105	5105	gi:554685679:ref:WP_023185566.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5106	5106	CP000675.2.gene498.p01|FEATURES|oprM|multidrug|oprM	OprM	3000379.0	deeparg
5107	5107	gi:976090872:ref:WP_059295021.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5108	5108	gi:499458880:ref:WP_011146344.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5109	5109	gi:829831654:ref:WP_047352641.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5110	5110	gi:1004701763:gb:AMP50073.1:|FEATURES|tetX|tetracycline|tetX	tetX	3000205.0	deeparg
5111	5111	gi:693007049:ref:WP_032191347.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5112	5112	gi:648450610:ref:WP_026142361.1:|FEATURES|class_C|beta-lactam|class_C	SRT-3	3006853.0	deeparg
5113	5113	KF421161.1.gene1.p01|FEATURES|OXA-358|beta-lactam|OXA	OXA-358	3001545.0	deeparg
5114	5114	gi:665939114:ref:WP_031305161.1:|FEATURES|fosB|fosfomycin|fosB	FosB2	3005100.0	deeparg
5115	5115	gi:481023147:ref:WP_001295185.1:|FEATURES|class_C|beta-lactam|class_C	EC-15	3006876.0	deeparg
5116	5116	gi:817601484:ref:WP_046595173.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027.0	deeparg
5117	5117	gi:1015092566:emb:CZW25224.1:|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792.0	deeparg
5118	5118	gi:1033169662:ref:WP_064474184.1:|FEATURES|fosB|fosfomycin|fosB	FosB	3000172.0	deeparg
5119	5119	gi:730308867:ref:WP_033979921.1:|FEATURES|mexH|multidrug|mexH	MexH	3000807.0	deeparg
5120	5120	BAG80136|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
5121	5121	gi:585321216:ref:WP_024202882.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027.0	deeparg
5122	5122	U20270.1.gene1.p01|FEATURES|SHV|beta-lactam|SHV	SHV-7	3001066.0	deeparg
5123	5123	AUW34365.1|FEATURES|RSA-1|beta-lactam|RSA-1	RSA-1	3004444.0	deeparg
5124	5124	AF445082.1.gene5.p01|FEATURES|catB|phenicol|catB	catB3	3002676.0	deeparg
5125	5125	gi:1012702223:ref:WP_062814406.1:|FEATURES|emrA|multidrug|emrA	Klebsiella pneumoniae KpnG	3004588.0	deeparg
5126	5126	YP_001465585|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549.0	deeparg
5127	5127	gi:950415358:ref:WP_057352661.1:|FEATURES|mfpA|fluoroquinolone|mfpA	mfpA	3003035.0	deeparg
5128	5128	NP_455648|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5129	5129	CAG34724|FEATURES|aph(3')-I|aminoglycoside|aph(3')-I	APH(3')-Vb	3002650.0	deeparg
5130	5130	CP001138.1.gene2020.p01|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5131	5131	ZP_02865688|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5132	5132	gi:490245669:ref:WP_004143852.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
5133	5133	gi:754493637:ref:WP_041910532.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5134	5134	NP_511233|FEATURES|tetC|tetracycline|tetC	tet(C)	3000167.0	deeparg
5135	5135	gi:487138374:ref:WP_001629811.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5136	5136	AAP46613|FEATURES|penA|beta-lactam|penA	penA	penA	deeparg
5137	5137	A7ZMC9|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
5138	5138	gi:782729675:ref:WP_045621742.1:|FEATURES|fosA|fosfomycin|fosA	FosA2	3002804.0	deeparg
5139	5139	gi:32345894:gb:AAM97241.1:|FEATURES|penA|beta-lactam|penA	penA	penA	deeparg
5140	5140	gi:766974895:ref:WP_044866836.1:|FEATURES|class_C|beta-lactam|class_C	EC-14	3006875.0	deeparg
5141	5141	gi:817536927:ref:WP_046586836.1:|FEATURES|lsa|MLS|lsa	lsaB	3003111.0	deeparg
5142	5142	gi:983453186:ref:WP_060614905.1:|FEATURES|sul1|sulfonamide|sul1	sul1	3000410.0	deeparg
5143	5143	gi:1031666097:gb:ANG28903.1:|FEATURES|TEM-1|beta-lactam|TEM	TEM-1	3000873.0	deeparg
5144	5144	gi:657686580:ref:WP_029487409.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5145	5145	gi:764052438:gb:AJQ71211.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5146	5146	YP_274443|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5147	5147	gi:513038978:ref:WP_016506872.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
5148	5148	gi:486290300:ref:WP_001572995.1:|FEATURES|mdtE|multidrug|mdtE	mdtE	3000795.0	deeparg
5149	5149	gi:639892676:ref:WP_024755698.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522.0	deeparg
5150	5150	gi:446533220:ref:WP_000610566.1:|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
5151	5151	gi:759527374:ref:WP_043247487.1:|FEATURES|multidrug_ABC_transporter|multidrug|multidrug_ABC_transporter	novA	3002522.0	deeparg
5152	5152	AY072920.1.gene1.p1|FEATURES|TEM-110|beta-lactam|TEM	TEM-110	3000973.0	deeparg
5153	5153	gi:486248954:ref:WP_001563516.1:|FEATURES|sdiA|unclassified|sdiA	sdiA	3000826.0	deeparg
5154	5154	gi:654934447:ref:WP_028384763.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5155	5155	ZP_04623431|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5156	5156	AAZ98839|FEATURES|vanD|glycopeptide|vanD	vanI	3003723.0	deeparg
5157	5157	gi:501015807:ref:WP_012068502.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5158	5158	AFA52645.1|FEATURES|QnrB44|fluoroquinolone|QnrB44	QnrB6	3002720.0	deeparg
5159	5159	gi:763189914:ref:WP_044067152.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5160	5160	gi:556481097:ref:WP_023332677.1:|FEATURES|mdtG|multidrug|mdtG	mdtG	3001329.0	deeparg
5161	5161	gi:649725665:gb:AIC64355.1:|FEATURES|CTX-M|beta-lactam|CTX-M	CTX-M-3	3001866.0	deeparg
5162	5162	gi:226876715:gb:ACO89578.1:|FEATURES|erm(41)|MLS|erm(41)	Erm(41)	3000603.0	deeparg
5163	5163	gi:741009489:ref:WP_038791929.1:|FEATURES|mexE|multidrug|mexE	adeG	3000778.0	deeparg
5164	5164	gi:1015170883:emb:CZX89187.1:|FEATURES|mdtA|multidrug|mdtA	mdtA	3000792.0	deeparg
5165	5165	gi:426206800:emb:CCP09090.1:|FEATURES|OXA-10|beta-lactam|OXA	OXA-10	3001405.0	deeparg
5166	5166	gi:693042972:ref:WP_032214096.1:|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
5167	5167	AEM44650.1|FEATURES|CTX-M-107|beta-lactam|CTX-M	CTX-M-107	3001967.0	deeparg
5168	5168	YP_002333396|FEATURES|vanX|glycopeptide|vanX	vanX gene in vanB cluster	3002950.0	deeparg
5169	5169	gi:691147886:ref:WP_032060394.1:|FEATURES|marR|multidrug|marR	emrR	3000516.0	deeparg
5170	5170	gi:485869052:ref:WP_001466418.1:|FEATURES|mexX|multidrug|mexX	AcrE	3000499.0	deeparg
5171	5171	NC_002695.1.916587.p01|FEATURES|mdtD|multidrug|mdtD	emrB	3000074.0	deeparg
5172	5172	AAY67972|FEATURES|vanS|glycopeptide|vanS	vanS gene in vanC cluster	3002933.0	deeparg
5173	5173	gi:757862544:gb:KIS40949.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582.0	deeparg
5174	5174	APB87301|FEATURES|porin_OmpC|beta-lactam|porin_OmpC	Klebsiella pneumoniae OmpK37	3004122.0	deeparg
5175	5175	ZP_03790349|FEATURES|oprC|multidrug|oprC	adeF	3000777.0	deeparg
5176	5176	gi:738456322:ref:WP_036407483.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597.0	deeparg
5177	5177	gi:486184141:ref:WP_001539592.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5178	5178	Q53770|FEATURES|tetM|tetracycline|tetM	tetM	3000186.0	deeparg
5179	5179	gi:560398941:ref:WP_023622163.1:|FEATURES|macA|MLS|macA	macA	3000533.0	deeparg
5180	5180	gi:556196973:ref:WP_023280446.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597.0	deeparg
5181	5181	gi:857586086:emb:CRL63207.1:|FEATURES|mdtB|multidrug|mdtB	mdtB	3000793.0	deeparg
5182	5182	gi:692990270:ref:WP_032178668.1:|FEATURES|emrA|multidrug|emrA	emrA	3000027.0	deeparg
5183	5183	gi:446910336:ref:WP_000987592.1:|FEATURES|adeB|multidrug|adeB	adeB	3000775.0	deeparg
5184	5184	gi:1007441960:ref:WP_061856373.1:|FEATURES|mdtH|multidrug|mdtH	mdtH	3001216.0	deeparg
5185	5185	gi:823312318:ref:WP_047066733.1:|FEATURES|emrB|multidrug|emrB	Klebsiella pneumoniae KpnH	3004597.0	deeparg
5186	5186	P50870|FEATURES|vatD|MLS|vatD	vatD	3002843.0	deeparg
5187	5187	YP_002394083|FEATURES|mdtP|multidrug|mdtP	mdtP	3003550.0	deeparg
5188	5188	gi:333011104:gb:EGK30518.1:|FEATURES|mdtO|multidrug|mdtO	mdtO	3003549.0	deeparg
5189	5189	WP_002118772.1|FEATURES|ADC-18|beta-lactam|ADC-18	ADC-18	3003862.0	deeparg
5190	5190	gi:691142723:ref:WP_032055937.1:|FEATURES|marR|multidrug|marR	emrR	3000516.0	deeparg
5191	5191	gi:754493745:ref:WP_041910640.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5192	5192	ZP_03232649|FEATURES|class_A|beta-lactam|class_A	BcI	3002877.0	deeparg
5193	5193	gi:923061916:ref:WP_053445667.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5194	5194	gi:686043128:ref:WP_031730601.1:|FEATURES|mfpA|fluoroquinolone|mfpA	mfpA	3003035.0	deeparg
5195	5195	gi:446048045:ref:WP_000125900.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5196	5196	gi:226876713:gb:ACO89577.1:|FEATURES|erm(41)|MLS|erm(41)	Erm(41)	3000603.0	deeparg
5197	5197	AB116646.1.gene1.p01|FEATURES|aac(6')-I|aminoglycoside|aac(6')-I	AAC(6')-Isa	3002563.0	deeparg
5198	5198	gi:485783038:ref:WP_001405675.1:|FEATURES|emrB|multidrug|emrB	emrB	3000074.0	deeparg
5199	5199	gi:486215701:ref:WP_001556753.1:|FEATURES|mdtM|multidrug|mdtM	mdtM	3001214.0	deeparg
5200	5200	GQ149243.1.gene1.p01|FEATURES|CTX-M-74|beta-lactam|CTX-M	CTX-M-74	3001935.0	deeparg
5201	5201	gi:896543445:ref:WP_049444987.1:|FEATURES|metallo-beta-lactamase|beta-lactam|metallo-beta-lactamase	L1 beta-lactamase	3000582.0	deeparg
5202	5202	AAC75315|FEATURES|arnA|polymyxin|arnA	arnA	3002985.0	deeparg
5203	5203	ZP_04646474|FEATURES|lsa|MLS|lsa	lsaA	3000300.0	deeparg
5204	5204	EAS48788|FEATURES|bacA|bacitracin|bacA	bacA	3002986.0	deeparg
5205	5205	gi:446657957:ref:WP_000735303.1:|FEATURES|TolC|multidrug|TolC	TolC	3000237.0	deeparg
5206	5206	gi:446573707:ref:WP_000651053.1:|FEATURES|mepA|multidrug|mepA	mepA	3000026.0	deeparg
5207	5207	YP_002238177|FEATURES|mdtK|multidrug|mdtK	hmrM	3003953.0	deeparg
5208	5208	AFA52644.1|FEATURES|QnrB45|fluoroquinolone|QnrB45	QnrB6	3002720.0	deeparg
5209	5209	gi:1036100176:ref:WP_064669414.1:|FEATURES|macB|MLS|macB	macB	3000535.0	deeparg
5210	5210	gi:553863833:ref:WP_023138386.1:|FEATURES|mdtB|multidrug|mdtB	mdtB	3000793.0	deeparg
