input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.018_992_045.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	86.84			10	1176					+		93.95						CHLORAMPHENICOL		
GMGC10.019_381_478.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.32			15	1196					+		94.02						MACROLIDE		
GMGC10.020_398_043.BLT	GMGC10.95nr_block_0029	tet(42)	tetracycline efflux MFS transporter Tet(42)	ncbi	2021-Mar-27	NG_048143.1	abricate	abricate 1.0.1	84.59			1	1179					+		91.45						TETRACYCLINE		
GMGC10.020_415_669.BLT	GMGC10.95nr_block_0029	tet(42)	tetracycline efflux MFS transporter Tet(42)	ncbi	2021-Mar-27	NG_048143.1	abricate	abricate 1.0.1	80.1			1	1154					+		89.51						TETRACYCLINE		
GMGC10.020_689_241.BLT	GMGC10.95nr_block_0029	tet(42)	tetracycline efflux MFS transporter Tet(42)	ncbi	2021-Mar-27	NG_048143.1	abricate	abricate 1.0.1	89.94			1	1183					+		91.92						TETRACYCLINE		
GMGC10.020_791_681.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	91.07			1	1128					+		91.04						CHLORAMPHENICOL		
GMGC10.020_800_486.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	83.42			1	1188					+		94.51						MACROLIDE		
GMGC10.020_831_507.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	87.75			1	1124					+		90.72						CHLORAMPHENICOL		
GMGC10.020_838_222.CMX	GMGC10.95nr_block_0029	cmlR	chloramphenicol efflux MFS transporter CmlR	ncbi	2021-Mar-27	NG_047659.1	abricate	abricate 1.0.1	83.86			1	1157					+		97.88						CHLORAMPHENICOL		
GMGC10.020_902_622.BLT	GMGC10.95nr_block_0029	tet(42)	tetracycline efflux MFS transporter Tet(42)	ncbi	2021-Mar-27	NG_048143.1	abricate	abricate 1.0.1	84.31			1	1178					+		91.45						TETRACYCLINE		
GMGC10.021_739_967.SFLR	GMGC10.95nr_block_0029	cmlB	chloramphenicol efflux MFS transporter CmlB	ncbi	2021-Mar-27	NG_047657.1	abricate	abricate 1.0.1	100.0			1	1230					+		100.0						CHLORAMPHENICOL		
GMGC10.022_027_066.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	83.98			9	1188					+		94.1						MACROLIDE		
GMGC10.022_207_873.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	81.8			19	1188					+		92.82						MACROLIDE		
GMGC10.022_248_935.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	81.65			6	1213					+		93.79						MACROLIDE		
GMGC10.022_360_767.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.55			9	1186					+		93.94						MACROLIDE		
GMGC10.022_714_233.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	85.07			10	1188					+		93.79						MACROLIDE		
GMGC10.023_454_468.UNKNOWN	GMGC10.95nr_block_0029	tetA(P)	tetracycline efflux MFS transporter TetA(P)	ncbi	2021-Mar-27	NG_048316.1	abricate	abricate 1.0.1	83.24			1	1217					+		96.36						TETRACYCLINE		
GMGC10.023_462_967.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	84.57			3	1185					+		94.79						MACROLIDE		
GMGC10.023_779_145.UNKNOWN	GMGC10.95nr_block_0029	cmlR	chloramphenicol efflux MFS transporter CmlR	ncbi	2021-Mar-27	NG_047659.1	abricate	abricate 1.0.1	84.09			31	1179					+		97.37						CHLORAMPHENICOL		
GMGC10.023_782_484.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.23			13	1185					+		93.54						MACROLIDE		
GMGC10.024_098_299.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	83.72			6	1196					+		94.98						MACROLIDE		
GMGC10.024_316_143.TETA	GMGC10.95nr_block_0029	tet(57)	tetracycline efflux MFS transporter Tet(57)	ncbi	2021-Mar-27	NG_056039.1	abricate	abricate 1.0.1	83.67			1	1139					+		95.07						TETRACYCLINE		
GMGC10.024_360_670.TETA	GMGC10.95nr_block_0029	tet(Z)	tetracycline efflux MFS transporter Tet(Z)	ncbi	2021-Mar-27	NG_048311.1	abricate	abricate 1.0.1	99.92			2	1194					+		95.36						TETRACYCLINE		
GMGC10.024_731_260.TETA	GMGC10.95nr_block_0029	tet(H)	tetracycline efflux MFS transporter Tet(H)	ncbi	2021-Mar-27	NG_048194.1	abricate	abricate 1.0.1	86.27			1	1165					+		96.84						TETRACYCLINE		
GMGC10.024_870_704.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.21			1	1133					+		91.36						CHLORAMPHENICOL		
GMGC10.025_308_237.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.98			13	1194					+		94.18						MACROLIDE		
GMGC10.025_323_909.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	84.5			3	1188					+		94.95						MACROLIDE		
GMGC10.025_599_961.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.09			1	1157					+		92.03						MACROLIDE		
GMGC10.025_661_528.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.49			1	1094					+		88.3						CHLORAMPHENICOL		
GMGC10.025_709_580.SCLAV_3281	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	90.0			1	1127					+		90.96						CHLORAMPHENICOL		
GMGC10.025_713_908.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.27			1	1097					+		88.54						CHLORAMPHENICOL		
GMGC10.025_717_125.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	86.15			9	1185					+		93.86						MACROLIDE		
GMGC10.025_741_144.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	85.15			1	1188					+		94.43						MACROLIDE		
GMGC10.025_751_322.UNKNOWN	GMGC10.95nr_block_0029	cmlR	chloramphenicol efflux MFS transporter CmlR	ncbi	2021-Mar-27	NG_047659.1	abricate	abricate 1.0.1	85.86			1	1166					+		98.81						CHLORAMPHENICOL		
GMGC10.025_752_270.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	82.41			1	1134					+		91.53						CHLORAMPHENICOL		
GMGC10.026_122_682.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	85.76			3	1189					+		95.11						MACROLIDE		
GMGC10.026_273_877.UNKNOWN	GMGC10.95nr_block_0029	vanK-Sc	peptidoglycan bridge formation peptidyltransferase VanK-Sc	ncbi	2021-Mar-27	NG_055982.1	abricate	abricate 1.0.1	88.07			77	1194					+		93.63						VANCOMYCIN		
GMGC10.026_852_339.AMPC	GMGC10.95nr_block_0029	blaRSC1-1	RSC1 family class C beta-lactamase	ncbi	2021-Mar-27	NG_063890.1	abricate	abricate 1.0.1	84.73			1	1182					+		98.99						CEPHALOSPORIN		
GMGC10.026_964_225.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.61			10	1184					+		93.48						MACROLIDE		
GMGC10.026_992_474.TETA	GMGC10.95nr_block_0029	tet(31)	tetracycline efflux MFS transporter Tet(31)	ncbi	2021-Mar-27	NG_048123.1	abricate	abricate 1.0.1	99.75			1	1212					+		100.0						TETRACYCLINE		
GMGC10.027_249_266.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.1			28	1203					+		93.78						MACROLIDE		
GMGC10.027_384_394.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	85.33			19	1204					+		95.03						MACROLIDE		
GMGC10.027_658_386.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.43			10	1191					+		94.26						MACROLIDE		
GMGC10.028_396_368.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	83.64			6	1196					+		94.98						MACROLIDE		
GMGC10.028_789_120.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.0			19	1195					+		93.86						MACROLIDE		
GMGC10.029_149_206.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.27			1	1097					+		88.54						CHLORAMPHENICOL		
GMGC10.029_161_002.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	86.62			1	1200					+		95.67						MACROLIDE		
GMGC10.031_197_744.SFLR	GMGC10.95nr_block_0029	cmlB1	chloramphenicol efflux MFS transporter CmlB1	ncbi	2021-Mar-27	NG_047658.1	abricate	abricate 1.0.1	81.0			1	1184					+		93.52						CHLORAMPHENICOL		
GMGC10.031_240_021.UNKNOWN	GMGC10.95nr_block_0029	mef(A)	macrolide efflux MFS transporter Mef(A)	ncbi	2021-Mar-27	NG_047968.1	abricate	abricate 1.0.1	88.94			1	1218					+		99.02						MACROLIDE		
GMGC10.033_308_542.SFLR	GMGC10.95nr_block_0029	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	ncbi	2021-Mar-27	NG_047860.1	abricate	abricate 1.0.1	81.8			1	1208					+		99.34						CHLORAMPHENICOL;FLORFENICOL		
GMGC10.034_080_334.UNKNOWN	GMGC10.95nr_block_0029	cfxA3	class A extended-spectrum beta-lactamase CfxA3	ncbi	2021-Mar-27	NG_047641.1	abricate	abricate 1.0.1	100.0			327	1194					+		89.86						BETA-LACTAM		
GMGC10.034_268_172.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	83.12			19	1190					+		93.38						MACROLIDE		
GMGC10.034_274_522.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.24			1	1094					+		88.22						CHLORAMPHENICOL		
GMGC10.034_275_150.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	88.95			9	1203					+		95.3						MACROLIDE		
GMGC10.034_334_124.TETA	GMGC10.95nr_block_0029	tet(H)	tetracycline efflux MFS transporter Tet(H)	ncbi	2021-Mar-27	NG_048194.1	abricate	abricate 1.0.1	84.72			1	1159					+		96.34						TETRACYCLINE		
GMGC10.034_427_547.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.42			1	1194					+		94.99						MACROLIDE		
GMGC10.034_470_099.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	82.42			1	1095					+		88.38						CHLORAMPHENICOL		
GMGC10.035_080_581.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.35			9	1190					+		94.03						MACROLIDE		
GMGC10.035_241_751.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	89.1			3	1194					+		95.51						MACROLIDE		
GMGC10.035_342_972.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	82.27			10	1178					+		93.14						MACROLIDE		
GMGC10.035_820_404.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.45			9	1194					+		94.35						MACROLIDE		
GMGC10.035_885_077.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	86.12			1	1207					+		95.31						MACROLIDE		
GMGC10.035_889_318.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.32			1	1185					+		94.27						MACROLIDE		
GMGC10.035_898_914.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.9			1	1190					+		94.67						MACROLIDE		
GMGC10.035_908_588.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.28			1	1191					+		94.59						MACROLIDE		
GMGC10.035_913_555.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.91			1	1109					+		89.18						CHLORAMPHENICOL		
GMGC10.035_946_980.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	86.28			1	1185					+		94.27						MACROLIDE		
GMGC10.035_961_148.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.02			1	1186					+		94.35						MACROLIDE		
GMGC10.036_016_305.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	85.5			19	1204					+		95.03						MACROLIDE		
GMGC10.036_528_238.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.33			1	1094					+		88.22						CHLORAMPHENICOL		
GMGC10.036_661_692.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	86.74			9	1192					+		94.42						MACROLIDE		
GMGC10.036_683_360.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	82.81			1	1102					+		88.94						CHLORAMPHENICOL		
GMGC10.036_696_749.AMPC	GMGC10.95nr_block_0029	blaRSC1-1	RSC1 family class C beta-lactamase	ncbi	2021-Mar-27	NG_063890.1	abricate	abricate 1.0.1	84.0			1	1194					+		100.0						CEPHALOSPORIN		
GMGC10.036_782_436.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.1			13	1188					+		93.78						MACROLIDE		
GMGC10.037_030_635.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	86.49			3	1194					+		95.51						MACROLIDE		
GMGC10.037_051_065.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.13			1	1098					+		88.54						CHLORAMPHENICOL		
GMGC10.037_680_621.UNKNOWN	GMGC10.95nr_block_0029	mef(A)	macrolide efflux MFS transporter Mef(A)	ncbi	2021-Mar-27	NG_047968.1	abricate	abricate 1.0.1	88.18			1	1218					+		99.27						MACROLIDE		
GMGC10.037_751_925.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.23			16	1209					+		95.22						MACROLIDE		
GMGC10.037_752_975.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	83.94			1	1098					+		88.54						CHLORAMPHENICOL		
GMGC10.037_877_461.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.4			1	1094					+		88.3						CHLORAMPHENICOL		
GMGC10.037_992_504.FEMA	GMGC10.95nr_block_0029	vanK-Sc	peptidoglycan bridge formation peptidyltransferase VanK-Sc	ncbi	2021-Mar-27	NG_055982.1	abricate	abricate 1.0.1	80.78			90	1194					+		92.55						VANCOMYCIN		
GMGC10.038_240_466.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	82.94			1	1134					+		91.53						CHLORAMPHENICOL		
GMGC10.038_989_760.BLT	GMGC10.95nr_block_0029	tet(42)	tetracycline efflux MFS transporter Tet(42)	ncbi	2021-Mar-27	NG_048143.1	abricate	abricate 1.0.1	89.0			1	1236					+		96.04						TETRACYCLINE		
GMGC10.039_514_449.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.89			1	1192					+		94.83						MACROLIDE		
GMGC10.039_971_535.FOLP	GMGC10.95nr_block_0029	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	ncbi	2021-Mar-27	NG_048098.1	abricate	abricate 1.0.1	100.0			340	1221					+		100.0						SULFONAMIDE		
GMGC10.039_994_006.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.22			13	1191					+		94.02						MACROLIDE		
GMGC10.040_103_313.SFLR	GMGC10.95nr_block_0029	floR	chloramphenicol/florfenicol efflux MFS transporter FloR	ncbi	2021-Mar-27	NG_047865.1	abricate	abricate 1.0.1	84.34			1	1213					+		99.84						CHLORAMPHENICOL;FLORFENICOL		
GMGC10.040_808_659.UNKNOWN	GMGC10.95nr_block_0029	mef(A)	macrolide efflux MFS transporter Mef(A)	ncbi	2021-Mar-27	NG_047970.1	abricate	abricate 1.0.1	85.83			1	1218					+		99.02						MACROLIDE		
GMGC10.041_157_059.UNKNOWN	GMGC10.95nr_block_0029	vanK-Sc	peptidoglycan bridge formation peptidyltransferase VanK-Sc	ncbi	2021-Mar-27	NG_055982.1	abricate	abricate 1.0.1	84.47			78	1187					+		92.96						VANCOMYCIN		
GMGC10.041_288_381.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.39			27	1200					+		93.3						MACROLIDE		
GMGC10.041_409_097.UNKNOWN	GMGC10.95nr_block_0029	cmlR	chloramphenicol efflux MFS transporter CmlR	ncbi	2021-Mar-27	NG_047659.1	abricate	abricate 1.0.1	81.67			1	1136					+		96.01						CHLORAMPHENICOL		
GMGC10.041_592_605.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	80.35			7	1191					+		94.79						MACROLIDE		
GMGC10.042_172_294.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	83.14			1	1185					+		93.95						MACROLIDE		
GMGC10.042_180_216.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.1			11	1197					+		94.43						MACROLIDE		
GMGC10.042_213_896.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.61			9	1191					+		94.34						MACROLIDE		
GMGC10.042_372_534.FEMA	GMGC10.95nr_block_0029	vanK-Sc	peptidoglycan bridge formation peptidyltransferase VanK-Sc	ncbi	2021-Mar-27	NG_055982.1	abricate	abricate 1.0.1	85.04			102	1215					+		93.3						VANCOMYCIN		
GMGC10.043_152_612.CAT	GMGC10.95nr_block_0029	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	ncbi	2021-Mar-27	NG_047616.1	abricate	abricate 1.0.1	100.0			1	541					+		85.47						CHLORAMPHENICOL		
GMGC10.043_152_612.CAT	GMGC10.95nr_block_0029	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	ncbi	2021-Mar-27	NG_047616.1	abricate	abricate 1.0.1	100.0			598	1230					+		100.0						CHLORAMPHENICOL		
GMGC10.043_387_188.LDHA	GMGC10.95nr_block_0029	vanH-Ac1	D-lactate dehydrogenase VanH-Ac1	ncbi	2021-Mar-27	NG_048373.1	abricate	abricate 1.0.1	82.38			156	1202					+		99.15						VANCOMYCIN		
GMGC10.043_555_703.UNKNOWN	GMGC10.95nr_block_0029	cmlR	chloramphenicol efflux MFS transporter CmlR	ncbi	2021-Mar-27	NG_047659.1	abricate	abricate 1.0.1	80.78			40	1195					+		97.63						CHLORAMPHENICOL		
GMGC10.043_556_157.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	82.64			1	1200					+		95.39						MACROLIDE		
GMGC10.043_920_132.UNKNOWN	GMGC10.95nr_block_0029	mef(A)	macrolide efflux MFS transporter Mef(A)	ncbi	2021-Mar-27	NG_047964.1	abricate	abricate 1.0.1	92.69			19	1221					+		98.77						MACROLIDE		
GMGC10.044_056_340.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	86.26			6	1184					+		94.02						MACROLIDE		
GMGC10.044_483_769.UNKNOWN	GMGC10.95nr_block_0029	vanK-Sc	peptidoglycan bridge formation peptidyltransferase VanK-Sc	ncbi	2021-Mar-27	NG_055982.1	abricate	abricate 1.0.1	83.3			68	1169					+		92.29						VANCOMYCIN		
GMGC10.044_575_794.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	85.5			6	1184					+		94.02						MACROLIDE		
GMGC10.045_115_548.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	84.53			9	1203					+		95.22						MACROLIDE		
GMGC10.045_226_004.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	81.09			1	1098					+		88.3						CHLORAMPHENICOL		
GMGC10.045_232_624.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	80.63			16	1192					+		93.46						MACROLIDE		
GMGC10.045_237_585.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	81.68			1	1094					+		88.3						CHLORAMPHENICOL		
GMGC10.045_268_158.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.78			1	1183					+		94.11						MACROLIDE		
GMGC10.045_328_640.UNKNOWN	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	82.39			9	1188					+		94.02						MACROLIDE		
GMGC10.045_346_496.UNKNOWN	GMGC10.95nr_block_0029	cmlV	chloramphenicol efflux MFS transporter CmlV	ncbi	2021-Mar-27	NG_047660.1	abricate	abricate 1.0.1	80.98			1	1098					+		88.38						CHLORAMPHENICOL		
GMGC10.045_357_834.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047984.1	abricate	abricate 1.0.1	84.72			20	1210					+		94.75						MACROLIDE		
GMGC10.045_382_032.YJIC	GMGC10.95nr_block_0029	mgt	macrolide-inactivating glycosyltransferase	ncbi	2021-Mar-27	NG_047983.1	abricate	abricate 1.0.1	83.22			10	1195					+		94.5						MACROLIDE		
GMGC10.045_396_939.YJIC	GMGC10.95nr_block_0029	oleD	oleandomycin glycosyltransferase OleD	ncbi	2021-Mar-27	NG_048021.1	abricate	abricate 1.0.1	87.32			3	1185					+		94.79						MACROLIDE		
