input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.038_997_242.ARR	GMGC10.95nr_block_0009	arr-1	arr-1 is a chromosome-encoded ribosyltransferase found in Mycolicibacterium smegmatis	card	2021-Mar-27	AF001493:0-432	abricate	abricate 1.0.1	80.09			40	466					+		98.84						rifamycin		
GMGC10.041_230_113.UNKNOWN	GMGC10.95nr_block_0009	AAC(6')-Isa	AAC(6')-Isa is a plasmid-encoded aminoglycoside acetyltransferase in Streptomyces albulus	card	2021-Mar-27	AB116646:429-903	abricate	abricate 1.0.1	80.72			69	483					+		87.55						aminoglycoside		
GMGC10.042_127_580.AAC	GMGC10.95nr_block_0009	AAC(2')-Ib	AAC(2')-Ib is a chromosomal-encoded aminoglycoside acetyltransferase in Mycolicibacterium fortuitum and A. baumannii	card	2021-Mar-27	U41471:264-852	abricate	abricate 1.0.1	81.29			1	480					+		81.46						aminoglycoside		
GMGC10.043_200_172.AAC	GMGC10.95nr_block_0009	AAC(2')-Ib	AAC(2')-Ib is a chromosomal-encoded aminoglycoside acetyltransferase in Mycolicibacterium fortuitum and A. baumannii	card	2021-Mar-27	U41471:264-852	abricate	abricate 1.0.1	85.27			1	480					+		81.63						aminoglycoside		
GMGC10.044_194_730.FOSB	GMGC10.95nr_block_0009	FosA2	An enzyme that confers resistance to fosfomycin in Enterobacter cloacae by breaking the epoxide ring of the molecule. It depends on the cofactors Manganese (II) and Potassium and uses Glutathione (GSH) as the nucleophilic molecule.	card	2021-Mar-27	EU487198:216-642	abricate	abricate 1.0.1	91.78			1	425					+		99.77						fosfomycin		
GMGC10.003_548_431.FOLA	GMGC10.95nr_block_0010	dfrG	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	card	2021-Mar-27	AB205645:1012-1510	abricate	abricate 1.0.1	86.14			1	498					+		100.0						diaminopyrimidine		
GMGC10.005_464_822.FOLA	GMGC10.95nr_block_0010	dfrG	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	card	2021-Mar-27	AB205645:1012-1510	abricate	abricate 1.0.1	81.33			1	482					+		96.79						diaminopyrimidine		
GMGC10.005_699_893.FOLA	GMGC10.95nr_block_0010	dfrG	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	card	2021-Mar-27	AB205645:1012-1510	abricate	abricate 1.0.1	84.74			1	498					+		100.0						diaminopyrimidine		
GMGC10.006_326_072.RBPA	GMGC10.95nr_block_0010	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	80.88			175	513					+		97.97						rifamycin		
GMGC10.008_908_051.FOLA	GMGC10.95nr_block_0010	dfrA12	dfrA12 is an integron-encoded dihydrofolate reductase found in Vibrio cholerae	card	2021-Mar-27	GU585907.1:22103-21605	abricate	abricate 1.0.1	98.87			58	501					+		88.76						diaminopyrimidine		
GMGC10.009_541_667.EMRE	GMGC10.95nr_block_0010	Escherichia_coli_emrE	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	card	2021-Mar-27	Z11877.1:485-818	abricate	abricate 1.0.1	99.7			172	504					+		100.0						macrolide		
GMGC10.011_243_298.UNKNOWN	GMGC10.95nr_block_0010	vanZA	vanZA also known as vanZ is a vanZ variant found in the vanA gene cluster	card	2021-Mar-27	M97297:10116-10601	abricate	abricate 1.0.1	87.89			2	480					+		96.09						glycopeptide		
GMGC10.011_574_494.ERMX	GMGC10.95nr_block_0010	Erm(41)	Erm41 confers MLSb phenotype.	card	2021-Mar-27	EU177504:0-417	abricate	abricate 1.0.1	99.76			106	522					+		100.0						lincosamide;macrolide;streptogramin		
GMGC10.013_130_911.UNKNOWN	GMGC10.95nr_block_0010	AAC(6')-Isa	AAC(6')-Isa is a plasmid-encoded aminoglycoside acetyltransferase in Streptomyces albulus	card	2021-Mar-27	AB116646:429-903	abricate	abricate 1.0.1	81.52			66	498					+		91.35						aminoglycoside		
GMGC10.014_286_065.FOLA	GMGC10.95nr_block_0010	dfrK	dfrK is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	card	2021-Mar-27	FN812951:0-492	abricate	abricate 1.0.1	97.76			1	492					+		100.0						diaminopyrimidine		
GMGC10.014_515_172.EMRE	GMGC10.95nr_block_0010	Escherichia_coli_emrE	Member of the small MDR (multidrug resistance) family of transporters; in Escherichia coli this protein provides resistance against a number of positively charged compounds including ethidium bromide and erythromycin; proton-dependent secondary transporter which exchanges protons for compound translocation	card	2021-Mar-27	Z11877.1:485-818	abricate	abricate 1.0.1	92.19			181	513					+		100.0						macrolide		
GMGC10.014_824_586.RBPA	GMGC10.95nr_block_0010	RbpA	RNA-polymerase binding protein which confers resistance to rifampin.	card	2021-Mar-27	HQ203032:0-345	abricate	abricate 1.0.1	87.58			154	467					+		91.01						rifamycin		
GMGC10.015_171_691.FOSB	GMGC10.95nr_block_0010	Staphylococcus_aureus_FosB	The Bacillus subtilis fosB gene encodes a fosfomycin resistance protein	card	2021-Mar-27	AHLO01000073.1:63138-63558	abricate	abricate 1.0.1	86.89			101	512					+		98.1						fosfomycin		
GMGC10.017_426_718.UNKNOWN	GMGC10.95nr_block_0010	dfrA16	dfrA16 is an integron-encoded dihydrofolate reductase found in Salmonella enterica	card	2021-Mar-27	AF174129:1351-1825	abricate	abricate 1.0.1	100.0			16	489					+		100.0						diaminopyrimidine		
GMGC10.018_660_446.FOLA	GMGC10.95nr_block_0010	dfrI	dfrI is a dihydrofolate reductase that is resistant to trimethoprim.	card	2021-Mar-27	CP000602.1:94402-93826	abricate	abricate 1.0.1	100.0			1	498					+		86.46						diaminopyrimidine		
GMGC10.019_134_686.UNKNOWN	GMGC10.95nr_block_0010	AAC(6')-Isa	AAC(6')-Isa is a plasmid-encoded aminoglycoside acetyltransferase in Streptomyces albulus	card	2021-Mar-27	AB116646:429-903	abricate	abricate 1.0.1	81.73			109	522					+		86.92						aminoglycoside		
GMGC10.027_497_619.UNKNOWN	GMGC10.95nr_block_0010	AAC(6')-32	AAC(6')-32 is an aminoglycoside acetyltransferase encoded by plasmids and integrons in P. aeruginosa	card	2021-Mar-27	EF614235:2246-2801	abricate	abricate 1.0.1	84.94			1	498					+		89.73						aminoglycoside		
GMGC10.029_703_019.UNKNOWN	GMGC10.95nr_block_0010	cpaA	cpaA is a capreomycin acetyltransferase protein found in Paenibacillus sp. LC231 an isolated strain of Paenibacillus in Lechuguilla Cave NM USA. Confers resistance to capreomycin an aminoglycoside antibiotic. Described by Pawlowski et al. 2016.	card	2021-Mar-27	KX531054.1:0-486	abricate	abricate 1.0.1	80.81			1	469					+		96.5						aminoglycoside		
GMGC10.033_301_139.FOLA	GMGC10.95nr_block_0010	dfrA22	dfrA22 is an integron-encoded dihydrofolate reductase found in Salmonella enterica	card	2021-Mar-27	FM957884:87-585	abricate	abricate 1.0.1	96.79			1	498					+		100.0						diaminopyrimidine		
GMGC10.034_105_239.FOLA	GMGC10.95nr_block_0010	dfrA12	dfrA12 is an integron-encoded dihydrofolate reductase found in Vibrio cholerae	card	2021-Mar-27	GU585907.1:22103-21605	abricate	abricate 1.0.1	99.8			1	498					+		100.0						diaminopyrimidine		
GMGC10.037_864_918.UNKNOWN	GMGC10.95nr_block_0010	lnuD	lnuD is a plasmid-mediated nucleotidyltransferase found in Streptococcus uberis	card	2021-Mar-27	EF452177:0-495	abricate	abricate 1.0.1	83.23			1	495					+		100.0						lincosamide		
GMGC10.043_410_997.UNKNOWN	GMGC10.95nr_block_0010	vanZA	vanZA also known as vanZ is a vanZ variant found in the vanA gene cluster	card	2021-Mar-27	M97297:10116-10601	abricate	abricate 1.0.1	87.55			2	491					+		98.35						glycopeptide		
GMGC10.044_008_696.UNKNOWN	GMGC10.95nr_block_0010	vanZA	vanZA also known as vanZ is a vanZ variant found in the vanA gene cluster	card	2021-Mar-27	M97297:10116-10601	abricate	abricate 1.0.1	87.96			2	491					+		98.35						glycopeptide		
GMGC10.046_592_803.FOLA	GMGC10.95nr_block_0010	dfrG	dfrG is a plasmid-encoded dihydrofolate reductase found in Staphylococcus aureus	card	2021-Mar-27	AB205645:1012-1510	abricate	abricate 1.0.1	87.96			2	490					+		98.19						diaminopyrimidine		
GMGC10.001_965_233.UNKNOWN	GMGC10.95nr_block_0011	AAC(3)-Ia	AAC(3)-Ia is an aminoglycoside acetyltransferase encoded by plasmids transposons integrons in S. marcescens E. coli Acinetobacter baumannii Klebsiella pneumoniae Klebsiella oxytoca P. aeruginosa Salmonella typhimurium and Proteus mirabilis	card	2021-Mar-27	U12338:5055-5520	abricate	abricate 1.0.1	98.92			70	534					+		100.0						aminoglycoside		
GMGC10.002_063_753.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-IIb	AAC(6')-IIb is an integron-encoded aminoglycoside acetyltransferase in P. fluorescens	card	2021-Mar-27	L06163:531-1074	abricate	abricate 1.0.1	100.0			1	543					+		100.0						aminoglycoside		
GMGC10.002_065_115.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-IIa	AAC(6')-IIa is an aminoglycoside acetyltransferase encoded by plasmids and integrons in P. aeruginosa and S. enterica	card	2021-Mar-27	AY123251:2950-3505	abricate	abricate 1.0.1	81.14			31	555					+		94.59						aminoglycoside		
GMGC10.002_303_585.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-Iaf	AAC(6')-Iaf is an aminoglycoside acetyltransferase encoded by plasmids and integrons in P. aeruginosa	card	2021-Mar-27	AB462903:1199-1751	abricate	abricate 1.0.1	98.01			1	552					+		100.0						aminoglycoside		
GMGC10.002_407_279.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	80.98			1	531					+		100.0						fluoroquinolone		
GMGC10.003_300_565.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ie	AAC(2')-Ie is a chromosomal-encoded aminoglycoside acetyltransferase in M. leprae	card	2021-Mar-27	AL583926.1:40191-40740	abricate	abricate 1.0.1	91.25			9	545					+		97.81						aminoglycoside		
GMGC10.003_621_570.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-Ia	AAC(6')-Ia is an aminoglycoside acetyltransferase encoded by plasmids transposons integrons in Citrobacter diversus E. coli K. pneumoniae Shigella sonnei and P. aeruginosa.	card	2021-Mar-27	M18967:756-1314	abricate	abricate 1.0.1	99.82			1	558					+		100.0						aminoglycoside		
GMGC10.003_621_829.UNKNOWN	GMGC10.95nr_block_0011	determinant_of_bleomycin_resistance	A novel bleomycin resistance protein encoded by a metallo-beta-lactamase-associated ble gene. Expression of BRP(MBL) confers resistance to bleomycin and bleomycin-like antibiotics in Enterobacteriaceae and Acinetobacter where it is co-expressed with an MBL and controlled by the same promoter region.	card	2021-Mar-27	KC503911.1:9883-10249	abricate	abricate 1.0.1	100.0			64	429					-		100.0						glycopeptide		
GMGC10.004_391_941.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	82.49			1	531					+		100.0						fluoroquinolone		
GMGC10.005_185_693.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-31	AAC(6')-31 is an integron-encoded aminoglycoside acetyltransferase in Pseudomonas putida A. baumannii and K. pneumoniae	card	2021-Mar-27	AM283489:2655-3174	abricate	abricate 1.0.1	100.0			37	555					+		100.0						aminoglycoside		
GMGC10.005_649_825.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.23			1	505					+		94.73						fluoroquinolone		
GMGC10.006_775_434.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	82.81			1	506					+		95.29						fluoroquinolone		
GMGC10.007_402_584.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.24			1	531					+		100.0						fluoroquinolone		
GMGC10.007_750_520.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-Iq	AAC(6')-Iq is a aminoglycoside acetyltransferase encoded by plasmids and integrons in K. pneumoniae	card	2021-Mar-27	AF047556:126-678	abricate	abricate 1.0.1	99.82			1	552					+		100.0						aminoglycoside		
GMGC10.008_716_199.FOSB	GMGC10.95nr_block_0011	fosA	An enzyme that confers resistance to fosfomycin in Serratia marcescens by breaking the epoxide ring of the molecule. It depends on the cofactors Manganese (II) and Potassium and uses Glutathione (GSH) as the nucleophilic molecule. In Pseudomonas aeruginosa FosA catalyzes the conjugation of glutathione to carbon-1 of fosfomycin rendering it ineffective as an antibacterial drug.	card	2021-Mar-27	AE004091.2:1221690-1222098	abricate	abricate 1.0.1	99.27			1	407					+		99.75						fosfomycin		
GMGC10.009_026_810.UNKNOWN	GMGC10.95nr_block_0011	cpaA	cpaA is a capreomycin acetyltransferase protein found in Paenibacillus sp. LC231 an isolated strain of Paenibacillus in Lechuguilla Cave NM USA. Confers resistance to capreomycin an aminoglycoside antibiotic. Described by Pawlowski et al. 2016.	card	2021-Mar-27	KX531054.1:0-486	abricate	abricate 1.0.1	81.22			1	474					+		97.33						aminoglycoside		
GMGC10.009_409_680.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ie	AAC(2')-Ie is a chromosomal-encoded aminoglycoside acetyltransferase in M. leprae	card	2021-Mar-27	AL583926.1:40191-40740	abricate	abricate 1.0.1	100.0			1	549					+		100.0						aminoglycoside		
GMGC10.009_416_411.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	85.31			1	531					+		100.0						fluoroquinolone		
GMGC10.009_429_282.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	80.45			1	445					+		83.8						fluoroquinolone		
GMGC10.009_551_734.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	84.78			1	506					+		95.29						fluoroquinolone		
GMGC10.009_639_090.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	80.92			1	545					+		99.82						aminoglycoside		
GMGC10.010_096_065.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	81.52			1	541					+		98.01						fluoroquinolone		
GMGC10.010_096_466.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	80.92			1	545					+		99.82						aminoglycoside		
GMGC10.011_592_301.AAC	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	80.37			1	545					+		99.82						aminoglycoside		
GMGC10.012_392_803.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.33			1	504					+		94.92						fluoroquinolone		
GMGC10.013_008_264.AAC	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	82.63			1	546					+		99.82						aminoglycoside		
GMGC10.013_705_585.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	82.6			1	546					+		100.0						aminoglycoside		
GMGC10.014_867_395.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.86			1	508					+		95.67						fluoroquinolone		
GMGC10.014_887_845.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	82.29			1	497					+		93.6						fluoroquinolone		
GMGC10.015_873_452.AAC	GMGC10.95nr_block_0011	AAC(2')-Ib	AAC(2')-Ib is a chromosomal-encoded aminoglycoside acetyltransferase in Mycolicibacterium fortuitum and A. baumannii	card	2021-Mar-27	U41471:264-852	abricate	abricate 1.0.1	85.22			1	548					+		93.2						aminoglycoside		
GMGC10.018_349_814.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.99			1	506					+		95.29						fluoroquinolone		
GMGC10.018_756_587.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	80.12			1	503					+		94.73						fluoroquinolone		
GMGC10.019_501_936.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	99.82			1	552					+		100.0						fluoroquinolone		
GMGC10.019_596_060.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	80.26			2	533					+		96.38						fluoroquinolone		
GMGC10.021_227_176.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-31	AAC(6')-31 is an integron-encoded aminoglycoside acetyltransferase in Pseudomonas putida A. baumannii and K. pneumoniae	card	2021-Mar-27	AM283489:2655-3174	abricate	abricate 1.0.1	85.16			37	555					+		100.0						aminoglycoside		
GMGC10.021_738_255.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-33	AAC(6')-33 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	card	2021-Mar-27	JN596280:1202-1757	abricate	abricate 1.0.1	100.0			1	555					+		100.0						aminoglycoside		
GMGC10.021_751_007.UNKNOWN	GMGC10.95nr_block_0011	AAC(6')-IIa	AAC(6')-IIa is an aminoglycoside acetyltransferase encoded by plasmids and integrons in P. aeruginosa and S. enterica	card	2021-Mar-27	AY123251:2950-3505	abricate	abricate 1.0.1	88.83			1	555					+		100.0						aminoglycoside		
GMGC10.022_067_378.UNKNOWN	GMGC10.95nr_block_0011	AAC(3)-Ib	AAC(3)-Ib is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	card	2021-Mar-27	L06157:554-1085	abricate	abricate 1.0.1	100.0			1	531					+		100.0						aminoglycoside		
GMGC10.022_078_388.AAC	GMGC10.95nr_block_0011	AAC(2')-Ib	AAC(2')-Ib is a chromosomal-encoded aminoglycoside acetyltransferase in Mycolicibacterium fortuitum and A. baumannii	card	2021-Mar-27	U41471:264-852	abricate	abricate 1.0.1	80.15			16	554					+		91.67						aminoglycoside		
GMGC10.022_096_790.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.24			1	531					+		100.0						fluoroquinolone		
GMGC10.022_149_343.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	84.56			1	531					+		100.0						fluoroquinolone		
GMGC10.022_454_095.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ie	AAC(2')-Ie is a chromosomal-encoded aminoglycoside acetyltransferase in M. leprae	card	2021-Mar-27	AL583926.1:40191-40740	abricate	abricate 1.0.1	88.97			10	544					+		97.45						aminoglycoside		
GMGC10.022_977_829.FOLA	GMGC10.95nr_block_0011	dfrA23	dfrA23 is an integron-encoded dihydrofolate reductase found in Salmonella enterica	card	2021-Mar-27	AJ746361:7303-6742	abricate	abricate 1.0.1	99.82			1	549					+		97.86						diaminopyrimidine		
GMGC10.023_419_991.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	81.44			1	555					+		100.0						aminoglycoside		
GMGC10.023_422_097.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	83.88			1	546					+		100.0						aminoglycoside		
GMGC10.023_814_628.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	83.1			1	497					+		93.6						fluoroquinolone		
GMGC10.023_824_648.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	84.51			1	497					+		93.6						fluoroquinolone		
GMGC10.023_829_832.EMRR	GMGC10.95nr_block_0011	emrR	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	card	2021-Mar-27	U00096.3:2810769-2811300	abricate	abricate 1.0.1	84.11			1	497					+		93.6						fluoroquinolone		
GMGC10.023_900_010.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	80.73			1	545					+		99.82						aminoglycoside		
GMGC10.023_905_828.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	82.57			1	545					+		99.82						aminoglycoside		
GMGC10.023_906_028.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	80.19			1	530					+		96.01						fluoroquinolone		
GMGC10.023_909_266.AAC	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	82.54			1	544					+		99.63						aminoglycoside		
GMGC10.023_938_533.AAC	GMGC10.95nr_block_0011	AAC(2')-Ib	AAC(2')-Ib is a chromosomal-encoded aminoglycoside acetyltransferase in Mycolicibacterium fortuitum and A. baumannii	card	2021-Mar-27	U41471:264-852	abricate	abricate 1.0.1	80.41			1	531					+		90.31						aminoglycoside		
GMGC10.023_959_452.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	81.46			1	534					+		96.74						fluoroquinolone		
GMGC10.023_959_630.AAC	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	82.39			1	545					+		99.82						aminoglycoside		
GMGC10.023_976_416.UNKNOWN	GMGC10.95nr_block_0011	mfpA	mfpA is a qnr homolog and a pentapeptide repeat protein that confers resistance to fluoroquinolones in Mycolicibacterium smegmatis	card	2021-Mar-27	AL123456:3773567-3773015	abricate	abricate 1.0.1	80.58			25	544					+		94.2						fluoroquinolone		
GMGC10.023_983_105.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	81.47			1	545					+		99.82						aminoglycoside		
GMGC10.023_987_992.UNKNOWN	GMGC10.95nr_block_0011	AAC(2')-Ic	AAC(2')-Ic is a chromosomal-encoded aminoglycoside acetyltransferase in M. tuberculosis and Mycobacterium tuberculosis variant bovis	card	2021-Mar-27	AL123456.3:314854-314308	abricate	abricate 1.0.1	81.69			1	546					+		100.0						aminoglycoside		
