input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.036_194_093.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	93.64			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin		
GMGC10.036_613_649.LSA	GMGC10.95nr_block_0033	lsa(B)_1	lsa(B)	resfinder	2021-Mar-27	AJ579365	abricate	abricate 1.0.1	80.9			1	1469					+		99.19						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M		
GMGC10.036_776_423.UNKNOWN	GMGC10.95nr_block_0033	lmr(A)_1	lmr(A)	resfinder	2021-Mar-27	X59926	abricate	abricate 1.0.1	98.49			1	1455					+		99.93						Lincomycin		
GMGC10.038_145_672.STRA	GMGC10.95nr_block_0033	aph(3'')-Ib_4	aph(3'')-Ib	resfinder	2021-Mar-27	AF313472	abricate	abricate 1.0.1	100.0			682	1485					+		100.0						Streptomycin		
GMGC10.040_652_338.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	93.3			2	1479					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin		
GMGC10.040_808_658.UNKNOWN	GMGC10.95nr_block_0033	msr(D)_3	msr(D)	resfinder	2021-Mar-27	AF227520	abricate	abricate 1.0.1	89.06			1	1453					+		99.25						Erythromycin;Azithromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.041_591_851.UNKNOWN	GMGC10.95nr_block_0033	cmlV_1	cmlV	resfinder	2021-Mar-27	U09991	abricate	abricate 1.0.1	82.48			263	1377					+		84.97						Chloramphenicol		
GMGC10.042_945_386.LSA	GMGC10.95nr_block_0033	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	84.17			1	1478					+		99.93						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin		
GMGC10.043_780_407.LSA	GMGC10.95nr_block_0033	tva(A)_1	tva(A)	resfinder	2021-Mar-27	ENA_SOX29786	abricate	abricate 1.0.1	89.61			1	1481					+		97.5						Tiamulin		
GMGC10.002_395_947.EPTA	GMGC10.95nr_block_0034	mcr-3.15_1	mcr-3.15	resfinder	2021-Mar-27	MH332765	abricate	abricate 1.0.1	99.81			1	1623					+		100.0						Colistin		
GMGC10.002_502_198.EPTA	GMGC10.95nr_block_0034	mcr-3.15_1	mcr-3.15	resfinder	2021-Mar-27	MH332765	abricate	abricate 1.0.1	80.64			1	1623					+		99.75						Colistin		
GMGC10.002_502_199.EPTA	GMGC10.95nr_block_0034	mcr-3.19_1	mcr-3.19	resfinder	2021-Mar-27	NG055497	abricate	abricate 1.0.1	80.07			16	1624					+		98.83						Colistin		
GMGC10.006_228_151.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	85.3			493	1601					+		99.91						Doxycycline;Tetracycline		
GMGC10.007_203_163.ENC_03340	GMGC10.95nr_block_0034	tcr3_1	tcr3	resfinder	2021-Mar-27	D38215	abricate	abricate 1.0.1	87.83			1	1533					+		99.35						Doxycycline;Tetracycline		
GMGC10.009_084_140.LSA	GMGC10.95nr_block_0034	lsa(C)_1	lsa(C)	resfinder	2021-Mar-27	HM990671	abricate	abricate 1.0.1	91.55			94	1572					+		100.0						Lincomycin;Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin		
GMGC10.009_657_312.EPTA	GMGC10.95nr_block_0034	mcr-3.12_1	mcr-3.12	resfinder	2021-Mar-27	MG564491	abricate	abricate 1.0.1	80.78			1	1613					+		98.89						Colistin		
GMGC10.009_763_413.EXPZ	GMGC10.95nr_block_0034	vga(D)_1	vga(D)	resfinder	2021-Mar-27	GQ205627	abricate	abricate 1.0.1	93.47			1	1578					+		100.0						Dalfopristin;Pristinamycin_IIA;Virginiamycin_M		
GMGC10.011_030_338.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	88.82			493	1601					+		99.91						Doxycycline;Tetracycline		
GMGC10.011_147_334.EXPZ	GMGC10.95nr_block_0034	vga(D)_1	vga(D)	resfinder	2021-Mar-27	GQ205627	abricate	abricate 1.0.1	99.87			1	1578					+		100.0						Dalfopristin;Pristinamycin_IIA;Virginiamycin_M		
GMGC10.013_242_991.RHLC	GMGC10.95nr_block_0034	fosA_4	fosA	resfinder	2021-Mar-27	ACWU01000146	abricate	abricate 1.0.1	99.27			940	1347					-		100.0						Fosfomycin		
GMGC10.014_286_641.EXPZ	GMGC10.95nr_block_0034	vga(E)_1	vga(E)	resfinder	2021-Mar-27	FR772051	abricate	abricate 1.0.1	100.0			1	1575					+		100.0						Clindamycin;Dalfopristin;Pristinamycin_IIA;Virginiamycin_M;Tiamulin		
GMGC10.014_383_615.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	83.7			493	1592					+		99.01						Doxycycline;Tetracycline		
GMGC10.014_546_784.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.78			493	1601					+		99.91						Doxycycline;Tetracycline		
GMGC10.016_341_105.EPTA	GMGC10.95nr_block_0034	mcr-7.1_1	mcr-7.1	resfinder	2021-Mar-27	MG267386	abricate	abricate 1.0.1	84.99			59	1617					+		95.43						Colistin		
GMGC10.018_903_067.UNKNOWN	GMGC10.95nr_block_0034	qepA4_1	qepA4	resfinder	2021-Mar-27	KX580704	abricate	abricate 1.0.1	100.0			1	1536					+		100.0						Ciprofloxacin		
GMGC10.020_229_445.UNKNOWN	GMGC10.95nr_block_0034	qepA1_1	qepA1	resfinder	2021-Mar-27	AB263754	abricate	abricate 1.0.1	83.14			37	1494					-		94.47						Ciprofloxacin		
GMGC10.023_813_884.EPTA	GMGC10.95nr_block_0034	mcr-9_1	mcr-9	resfinder	2021-Mar-27	NZ_NAAN01000063.1	abricate	abricate 1.0.1	81.48			1	1620					+		100.0								
GMGC10.023_828_912.EPTA	GMGC10.95nr_block_0034	mcr-9_1	mcr-9	resfinder	2021-Mar-27	NZ_NAAN01000063.1	abricate	abricate 1.0.1	83.21			1	1620					+		100.0								
GMGC10.024_785_515.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.51			493	1601					+		99.91						Doxycycline;Tetracycline		
GMGC10.026_665_541.YJDB	GMGC10.95nr_block_0034	mcr-2.2_1	mcr-2.2	resfinder	2021-Mar-27	MF176239	abricate	abricate 1.0.1	100.0			1	1617					+		100.0						Colistin		
GMGC10.026_926_708.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	82.69			493	1601					+		99.91						Doxycycline;Tetracycline		
GMGC10.027_768_876.EPTA	GMGC10.95nr_block_0034	mcr-3.20_1	mcr-3.20	resfinder	2021-Mar-27	NG055493	abricate	abricate 1.0.1	100.0			1	1626					+		100.0						Colistin		
GMGC10.033_935_463.UNKNOWN	GMGC10.95nr_block_0034	sal(A)_1	sal(A)	resfinder	2021-Mar-27	KC693025	abricate	abricate 1.0.1	94.22			1	1626					+		100.0								
GMGC10.034_050_822.DAM	GMGC10.95nr_block_0034	aph(3')-Ia_1	aph(3')-Ia	resfinder	2021-Mar-27	V00359	abricate	abricate 1.0.1	100.0			476	1291					-		100.0								
GMGC10.034_463_517.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	87.75			493	1594					+		99.28						Doxycycline;Tetracycline		
GMGC10.034_564_929.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	86.18			1	1548					+		91.31						Doxycycline;Tetracycline		
GMGC10.035_080_335.EXPZ	GMGC10.95nr_block_0034	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	81.31			2	1589					+		96.36						Tylosin		
GMGC10.037_680_529.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	83.03			493	1594					+		99.28						Doxycycline;Tetracycline		
GMGC10.037_720_237.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	99.01			493	1602					+		100.0						Doxycycline;Tetracycline		
GMGC10.038_719_447.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	82.36			2	1529					+		90.13						Doxycycline;Tetracycline		
GMGC10.039_884_853.NHAC	GMGC10.95nr_block_0034	tet(35)_1	tet(35)	resfinder	2021-Mar-27	AF353562	abricate	abricate 1.0.1	85.68			493	1602					+		100.0						Doxycycline;Tetracycline		
GMGC10.044_831_477.EPTA	GMGC10.95nr_block_0034	mcr-7.1_1	mcr-7.1	resfinder	2021-Mar-27	MG267386	abricate	abricate 1.0.1	81.68			1	1597					+		98.09						Colistin		
GMGC10.045_417_288.ENC_03340	GMGC10.95nr_block_0034	tcr3_1	tcr3	resfinder	2021-Mar-27	D38215	abricate	abricate 1.0.1	99.94			1	1533					+		99.61						Doxycycline;Tetracycline		
GMGC10.045_477_657.UNKNOWN	GMGC10.95nr_block_0034	cmlV_1	cmlV	resfinder	2021-Mar-27	U09991	abricate	abricate 1.0.1	80.9			238	1406					+		89.09						Chloramphenicol		
GMGC10.045_580_402.ENC_03340	GMGC10.95nr_block_0034	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	91.19			1	1611					+		95.21						Doxycycline;Tetracycline		
GMGC10.002_054_360.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	93.71			1	1749					+		100.0								
GMGC10.004_217_650.YHEH	GMGC10.95nr_block_0035	tetB(46)_1	tetB(46)	resfinder	2021-Mar-27	HQ652506	abricate	abricate 1.0.1	100.0			1	1737					+		100.0						Doxycycline;Tetracycline;Tigecycline		
GMGC10.004_221_964.MDLB	GMGC10.95nr_block_0035	tetB(46)_1	tetB(46)	resfinder	2021-Mar-27	HQ652506	abricate	abricate 1.0.1	86.36			1	1737					+		100.0						Doxycycline;Tetracycline;Tigecycline		
GMGC10.008_105_926.EPTA	GMGC10.95nr_block_0035	mcr-8_1	mcr-8	resfinder	2021-Mar-27	MG736312	abricate	abricate 1.0.1	99.71			1	1698					+		100.0						Colistin		
GMGC10.009_137_166.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	96.79			1	1746					+		100.0								
GMGC10.010_923_755.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	88.14			1	1746					+		100.0								
GMGC10.011_007_303.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	85.74			1	1746					+		100.0								
GMGC10.013_499_515.YHEH	GMGC10.95nr_block_0035	tetB(60)_1	tetB(60)	resfinder	2021-Mar-27	KX000273	abricate	abricate 1.0.1	95.69			1	1740					+		100.0						Doxycycline;Tetracycline;Tigecycline		
GMGC10.014_285_837.YHEH	GMGC10.95nr_block_0035	tetB(46)_1	tetB(46)	resfinder	2021-Mar-27	HQ652506	abricate	abricate 1.0.1	91.97			43	1772					+		99.6						Doxycycline;Tetracycline;Tigecycline		
GMGC10.014_492_950.EXPZ	GMGC10.95nr_block_0035	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	99.76			1	1647					+		100.0						Tylosin		
GMGC10.014_681_772.ENC_03340	GMGC10.95nr_block_0035	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	99.0			1	1692					+		99.94						Doxycycline;Tetracycline		
GMGC10.016_242_620.ENC_03340	GMGC10.95nr_block_0035	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	82.35			49	1619					+		92.61						Doxycycline;Tetracycline		
GMGC10.017_271_645.EXPZ	GMGC10.95nr_block_0035	vga(B)_1	vga(B)	resfinder	2021-Mar-27	U82085	abricate	abricate 1.0.1	99.94			1	1659					+		100.0						Quinupristin+Dalfopristin		
GMGC10.020_717_723.EXPZ	GMGC10.95nr_block_0035	car(A)_1	car(A)	resfinder	2021-Mar-27	M80346	abricate	abricate 1.0.1	93.24			1	1656					+		100.0						Carbomycin		
GMGC10.022_232_394.EXPZ	GMGC10.95nr_block_0035	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	82.65			39	1663					+		98.66						Tylosin		
GMGC10.023_221_915.YJDB	GMGC10.95nr_block_0035	mcr-5.1_1	mcr-5.1	resfinder	2021-Mar-27	KY807921	abricate	abricate 1.0.1	100.0			1	1644					+		100.0						Colistin		
GMGC10.024_098_016.EXPZ	GMGC10.95nr_block_0035	srm(B)_1	srm(B)	resfinder	2021-Mar-27	X63451	abricate	abricate 1.0.1	86.83			1	1671					+		100.0						Spiramycin		
GMGC10.025_645_419.EXPZ	GMGC10.95nr_block_0035	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	81.47			8	1642					+		99.09						Tylosin		
GMGC10.025_660_285.EXPZ	GMGC10.95nr_block_0035	ole(B)_1	ole(B)	resfinder	2021-Mar-27	L36601	abricate	abricate 1.0.1	80.18			71	1661					+		92.69						Oleandomycin		
GMGC10.026_537_801.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	88.85			1	1749					+		100.0								
GMGC10.027_207_381.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	92.04			1	1746					+		99.94								
GMGC10.027_215_741.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	91.98			1	1746					+		100.0								
GMGC10.028_396_660.EXPZ	GMGC10.95nr_block_0035	srm(B)_1	srm(B)	resfinder	2021-Mar-27	X63451	abricate	abricate 1.0.1	88.64			1	1662					+		99.94						Spiramycin		
GMGC10.031_623_991.EXPZ	GMGC10.95nr_block_0035	srm(B)_1	srm(B)	resfinder	2021-Mar-27	X63451	abricate	abricate 1.0.1	90.1			1	1646					+		99.58						Spiramycin		
GMGC10.034_274_771.EXPZ	GMGC10.95nr_block_0035	ole(B)_1	ole(B)	resfinder	2021-Mar-27	L36601	abricate	abricate 1.0.1	80.74			71	1661					+		92.69						Oleandomycin		
GMGC10.034_739_727.SFLR	GMGC10.95nr_block_0035	ARR-2_1	ARR-2	resfinder	2021-Mar-27	HQ141279	abricate	abricate 1.0.1	100.0			1	448					+		98.9								
GMGC10.034_739_727.SFLR	GMGC10.95nr_block_0035	cmlA1_1	cmlA1	resfinder	2021-Mar-27	M64556	abricate	abricate 1.0.1	99.68			454	1713					+		100.0						Chloramphenicol		
GMGC10.035_428_744.EXPZ	GMGC10.95nr_block_0035	srm(B)_1	srm(B)	resfinder	2021-Mar-27	X63451	abricate	abricate 1.0.1	100.0			1	1653					+		100.0						Spiramycin		
GMGC10.037_135_845.YHEH	GMGC10.95nr_block_0035	tetB(60)_1	tetB(60)	resfinder	2021-Mar-27	KX000273	abricate	abricate 1.0.1	95.17			1	1740					+		100.0						Doxycycline;Tetracycline;Tigecycline		
GMGC10.037_281_352.YHEH	GMGC10.95nr_block_0035	tetB(46)_1	tetB(46)	resfinder	2021-Mar-27	HQ652506	abricate	abricate 1.0.1	89.25			1	1730					+		99.6						Doxycycline;Tetracycline;Tigecycline		
GMGC10.037_291_551.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	81.74			1	1712					+		97.94								
GMGC10.039_514_553.EXPZ	GMGC10.95nr_block_0035	tlr(C)_1	tlr(C)	resfinder	2021-Mar-27	M57437	abricate	abricate 1.0.1	81.1			52	1652					+		97.09						Tylosin		
GMGC10.039_872_352.FTSI	GMGC10.95nr_block_0035	penA_1	penA	resfinder	2021-Mar-27	AF515059	abricate	abricate 1.0.1	87.34			1	1746					+		100.0								
GMGC10.045_321_695.EXPZ	GMGC10.95nr_block_0035	ole(B)_1	ole(B)	resfinder	2021-Mar-27	L36601	abricate	abricate 1.0.1	100.0			1	1710					+		100.0						Oleandomycin		
GMGC10.045_548_873.ENC_03340	GMGC10.95nr_block_0035	otr(B)_1	otr(B)	resfinder	2021-Mar-27	AF079900	abricate	abricate 1.0.1	86.54			1	1605					+		94.86						Doxycycline;Tetracycline		
GMGC10.002_897_435.TETP	GMGC10.95nr_block_0036	tet(M)_1	tet(M)	resfinder	2021-Mar-27	X92947	abricate	abricate 1.0.1	98.7			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.004_116_919.TETP	GMGC10.95nr_block_0036	tet(M)_2	tet(M)	resfinder	2021-Mar-27	X90939	abricate	abricate 1.0.1	97.34			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.004_421_624.TETP	GMGC10.95nr_block_0036	tetB(P)_1	tetB(P)	resfinder	2021-Mar-27	NC_010937	abricate	abricate 1.0.1	88.41			1	1959					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.004_455_853.TETP	GMGC10.95nr_block_0036	tet(O)_1	tet(O)	resfinder	2021-Mar-27	M18896	abricate	abricate 1.0.1	94.74			1	1920					+		99.95						Doxycycline;Tetracycline;Minocycline		
GMGC10.005_160_165.TETP	GMGC10.95nr_block_0036	tet(M)_11	tet(M)	resfinder	2021-Mar-27	JN846696	abricate	abricate 1.0.1	94.69			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.005_892_748.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	91.67			1	1908					+		99.38						Doxycycline;Tetracycline;Minocycline		
GMGC10.010_039_310.TETP	GMGC10.95nr_block_0036	tet(T)_1	tet(T)	resfinder	2021-Mar-27	L42544	abricate	abricate 1.0.1	91.87			1	1956					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.010_848_602.TETP	GMGC10.95nr_block_0036	tet(32)_2	tet(32)	resfinder	2021-Mar-27	EF626943	abricate	abricate 1.0.1	99.95			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.014_681_769.TETP	GMGC10.95nr_block_0036	otr(A)_1	otr(A)	resfinder	2021-Mar-27	X53401	abricate	abricate 1.0.1	97.84			1	1986					+		99.6						Doxycycline;Tetracycline;Minocycline		
GMGC10.015_506_331.TETP	GMGC10.95nr_block_0036	tet(T)_1	tet(T)	resfinder	2021-Mar-27	L42544	abricate	abricate 1.0.1	91.56			1	1956					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.016_996_518.PBPC	GMGC10.95nr_block_0036	mecC_1	mecC	resfinder	2021-Mar-27	FR821779	abricate	abricate 1.0.1	100.0			1	1998					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam		
GMGC10.017_617_900.TETP	GMGC10.95nr_block_0036	tet(O/32/O)_2	tet(O/32/O)	resfinder	2021-Mar-27	AJ295238	abricate	abricate 1.0.1	100.0			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.018_088_435.UNKNOWN	GMGC10.95nr_block_0036	tet(L)_2	tet(L)	resfinder	2021-Mar-27	M29725	abricate	abricate 1.0.1	99.77			565	1857					+		93.9						Doxycycline;Tetracycline		
GMGC10.018_371_612.TETP	GMGC10.95nr_block_0036	tetB(P)_1	tetB(P)	resfinder	2021-Mar-27	NC_010937	abricate	abricate 1.0.1	81.53			3	1956					+		99.74						Doxycycline;Tetracycline;Minocycline		
GMGC10.018_795_143.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	80.35			1	1834					+		95.26						Doxycycline;Tetracycline;Minocycline		
GMGC10.018_962_508.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	80.72			1	1822					+		94.69						Doxycycline;Tetracycline;Minocycline		
GMGC10.021_889_204.UNKNOWN	GMGC10.95nr_block_0036	msr(C)_2	msr(C)	resfinder	2021-Mar-27	AF313494	abricate	abricate 1.0.1	99.39			1	1478					+		99.93						Erythromycin;Telithromycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.022_490_164.TETP	GMGC10.95nr_block_0036	tetB(P)_1	tetB(P)	resfinder	2021-Mar-27	NC_010937	abricate	abricate 1.0.1	87.29			1	1959					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.023_146_873.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	86.18			30	1884					+		96.61						Doxycycline;Tetracycline;Minocycline		
GMGC10.024_341_544.PBPC	GMGC10.95nr_block_0036	mecA1_2	mecA1	resfinder	2021-Mar-27	AY820253	abricate	abricate 1.0.1	100.0			1	1998					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam		
GMGC10.025_660_591.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	87.04			21	1875					+		96.61						Doxycycline;Tetracycline;Minocycline		
GMGC10.025_729_010.TETP	GMGC10.95nr_block_0036	otr(A)_1	otr(A)	resfinder	2021-Mar-27	X53401	abricate	abricate 1.0.1	82.21			1	1986					+		99.5						Doxycycline;Tetracycline;Minocycline		
GMGC10.027_903_653.PBPC	GMGC10.95nr_block_0036	mecC2_1	mecC2	resfinder	2021-Mar-27	KF955540	abricate	abricate 1.0.1	93.99			1	1998					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam		
GMGC10.033_010_597.TETP	GMGC10.95nr_block_0036	tet(M)_4	tet(M)	resfinder	2021-Mar-27	X75073	abricate	abricate 1.0.1	96.41			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.033_167_363.TETP	GMGC10.95nr_block_0036	tetB(P)_1	tetB(P)	resfinder	2021-Mar-27	NC_010937	abricate	abricate 1.0.1	88.67			1	1959					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.033_407_715.TETP	GMGC10.95nr_block_0036	tet(44)_2	tet(44)	resfinder	2021-Mar-27	FN594949	abricate	abricate 1.0.1	98.96			1	1923					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.034_465_892.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	89.49			1	1864					+		97.03						Doxycycline;Tetracycline;Minocycline		
GMGC10.035_563_666.TETP	GMGC10.95nr_block_0036	tet(O/W/O)-2_1	tet(O/W/O)-2	resfinder	2021-Mar-27	AY196920	abricate	abricate 1.0.1	100.0			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.035_907_949.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	80.5			1	1823					+		94.84						Doxycycline;Tetracycline;Minocycline		
GMGC10.035_944_067.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	80.35			33	1893					+		95.94						Doxycycline;Tetracycline;Minocycline		
GMGC10.036_530_563.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	86.73			15	1863					+		96.3						Doxycycline;Tetracycline;Minocycline		
GMGC10.036_688_314.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	85.71			12	1864					+		96.46						Doxycycline;Tetracycline;Minocycline		
GMGC10.036_783_507.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	80.81			1	1841					+		95.52						Doxycycline;Tetracycline;Minocycline		
GMGC10.037_871_887.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	87.8			42	1889					+		96.25						Doxycycline;Tetracycline;Minocycline		
GMGC10.038_768_333.PBPC	GMGC10.95nr_block_0036	mecB_1	mecB	resfinder	2021-Mar-27	NC_011996	abricate	abricate 1.0.1	99.21			1	2025					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam		
GMGC10.041_963_654.TETP	GMGC10.95nr_block_0036	otr(A)_1	otr(A)	resfinder	2021-Mar-27	X53401	abricate	abricate 1.0.1	88.37			1	1986					+		99.55						Doxycycline;Tetracycline;Minocycline		
GMGC10.043_069_564.TETP	GMGC10.95nr_block_0036	tet(O)_2	tet(O)	resfinder	2021-Mar-27	M20925	abricate	abricate 1.0.1	94.58			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.043_083_551.TETP	GMGC10.95nr_block_0036	tet(O/W/32/O)_2	tet(O/W/32/O)	resfinder	2021-Mar-27	FM164392	abricate	abricate 1.0.1	99.84			1	1920					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.043_400_301.TETM	GMGC10.95nr_block_0036	tet(W)_4	tet(W)	resfinder	2021-Mar-27	FN396364	abricate	abricate 1.0.1	97.39			1	1913					+		99.58						Doxycycline;Tetracycline;Minocycline		
GMGC10.044_408_349.TETP	GMGC10.95nr_block_0036	tetB(P)_1	tetB(P)	resfinder	2021-Mar-27	NC_010937	abricate	abricate 1.0.1	87.19			1	1959					+		100.0						Doxycycline;Tetracycline;Minocycline		
GMGC10.045_213_352.TETP	GMGC10.95nr_block_0036	tet_1	tet	resfinder	2021-Mar-27	M74049	abricate	abricate 1.0.1	98.96			1	1908					+		99.38						Doxycycline;Tetracycline;Minocycline		
