vancomycin__vanR_train_msa -          GMGC10.034_432_161.UNKNOWN -              2e-76  250.1   0.0   2.3e-76  249.9   0.0   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa  -          GMGC10.034_432_161.UNKNOWN -            2.5e-73  239.7   0.1   2.9e-73  239.5   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_489_046.GLNQ -            1.4e-44  145.8   0.0   1.5e-44  145.7   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.033_489_046.GLNQ -            3.3e-25   82.6   0.0   3.9e-25   82.4   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_926_928.GLNQ -            2.1e-47  155.1   0.0   2.6e-47  154.8   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.012_926_928.GLNQ -            2.4e-28   92.9   0.1   2.9e-28   92.7   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_071_800.GLNQ -            5.9e-47  153.6   0.0   6.8e-47  153.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.005_071_800.GLNQ -            5.9e-30   98.2   0.1   7.1e-30   98.0   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.022_939_044.GLTL -            1.3e-43  142.6   0.0   1.5e-43  142.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.022_939_044.GLTL -              1e-25   84.3   0.0   1.2e-25   84.1   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.018_123_440.UNKNOWN -            4.7e-75  245.5   0.1   5.4e-75  245.4   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_699_640.UNKNOWN -            1.5e-54  178.7   0.0   1.8e-54  178.5   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.003_807_408.LPTB -            2.1e-33  109.5   0.2   2.4e-33  109.4   0.2   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.011_637_980.LPTB -            3.4e-33  108.9   0.3   3.9e-33  108.7   0.3   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.029_602_081.ECSA -              2e-38  126.0   0.1   2.5e-38  125.8   0.1   1.0   1   0   0   1   1   1   1 -
sulfonamide__sul1_train_msa -          GMGC10.017_946_110.FOLP -           4.6e-130  426.9   3.0  5.7e-130  426.6   3.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_497_028.FTSE -            6.8e-36  117.1   0.0   8.4e-36  116.8   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.018_546_025.PROV -            3.1e-36  118.2   0.0   3.7e-36  118.0   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.018_546_025.PROV -              2e-30   99.8   0.2   2.3e-30   99.6   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.010_861_289.PROV -            1.2e-34  113.0   0.0   1.4e-34  112.8   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.010_861_289.PROV -            1.8e-30   99.9   0.3   2.1e-30   99.7   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.040_350_216.GLUA -            2.5e-45  148.3   0.0   2.9e-45  148.0   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.040_350_216.GLUA -            2.7e-27   89.5   0.1   3.2e-27   89.3   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanT_train_msa -          GMGC10.024_819_866.VPA0052 -            1.5e-09   30.4   1.5     2e-09   30.1   1.5   1.2   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_072_759.UNKNOWN -            8.3e-55  179.6   0.0     1e-54  179.3   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.005_072_759.UNKNOWN -            7.6e-27   88.0   0.0   9.8e-27   87.7   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.009_891_588.MUTF -            1.3e-59  195.6   0.0   1.5e-59  195.4   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_004_122.LOLD2 -            1.1e-59  195.8   0.0   1.3e-59  195.5   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.036_011_576.PHOP -            8.9e-77  251.2   0.7     1e-76  250.9   0.7   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.022_214_502.LIVF -            8.3e-26   84.6   0.0     1e-25   84.3   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.028_978_593.ECSA -              1e-48  159.8   0.1   1.2e-48  159.6   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_867_311.GLNQ -            7.1e-41  133.6   0.0   8.2e-41  133.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_867_311.GLNQ -            2.3e-30   99.6   0.0   2.7e-30   99.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_432_184.GLNQ -            7.1e-41  133.6   0.0   8.2e-41  133.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.034_432_184.GLNQ -            2.3e-30   99.6   0.0   2.7e-30   99.3   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.010_697_226.GLNQ -            3.8e-41  134.5   0.0   4.3e-41  134.3   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.010_697_226.GLNQ -            1.2e-30  100.5   0.1   1.4e-30  100.3   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_779_386.GLNQ -            1.1e-42  139.5   0.0   1.4e-42  139.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.012_779_386.GLNQ -            7.1e-26   84.8   0.0   8.5e-26   84.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_685_934.PHNL -            1.5e-30   99.5   0.1   1.7e-30   99.3   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.041_448_857.OMPR -              1e-69  227.9   0.1   1.2e-69  227.7   0.1   1.0   1   0   0   1   1   1   1 -
aminoglycoside__aac_2___I_train_msa -          GMGC10.041_448_855.BMUL_0835 -            0.00013   15.1   0.0   0.00021   14.5   0.0   1.3   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_576_014.FTSE -            1.2e-32  106.4   0.0   1.4e-32  106.1   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.008_217_181.GLNQ -            1.1e-50  166.0   0.0   1.3e-50  165.8   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.008_217_181.GLNQ -              8e-32  104.4   0.3   9.3e-32  104.1   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.038_057_297.GLNQ -            1.4e-50  165.6   0.0   1.6e-50  165.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.038_057_297.GLNQ -            8.7e-32  104.2   0.3     1e-31  104.0   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_977_605.GLNQ -            8.9e-49  159.7   0.0   1.1e-48  159.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.028_977_605.GLNQ -            1.9e-27   90.0   0.1   2.2e-27   89.8   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.022_189_477.SMU_1348C -            1.3e-59  195.4   0.0   1.6e-59  195.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.022_189_477.SMU_1348C -            2.8e-30   99.3   1.0   3.5e-30   99.0   1.0   1.0   1   0   0   1   1   1   1 -
multidrug__mdtK_train_msa -          GMGC10.004_496_102.YEEO -            3.5e-16   52.5   3.9   4.5e-16   52.2   3.9   1.1   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.015_291_972.LDB1088 -            1.8e-51  168.6   0.0   2.1e-51  168.4   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.005_805_416.LDB1088 -            3.9e-51  167.5   0.0   4.5e-51  167.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_566_224.GLUA -            4.8e-48  157.2   0.2   5.6e-48  157.0   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_361_767.LDB1088 -            2.7e-49  161.4   0.1     3e-49  161.2   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.028_242_964.MT1727 -            1.9e-37  122.9   0.0   2.3e-37  122.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.013_356_823.UNKNOWN -            4.7e-34  111.0   0.0   5.9e-34  110.7   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.013_356_823.UNKNOWN -            9.3e-26   84.4   0.1   1.1e-25   84.2   0.1   1.1   1   0   0   1   1   1   1 -
aminoglycoside__aph_6__I_train_msa -          GMGC10.038_516_907.RECO -            0.00078   12.5   0.2    0.0012   11.9   0.2   1.2   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.008_395_945.UNKNOWN -            7.1e-50  163.3   0.2   5.2e-29   94.4   0.1   2.0   1   1   1   2   2   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.038_063_855.GLNQ -            3.8e-48  157.6   0.0   4.4e-48  157.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.012_480_418.YHCG -            2.6e-29   96.1   0.2   3.6e-29   95.7   0.2   1.2   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.021_076_133.UNKNOWN -            9.1e-26   84.5   0.0   8.6e-25   81.3   0.0   1.9   1   1   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.035_282_938.URTD2 -            1.1e-27   90.8   0.0   1.5e-27   90.3   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.023_436_502.UNKNOWN -            6.2e-25   81.7   0.0   8.5e-25   81.3   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.036_957_467.NATA -            2.2e-38  125.9   0.0   2.7e-38  125.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.029_286_586.GLNQ -            1.2e-36  119.6   0.0   1.5e-36  119.3   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.029_286_586.GLNQ -            5.1e-32  105.0   0.1     6e-32  104.8   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.038_056_955.GLNQ -            1.9e-40  132.1   0.0   2.2e-40  131.9   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.038_056_955.GLNQ -            1.7e-31  103.3   0.3     2e-31  103.1   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_754_687.GLNQ -            1.4e-40  132.6   0.0   1.6e-40  132.4   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.034_754_687.GLNQ -            6.7e-31  101.3   0.4   7.9e-31  101.1   0.4   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.009_417_950.UNKNOWN -            1.2e-74  244.2   0.1   1.4e-74  244.0   0.1   1.0   1   0   0   1   1   1   1 -
multidrug__marR_train_msa -          GMGC10.034_517_146.UNKNOWN -            1.5e-12   41.1   0.1   2.1e-12   40.6   0.1   1.3   1   0   0   1   1   1   1 -
polymyxin__arnA_train_msa -          GMGC10.012_566_879.PURN -            6.5e-08   24.7   0.3     1e-07   24.0   0.2   1.3   1   1   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.031_689_872.VANR -            3.6e-96  314.6   0.0   4.1e-96  314.5   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.038_642_893.GLNQ -            6.1e-46  150.3   0.0   7.7e-46  150.0   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.038_642_893.GLNQ -              4e-28   92.2   0.1     5e-28   91.9   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.043_075_919.GLNQ -            1.4e-42  139.2   0.1   1.7e-42  139.0   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.043_075_919.GLNQ -            1.2e-27   90.6   1.5   1.5e-27   90.3   1.5   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_951_797.UNKNOWN -            4.8e-90  296.0   0.2   5.6e-90  295.8   0.2   1.0   1   0   0   1   1   1   1 -
aminoglycoside__ant_2____I_train_msa -          GMGC10.007_258_329.UNKNOWN -           5.7e-184  602.4   1.8  6.3e-184  602.3   1.8   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_685_178.GLNQ -            7.4e-46  150.0   0.0   9.1e-46  149.7   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.033_685_178.GLNQ -            7.4e-25   81.5   0.0   8.8e-25   81.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.046_491_422.GLNQ -            7.3e-50  163.2   0.0   8.9e-50  163.0   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.046_491_422.GLNQ -            8.5e-29   94.4   0.0     1e-28   94.1   0.0   1.0   1   0   0   1   1   1   1 -
vancomycin__vanR_train_msa -          GMGC10.012_566_919.UNKNOWN -            4.9e-77  252.0   0.0   5.7e-77  251.8   0.0   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa  -          GMGC10.012_566_919.UNKNOWN -            1.1e-73  240.9   0.1   1.3e-73  240.7   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_867_754.GLNQ -            7.5e-49  159.9   0.4   9.3e-49  159.6   0.4   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_867_754.GLNQ -            3.6e-25   82.5   0.1   4.7e-25   82.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_974_865.GLNQ -            6.9e-49  160.0   0.4   8.5e-49  159.7   0.4   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_974_865.GLNQ -            8.2e-26   84.6   0.1   1.1e-25   84.2   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.016_273_142.GLNQ -            3.9e-46  150.9   0.0   4.8e-46  150.6   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.017_543_106.UNKNOWN -            1.9e-24   80.1   0.0   2.3e-24   79.9   0.0   1.1   1   0   0   1   1   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_825_430.GLNQ -            2.9e-46  151.4   0.3   3.7e-46  151.0   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.037_825_561.GLUA -            9.5e-48  156.3   0.2   1.2e-47  156.0   0.2   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.037_825_561.GLUA -            3.5e-25   82.5   0.0   4.5e-25   82.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.043_078_345.MACB2 -            9.2e-55  179.4   0.0   1.1e-54  179.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.002_934_152.MACB2 -            1.1e-54  179.2   0.0   1.3e-54  178.9   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.009_527_646.MACB2 -            2.3e-55  181.4   0.0   2.7e-55  181.2   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.043_072_359.MACB2 -            3.8e-55  180.7   0.0   4.6e-55  180.4   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.011_828_819.UNKNOWN -              2e-59  194.8   0.0   2.4e-59  194.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_959_799.UNKNOWN -            3.7e-90  296.4   0.2   4.3e-90  296.2   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.038_608_138.GLNQ -            2.7e-43  141.6   0.0   3.4e-43  141.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.038_608_138.GLNQ -            1.4e-26   87.1   0.8   1.8e-26   86.8   0.8   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.009_860_091.GLUA -            1.6e-44  145.6   0.1   1.8e-44  145.4   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.009_535_826.UNKNOWN -              4e-62  203.8   0.0   4.7e-62  203.5   0.0   1.0   1   0   0   1   1   1   1 -
aminoglycoside__aph_6__I_train_msa -          GMGC10.039_722_026.YNIA -            6.1e-05   16.1   1.7   7.4e-05   15.8   0.2   1.7   2   0   0   2   2   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.017_676_700.UNKNOWN -            1.2e-84  278.2   0.1   1.4e-84  278.0   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.016_424_502.UNKNOWN -            7.5e-26   84.7   0.0   3.6e-25   82.5   0.0   1.8   1   1   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.033_687_627.TTG2A -            1.3e-36  119.5   0.1   1.5e-36  119.3   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.033_687_627.TTG2A -            9.2e-30   97.6   0.8     1e-29   97.4   0.8   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.039_855_796.GYY_06820 -            1.4e-31  102.8   0.0   1.6e-31  102.6   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.038_607_823.LIVG -            7.1e-25   81.5   1.4   1.3e-23   77.4   1.4   2.0   1   1   0   1   1   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.013_636_942.MACB2 -            3.1e-58  190.9   0.1   3.6e-58  190.7   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.031_812_569.MACB2 -            1.6e-57  188.5   0.1   1.9e-57  188.3   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_214_813.MACB2 -            1.2e-58  192.3   0.1   1.4e-58  192.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_129_475.GLNQ -            2.1e-45  148.5   0.1   2.4e-45  148.3   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.004_129_475.GLNQ -            1.7e-32  106.5   0.7     2e-32  106.3   0.7   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.008_998_238.LIVG -            9.9e-27   87.6   2.7   1.5e-25   83.7   2.7   2.0   1   1   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_978_280.TCYC -            4.3e-43  140.9   0.0     5e-43  140.7   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.028_978_280.TCYC -            1.7e-28   93.4   0.2     2e-28   93.2   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.010_702_798.GLNQ -            7.6e-44  143.4   0.0   9.2e-44  143.1   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.010_702_798.GLNQ -            2.2e-27   89.8   0.1   2.5e-27   89.6   0.1   1.0   1   0   0   1   1   1   1 -
vancomycin__vanY_train_msa -          GMGC10.030_065_590.DACB -            3.9e-32  105.2   1.2   5.2e-32  104.8   1.2   1.1   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.041_616_374.ATRC -            3.5e-50  164.3   0.1   4.2e-50  164.1   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_979_254.GLNQ -            7.6e-49  159.9   0.0   9.2e-49  159.6   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_979_254.GLNQ -            2.3e-28   93.0   0.2   2.9e-28   92.7   0.2   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.040_351_493.VRAD -            5.2e-60  196.8   0.2   6.1e-60  196.6   0.2   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.019_496_082.OMPR -            1.5e-66  217.5   0.6   1.9e-66  217.2   0.6   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.046_375_700.ZNUC -            4.5e-26   85.5   0.7   3.5e-18   59.6   0.1   2.0   2   0   0   2   2   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.015_054_963.GLNQ -            2.6e-41  135.0   0.2     3e-41  134.8   0.2   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.015_054_963.GLNQ -            3.6e-28   92.4   0.3   4.6e-28   92.0   0.3   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.044_681_938.OMPR -            9.3e-69  224.8   0.3   1.1e-68  224.5   0.3   1.0   1   0   0   1   1   1   1 -
multidrug__ompR_train_msa -          GMGC10.014_208_261.OMPR -            4.9e-69  225.7   0.3   5.7e-69  225.5   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.034_432_843.GLNQ -            1.5e-45  149.0   0.1   1.7e-45  148.8   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.046_577_929.PHNC -            1.2e-36  119.6   0.6   1.6e-36  119.2   0.6   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.012_566_267.GLNQ -            1.6e-47  155.5   0.1   1.8e-47  155.3   0.1   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.028_978_283.GLNQ -            4.5e-46  150.7   0.0   5.3e-46  150.5   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.028_978_283.GLNQ -            7.1e-31  101.3   0.3   8.1e-31  101.1   0.3   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.005_718_365.BCRA -            3.8e-75  246.7   0.0   4.5e-75  246.4   0.0   1.1   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.005_534_406.FECE -              2e-24   80.1   0.0   2.4e-24   79.8   0.0   1.0   1   0   0   1   1   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_867_741.GLUA -            4.4e-50  164.0   0.2   5.1e-50  163.8   0.2   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_867_741.GLUA -            2.4e-28   92.9   0.0   3.1e-28   92.6   0.0   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.019_974_749.GLUA -            3.5e-50  164.3   0.2   4.1e-50  164.1   0.2   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.019_974_749.GLUA -            7.8e-29   94.5   0.0     1e-28   94.2   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa -          GMGC10.018_547_993.LIVG -            9.7e-25   81.1   4.0   1.4e-14   47.7   0.4   2.0   2   0   0   2   2   0   0 -
bacitracin__bcrA_train_msa -          GMGC10.029_601_935.LIVG -            6.5e-26   85.0   3.2   1.4e-15   51.0   0.3   2.0   2   0   0   2   2   0   0 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.018_921_483.GLNQ -              7e-45  146.8   0.0   8.2e-45  146.6   0.0   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.018_921_483.GLNQ -            5.5e-25   81.9   0.4   6.6e-25   81.6   0.4   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.004_263_321.TCYC -            4.6e-45  147.4   0.1   5.2e-45  147.2   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.004_263_321.TCYC -            8.6e-27   87.8   0.3   9.9e-27   87.6   0.3   1.0   1   0   0   1   1   1   1 -
macrolide_lincosamide_streptogramin__macB_train_msa -          GMGC10.043_085_553.PHNT -            1.6e-35  115.8   0.1   1.9e-35  115.6   0.1   1.0   1   0   0   1   1   1   1 -
bacitracin__bcrA_train_msa                          -          GMGC10.043_085_553.PHNT -            6.9e-25   81.6   0.0   9.8e-25   81.1   0.0   1.1   1   0   0   1   1   1   1 -
