2763	1028110889|WP_063865157.1|1|1|blaVEB-17|blaVEB|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_VEB-17	VEB-5	3002375	ncbi
2764	1028104359|WP_063859750.1|1|1|blaCMY-121|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-121	CMY-27	3002038	ncbi
2765	691150664|WP_032062810.1|1|1|blaADC-141|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_ADC-141	ADC-30	3004617	ncbi
2766	695725672|WP_032652275.1|1|1|blaACT-74|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-74	ACT-17	3001838	ncbi
2767	447005063|WP_001082319.1|1|1|aph(3'')-Ib|aph(3'')-Ib|phosphotransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3'')-Ib	APH(3'')-Ib	3002639	ncbi
2768	1105502177|WP_071846328.1|1|1|aadA9|aadA9|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA9	aadA9	3002609	ncbi
2769	447129100|WP_001206356.1|1|1|aadA2|aadA2|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA2	aadA2	3002602	ncbi
2770	499199019|WP_010896559.1|1|1|erm(K)|erm(K)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(K)	Erm(K)	3004643	ncbi
2771	695263447|WP_032490317.1|1|1|blaTEM-93|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_TEM-93	TEM-93	3000960	ncbi
2772	1028108008|WP_063862731.1|1|1|blaOXA-361|blaOXA-134_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-134_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-361	OXA-361	3001548	ncbi
2773	1543222687|WP_126118969.1|1|1|blaPDC-371|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-371	PDC-65	3005038	ncbi
2774	1028098545|WP_063855046.1|1|1|sul1|sul1|insensitivity|2|SULFONAMIDE|SULFONAMIDE|sulfonamide-resistant_dihydropteroate_synthase_Sul1	sul1	3000410	ncbi
2775	1058243669|WP_068981621.1|1|1|blaADC-90|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_ADC-90	ADC-159	3005037	ncbi
2776	1559612986|WP_128268251.1|1|1|blaOXA-752|blaOXA-51_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-752	OXA-106	3001637	ncbi
2777	556492389|WP_023340103.1|1|1|blaLEN-2|blaLEN|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_LEN-2	LEN-2	3002455	ncbi
2778	491246770|WP_005104969.1|1|1|blaOXA-134|blaOXA-134_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-134	OXA-134	3001695	ncbi
2779	495596866|WP_008321445.1|1|1|blaCMY-65|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-65	CMY-65	3002078	ncbi
2780	1028100571|WP_063856706.1|1|1|vanH-M|vanH-M|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-lactate_dehydrogenase_VanH-M	vanHM	3002947	ncbi
2781	1905483309|WP_188331876.1|1|1|blaOXA-922|blaOXA-48_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-48_family_class_D_beta-lactamase_OXA-922	OXA-484	3003641	ncbi
2782	890088027|WP_048880934.1|1|1|blaOXA-360|blaOXA-134_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-134_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-360	OXA-360	3001547	ncbi
2783	57434443|CAI43860.1|1|1|espB|espB||1|||type_III_secretion_system_LEE_translocon_pore-forming_subunit_EspB			ncbi
2784	1028085817|WP_063844315.1|1|1|dfrA12|dfrA12|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA12	dfrA12	3002858	ncbi
2785	1832153508|WP_168370988.1|1|1|blaOXA-915|blaOXA-134_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-134_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-915	OXA-283	3001738	ncbi
2786	499701410|WP_011382144.1|1|1|erm(C)|erm(C)|target_modification|2|MACROLIDE|MACROLIDE|23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(C)	ErmC	3000250	ncbi
2787	1209144254|WP_088245216.1|1|1|blaPDC-211|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-211	PDC-10	3002509	ncbi
2788	1028108024|WP_063862740.1|1|1|blaOXA-373|blaOXA-211_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-211_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-373	OXA-373	3001559	ncbi
2789	1028105867|WP_063860892.1|1|1|blaOCH-5|blaOCH|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_extended-spectrum_beta-lactamase_OCH-5	OCH-5	3002518	ncbi
2790	488223292|WP_002294500.1|1|1|tet(L)|tet(L)|efflux|2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_MFS_transporter_Tet(L)	tet(L)	3000179	ncbi
2791	1189821114|WP_085844237.1|1|1|aac(6')-Ib-W104R|aac(6')-Ib-W104R|acetyltransferase|2|AMIKACIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ib-cr	3002547	ncbi
2792	1028100746|WP_063856881.1|1|1|vanY-D|vanY-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|transpeptidase-like_D-Ala-D-Ala_carboxypeptidase_VanY-D	vanYD	3002957	ncbi
2793	695261637|WP_032488596.1|1|1|nimA|nimA|nitroimidazole_reductase|2|NITROIMIDAZOLE|NITROIMIDAZOLE|nitroimidazole_resistance_protein_NimA			ncbi
2794	1028100284|WP_063856419.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W/N/W)	3004442	ncbi
2795	822042381|WP_046897272.1|1|1|aac(6')_Serra|aac(6')_Serra|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ic	3002549	ncbi
2796	489103457|WP_003013318.1|1|1|aadS|aadS|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadS	aadS	3004683	ncbi
2797	730360199|WP_033998327.1|1|1|blaPDC-43|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-43	PDC-3	3002500	ncbi
2798	504199308|WP_014386410.1|1|1|aph(3')-VI|aph(3')-VI|phosphotransferase|2|AMIKACIN/KANAMYCIN|AMINOGLYCOSIDE|APH(3')-VI_family_aminoglycoside_O-phosphotransferase	APH(3')-VI	3003687	ncbi
2799	1028105521|WP_063860633.1|1|1|blaKPC-10|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-10	KPC-10	3002320	ncbi
2800	257146534|CAX45706.1|1|1|stxA2d|stxA2d||1|STX2D|STX2|Shiga_toxin_Stx2d_subunit_A			ncbi
2801	1028110161|WP_063864531.1|1|1|blaOXA-73|blaOXA-23_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-23_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-73	OXA-73	3001785	ncbi
2802	1304472398|WP_100931730.1|1|1|tetA(60)|tetA(60)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_efflux_ABC_transporter_Tet(60)_subunit_A	tetA(60)	3004035	ncbi
2803	1799084326|WP_160164840.1|1|1|blaVEB-25|blaVEB|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_VEB-25	VEB-1	3002370	ncbi
2804	1393270446|WP_109791191.1|1|1|blaPDC-257|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-257	PDC-3	3002500	ncbi
2805	1343491225|WP_104009841.1|1|1|blaPDC-244|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-244	PDC-5	3002502	ncbi
2806	1463920488|WP_116786830.1|1|1|mcr-1.15|mcr-1||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-1.15	MCR-1.1	3003689	ncbi
2807	1028084257|WP_063843225.1|1|1|catB3|catB3|acetyltransferase|2|CHLORAMPHENICOL|PHENICOL|type_B-3_chloramphenicol_O-acetyltransferase_CatB3	catB3	3002676	ncbi
2808	1028105440|WP_063860575.1|1|1|blaIMP-15|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-15	IMP-15	3002206	ncbi
2809	1028110975|WP_063865187.1|1|1|blaVIM-37|blaVIM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_VIM-37	VIM-37	3002307	ncbi
2810	1252954843|WP_096865225.1|1|1|blaPER-12|blaPER|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_PER-12	PER-1	3002363	ncbi
2811	38636519|CAD87835.1|1|1|stb|stb||1|||heat-stable_enterotoxin_ST-II			ncbi
2812	896243332|WP_049239252.1|1|1|blaPDC-124|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-124	PDC-3	3002500	ncbi
2813	46981094|CAE82670.1|1|1|faeG|faeG||1|||F4_(K88)_fimbria_major_subunit/adhesin_FaeG			ncbi
2814	504872229|WP_015059331.1|1|1|blaCMY-5|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-5	CMY-5	3002016	ncbi
2815	693052695|WP_032221497.1|1|1|blaTEM-105|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-105	TEM-105	3000968	ncbi
2816	1028105382|WP_063860531.1|1|1|blaGOB-11|blaGOB|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3_metallo-beta-lactamase_GOB-11	GOB-11	3004803	ncbi
2817	766599280|WP_044779552.1|1|1|blaOXA-638|blaOXA-184_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-184_family_class_D_beta-lactamase_OXA-638	OXA-446	3003602	ncbi
2818	489223889|WP_003132309.1|1|1|aph(3')-IIb|aph(3')-IIb|phosphotransferase|2|KANAMYCIN|AMINOGLYCOSIDE|aminoglycoside_O-phosphotransferase_APH(3')-IIb	APH(3')-IIb	3002645	ncbi
2819	1028100174|WP_063856395.1|1|1|tet(M)|tet(M)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(M)	tetM	3000186	ncbi
2820	1463920491|WP_116786833.1|1|1|blaOXA-731|blaOXA-48_like|hydrolase|2|||OXA-48_family_class_D_beta-lactamase_OXA-731	OXA-436	3003128	ncbi
2821	85675040|BAA15331.2|1|1|asr|asr||1|||acid_resistance_repetitive_basic_protein_Asr			ncbi
2822	1058243616|WP_068981618.1|1|1|blaADC-86|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_ADC-86	ADC-15	3003859	ncbi
2823	1304472401|WP_100931733.1|1|1|blaPDC-223|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-223	PDC-1	3002497	ncbi
2824	114703607|CAK19001.1|1|1|cnf3|cnf3||1|||cytotoxic_necrotizing_factor_CNF3			ncbi
2825	1201190451|WP_087587971.1|1|1|blaPDC-206|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-206	PDC-3	3002500	ncbi
2826	1028110810|WP_063865088.1|1|1|blaTEM-91|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_TEM-91	TEM-91	3000958	ncbi
2827	1058244112|WP_068981644.1|1|1|blaOXA-529|blaOXA-51_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-529	OXA-100	3001438	ncbi
2828	1046203883|WP_065597326.1|1|1|blaALI-2|blaALI|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_ALI-2			ncbi
2829	77997600|ABB16332.1|1|1|tir|tir||1|||type_III_secretion_system_LEE_translocated_intimin_receptor_Tir			ncbi
2830	1028106636|WP_063861560.1|1|1|blaOXA-202|blaOXA-51_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-202	OXA-202	3001667	ncbi
2831	1028107974|WP_063862718.1|1|1|blaOXA-348|blaOXA-213_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-348	OXA-348	3001535	ncbi
2832	1028108023|WP_063862739.1|1|1|blaOXA-372|blaOXA-372_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-372	OXA-372	3001558	ncbi
2833	501574695|WP_012579083.1|1|1|fosA5|fosA_gen|thiol_transferase|2|FOSFOMYCIN|FOSFOMYCIN|fosfomycin_resistance_glutathione_transferase_FosA5	FosA5	3003209	ncbi
2834	447133744|WP_001211000.1|1|1|blaGES-11|blaGES|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_GES-11	GES-11	3002340	ncbi
2835	1693892906|WP_140423283.1|1|1|dfrA1|dfrA1|insensitivity|2|||trimethoprim-resistant_dihydrofolate_reductase_DfrA1	dfrA1	3002854	ncbi
2836	1028100641|WP_063856776.1|1|1|vanX-D|vanX-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-Ala-D-Ala_dipeptidase_VanX-D	vanXD	3003070	ncbi
2837	1276739984|WP_099982805.1|1|1|tet(48)|tet(48)||2|TETRACYCLINE|TETRACYCLINE|tetracycline_destructase_Tet(48)	tet(48)	3004581	ncbi
2838	658535175|WP_029729112.1|1|1|blaB-1|blaB|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_BlaB-1	Chryseobacterium meningosepticum BlaB	3000579	ncbi
2839	503994253|WP_014228247.1|1|1|blaOXY-1-1|blaOXY-1|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_OXY-1-1	OXY-1-1	3002389	ncbi
2840	1142971254|WP_077064890.1|1|1|blaNDM-18|blaNDM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_NDM-18	NDM-18	3004861	ncbi
2841	1028100278|WP_063856413.1|1|1|tet(T)|tet(T)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(T)	tetT	3000193	ncbi
2842	523676098|WP_020803043.1|1|1|blaKPC-7|blaKPC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_KPC-7	KPC-7	3002317	ncbi
2843	1028100736|WP_063856871.1|1|1|vanY-D|vanY-D|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|transpeptidase-like_D-Ala-D-Ala_carboxypeptidase_VanY-D			ncbi
2844	1028098310|WP_063854854.1|1|1|rmtB2|rmtB|target_modification|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|16S_rRNA_(guanine(1405)-N(7))-methyltransferase_RmtB2	rmtB	3000860	ncbi
2845	488341937|WP_002411322.1|1|1|lsa(A)|lsa(A)|target_protection|2|LINCOSAMIDE/STREPTOGRAMIN|LINCOSAMIDE/STREPTOGRAMIN|ABC-F_type_ribosomal_protection_protein_Lsa(A)	lsaA	3000300	ncbi
2846	695272919|WP_032494853.1|1|1|blaTEM-187|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_TEM-187	TEM-187	3001047	ncbi
2847	222708751|ACM67177.1|1|1|gamma-5|gamma-5||1|GAMMA|INTIMIN|intimin_type_gamma			ncbi
2848	916601194|WP_051208285.1|1|1|aac(6')_Ia_fam|aac(6')_Ia_fam|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|AAC(6')-Ia_family_aminoglycoside_6'-N-acetyltransferase			ncbi
2849	1028110610|WP_063864888.1|1|1|blaTEM-193|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-193	TEM-193	3001053	ncbi
2850	374343515|BAL47132.1|1|1|epsilon-4|epsilon-4||1|EPSILON|INTIMIN|intimin_type_epsilon			ncbi
2851	1105502143|WP_071846295.1|1|1|dfrA1|dfrA1|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA1	dfrA1	3002854	ncbi
2852	1771541072|WP_152819218.1|1|1|blaACT-86|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|ceftazidime-hydrolyzing_class_C_beta-lactamase_ACT-86	ACT-17	3001838	ncbi
2853	3818601|AAC69584.1|1|1|ybtQ|ybtQ||1|||yersiniabactin_ABC_transporter_ATP-binding/permease_protein_YbtQ			ncbi
2854	1869283898|WP_179284371.1|1|1|blaPDC-430|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-430	PDC-5	3002502	ncbi
2855	4335912|AAD17513.1|1|1|f17g|f17g||1|||F17G_fimbrial_adhesin			ncbi
2856	447133977|WP_001211233.1|1|1|blaADC-152|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_ADC-152	ADC-77	3003883	ncbi
2857	1028108070|WP_063862766.1|1|1|blaOXA-411|blaOXA-51_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-411	OXA-411	3001602	ncbi
2858	1028107639|WP_063862443.1|1|1|blaOXA-27|blaOXA-23_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-23_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-27	OXA-27	3001422	ncbi
2859	1028100282|WP_063856417.1|1|1|tet(W)|tet(W)|target_protection|2|TETRACYCLINE|TETRACYCLINE|tetracycline_resistance_ribosomal_protection_protein_Tet(W)	tet(W/N/W)	3004442	ncbi
2860	1028105369|WP_063860518.1|1|1|blaGES-4|blaGES|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_GES-4	GES-4	3002333	ncbi
2861	1188444894|WP_085562396.1|1|1|blaCMY-149|blaCMY|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_CMY-149	CMY-4	3002015	ncbi
2862	489322544|WP_003229862.1|1|1|aadK|aadK|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_6-adenylyltransferase_AadK	aadK	3002627	ncbi
2863	1001067679|WP_061199990.1|1|1|blaPDC-184|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-184	PDC-8	3002507	ncbi
2864	798885142|WP_045899678.1|1|1|dfr7|dfr7|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_Dfr7			ncbi
2865	1360511410|SPD96884.1|1|1|silC|silC||1|COPPER/SILVER|COPPER/SILVER|Cu(+)/Ag(+)_efflux_RND_transporter_outer_membrane_channel_SilC			ncbi
2866	1559612971|WP_128268236.1|1|1|blaDHA-28|blaDHA|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_DHA-28	DHA-13	3002144	ncbi
2867	1035157525|WP_064511490.1|1|1|blaCTX-M-183|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_CTX-M-183	CTX-M-15	3001878	ncbi
2868	502901973|WP_013136949.1|1|1|aac(6')-Ia|aac(6')-Ia|acetyltransferase|2|AMINOGLYCOSIDE|AMINOGLYCOSIDE|aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ia	AAC(6')-Ia	3002545	ncbi
2869	759433136|WP_043155783.1|1|1|blaMOX-12|blaMOX|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|CMY-1/MOX_family_class_C_beta-lactamase_MOX-12	MOX-7	3002189	ncbi
2870	2865304|AAC38396.1|1|1|espB|espB||1|||type_III_secretion_system_LEE_translocon_pore-forming_subunit_EspB			ncbi
2871	1706506523|WP_142875125.1|1|1|blaVIM-67|blaVIM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_VIM-67	VIM-2	3002272	ncbi
2872	1028110342|WP_063864712.1|1|1|blaSHV-82|blaSHV|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_broad-spectrum_beta-lactamase_SHV-82	SHV-82	3001136	ncbi
2873	53850832|AAU95470.1|1|1|nleB|nleB||1|||type_III_secretion_system_effector_arginine_glycosyltransferase_NleB			ncbi
2874	695269139|WP_032491316.1|1|1|dfrA16|dfrA16|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA16	dfrA16	3003014	ncbi
2875	356596044|AET17094.1|1|1|arsR_pKW301|arsR_pKW301||1|||As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR			ncbi
2876	949722842|WP_057066208.1|1|1|blaOXA-241|blaOXA-51_like|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-241	OXA-241	3001679	ncbi
2877	23463682|AAN33535.1|1|1|bepF|bepF|efflux|1|EFFLUX|EFFLUX|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_BepF			ncbi
2878	1105502191|WP_071846341.1|1|1|ant(2'')-Ia|ant(2'')-Ia|nucleotidyltransferase|2|GENTAMICIN/KANAMYCIN/TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(2'')-Ia	ANT(2'')-Ia	3000230	ncbi
2879	41581525|AAS07600.1|1|1|stxA2a|stxA2a||1|STX2A|STX2|Shiga_toxin_Stx2a_subunit_A			ncbi
2880	222708733|ACM67168.1|1|1|alpha-1|alpha-1||1|ALPHA|INTIMIN|intimin_type_alpha			ncbi
2881	215264622|CAS08990.1|1|1|nleA|nleA||1|||type_III_secretion_system_effector_NleA			ncbi
2882	446964116|WP_001041372.1|1|1|mphM|mphM|phosphotransferase|2|MACROLIDE|MACROLIDE|macrolide_2'-phosphotransferase_MphM	mphM	3003767	ncbi
2883	1028111886|WP_063866094.1|1|1|qnrB42|qnrB|target_protection|2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrB42	QnrB42	3002757	ncbi
2884	1509794600|WP_122630909.1|1|1|blaOXA-707|blaOXA-51_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-707	OXA-344	3001532	ncbi
2885	500187919|WP_011861276.1|1|1|vanG-Cd|vanG-Cd|re-structuring_of_the_cell_wall|2|VANCOMYCIN|GLYCOPEPTIDE|D-alanine--D-serine_ligase_VanG-Cd			ncbi
2886	1028111819|WP_063866031.1|1|1|qnrB32|qnrB|target_protection|2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrB32	QnrB32	3002747	ncbi
2887	168831012|ACA34793.1|1|1|tsh|tsh||1|||temperature-sensitive_protease_autotransporter_hemagglutinin_Tsh			ncbi
2888	1728389659|WP_148044464.1|1|1|blaPDC-378|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-378	PDC-10	3002509	ncbi
2889	1028110621|WP_063864899.1|1|1|blaTEM-21|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_TEM-21	TEM-21	3000892	ncbi
2890	1028083092|WP_063842248.1|1|1|bla1|bla1|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_Bla1	BcI	3002877	ncbi
2891	1028084256|WP_063843224.1|1|1|catB3|catB3|acetyltransferase|2|CHLORAMPHENICOL|PHENICOL|type_B-3_chloramphenicol_O-acetyltransferase_CatB3	catB3	3002676	ncbi
2892	490999745|WP_004861468.1|1|1|aph(3')-IX|aph(3')-IX|phosphotransferase|2|KANAMYCIN|AMINOGLYCOSIDE|APH(3')_family_aminoglycoside_O-phosphotransferase	APH(3')-IX	3004087	ncbi
2893	1035157528|WP_064511493.1|1|1|blaPDC-142|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-142	PDC-3	3002500	ncbi
2894	1105502098|WP_071846250.1|1|1|aadA1|aadA1|nucleotidyltransferase|2|STREPTOMYCIN|AMINOGLYCOSIDE|ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA1	ANT(3'')-IIa	3004089	ncbi
2895	1331531444|WP_102607454.1|1|1|blaCTX-M-146|blaCTX-M|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_CTX-M-146	CTX-M-1	3001864	ncbi
2896	1625655421|WP_136512098.1|1|1|blaOXA-807|blaOXA-23_like|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-23_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-807	OXA-23	3001418	ncbi
2897	1028105455|WP_063860581.1|1|1|blaIMP-22|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-22	IMP-22	3002213	ncbi
2898	73476909|AAZ76524.1|1|1|subA|subA||1|||subtilase_AB5_cytotoxin_subunit_A			ncbi
2899	695263448|WP_032490318.1|1|1|blaTEM-94|blaTEM|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_A_extended-spectrum_beta-lactamase_TEM-94	TEM-94	3000961	ncbi
2900	139003779|BAF52358.1|1|1|tccP2|tccP2||1|||Tir-cytoskeleton_coupling_protein_TccP2			ncbi
2901	1028105880|WP_063860902.1|1|1|blaOKP-A-15|blaOKP-A|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_broad-spectrum_beta-lactamase_OKP-A-15	OKP-A-15	3002432	ncbi
