	Original ID	Gene Name in CARD	ARO	Database
3249	MEG_6280|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-61	3001116	megares
3250	MEG_4153|Drugs|betalactams|Class_B_betalactamases|NDM	NDM-10	3002360	megares
3251	MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation			megares
3252	MEG_6051|Drugs|betalactams|Class_A_betalactamases|RCP	RCP-1	3003563	megares
3253	MEG_4856|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-65	3001614	megares
3254	MEG_5267|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-21	3001416	megares
3255	MEG_7856|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA	MOX-4	3002184	megares
3256	MEG_4379|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|OTRA	otr(A)	3002891	megares
3257	MEG_2878|Biocides|Phenolic_compound_resistance|Phenolic_resistance_protein|FABV	KPC-73	3006198	megares
3258	MEG_6949|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-1	3000873	megares
3259	MEG_266|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ip	3002559	megares
3260	MEG_925|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ANT(9)-Ia	3002630	megares
3261	MEG_3507|Drugs|betalactams|Class_A_betalactamases|KPC	KPC-2	3002312	megares
3262	MEG_3198|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation			megares
3263	MEG_2723|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRASM	Klebsiella pneumoniae KpnG	3004588	megares
3264	MEG_2798|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	ErmY	3002825	megares
3265	MEG_5982|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB65	3002777	megares
3266	MEG_1880|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-45	3002056	megares
3267	MEG_2123|Drugs|betalactams|Class_B_betalactamases|CRD	CRD3-1	3006864	megares
3268	MEG_5016|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-278	3001681	megares
3269	MEG_5895|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB31	3002746	megares
3270	MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ	MexD	3000801	megares
3271	MEG_6087|Drugs|Rifampin|Rifampin_phosphotransferase|RPH	rphB	3003992	megares
3272	MEG_6152|Drugs|betalactams|Class_A_betalactamases|RUB	RUB-1	3006984	megares
3273	MEG_2294|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-61	3001922	megares
3274	MEG_3517|Drugs|betalactams|Class_B_betalactamases|L1	L1 beta-lactamase	3000582	megares
3275	MEG_6279|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-55	3001111	megares
3276	MEG_3324|Drugs|betalactams|Class_B_betalactamases|IMP	IMP-67	3005474	megares
3277	MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3278	MEG_5518|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-157	3006535	megares
3279	MEG_6741|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-144	3001007	megares
3280	MEG_6309|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-57	3001113	megares
3281	MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	vanH gene in vanD cluster	3002944	megares
3282	MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	vanD	3000005	megares
3283	MEG_7434|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	vanX gene in vanD cluster	3003070	megares
3284	MEG_6007|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB44	3002759	megares
3285	MEG_3415|Drugs|betalactams|Class_B_betalactamases|IND	IND-8	3002264	megares
3286	MEG_4209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA	Staphylococcus aureus norA	3004667	megares
3287	MEG_4839|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-37	3001431	megares
3288	MEG_4030|Drugs|MLS|Macrolide_phosphotransferases|MPHA	mphA	3000316	megares
3289	MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA	Klebsiella pneumoniae KpnH	3004597	megares
3290	MEG_7208|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	tet(W/N/W)	3004442	megares
3291	MEG_3492|Drugs|betalactams|Class_A_betalactamases|KPC	KPC-6	3002316	megares
3292	MEG_1624|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	catB8	3002680	megares
3293	MEG_1426|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3294	MEG_2010|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRC	OprZ	3004142	megares
3295	MEG_6643|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|TAEA	TaeA	3003986	megares
3296	MEG_4449|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-755	3005959	megares
3297	MEG_7858|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB			megares
3298	MEG_6992|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	tet(40)	3000567	megares
3299	MEG_4855|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-64	3001613	megares
3300	MEG_6416|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-72	3001126	megares
3301	MEG_879|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA2	3002602	megares
3302	MEG_1313|Drugs|betalactams|Class_A_betalactamases|BLASME	SME-2	3002380	megares
3303	MEG_681|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEE	acrD	3000491	megares
3304	MEG_5571|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-12	3006495	megares
3305	MEG_5602|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-272	3005296	megares
3306	MEG_1352|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3307	MEG_6521|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME	smeD	3003055	megares
3308	MEG_4560|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-522	3005752	megares
3309	MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI	adeI	3000780	megares
3310	MEG_3371|Drugs|betalactams|Class_B_betalactamases|IMP	IMP-26	3002217	megares
3311	MEG_4590|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-668	3005158	megares
3312	MEG_7136|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM	tetM	3000186	megares
3313	MEG_82|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ih	3002555	megares
3314	MEG_6120|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation			megares
3315	MEG_4810|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-299	3001754	megares
3316	MEG_1434|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3317	MEG_2580|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRI	dfrI	3004645	megares
3318	MEG_4848|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-50	3001796	megares
3319	MEG_1427|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3320	MEG_7680|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA	vgaA	3002829	megares
3321	MEG_5995|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB	QnrB54	3002767	megares
3322	MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS	myrA	3001300	megares
3323	MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC	Klebsiella pneumoniae OmpK37	3004122	megares
3324	MEG_1699|Drugs|betalactams|Class_A_betalactamases|CGA	CGA-1	3004766	megares
3325	MEG_2479|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZRA	mexN	3003705	megares
3326	MEG_7481|Drugs|Glycopeptides|VanG-type_regulator|VANRG	vanR gene in vanG cluster	3002926	megares
3327	MEG_2386|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-65	3001926	megares
3328	MEG_4022|Drugs|betalactams|Class_C_betalactamases|MOX	MOX-7	3002189	megares
3329	MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-362	3001549	megares
3330	MEG_65|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	AAC(3)-VIa	3002540	megares
3331	MEG_2184|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-110	3001970	megares
3332	MEG_5436|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-213	3006590	megares
3333	MEG_1869|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-28	3002039	megares
3334	MEG_5869|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA	QnrA3	3002709	megares
3335	MEG_2657|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR	AAC(3)-Xa	3002544	megares
3336	MEG_2813|Drugs|MLS|23S_rRNA_methyltransferases|ERMC	ErmC	3000250	megares
3337	MEG_1187|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXYZ|RequiresSNPConfirmation			megares
3338	MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA	mepA	3000026	megares
3339	MEG_3925|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXR			megares
3340	MEG_379|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES	abeS	3000768	megares
3341	MEG_254|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Isa	3002563	megares
3342	MEG_6224|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-150	3001189	megares
3343	MEG_4127|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_regulator|NCRY	APH(2'')-IIIa	3002636	megares
3344	MEG_7375|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	vanC	3000368	megares
3345	MEG_7375|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC	vanXY gene in vanC cluster	3002966	megares
3346	MEG_2436|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-14	3001877	megares
3347	MEG_6202|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-190	3003590	megares
3348	MEG_446|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-8	3001831	megares
3349	MEG_4663|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-493	3005726	megares
3350	MEG_5125|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-447	3003603	megares
3351	MEG_7230|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	tet(W/N/W)	3004442	megares
3352	MEG_7413|Drugs|Glycopeptides|VanB-type_resistance_protein|VANHB	vanH gene in vanB cluster	3002943	megares
3353	MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation	optrA	3003746	megares
3354	MEG_1204|Drugs|betalactams|Class_B_betalactamases|BCII	Bla2	3004189	megares
3355	MEG_68|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3-PRIME	AAC(3)-Ib	3002530	megares
3356	MEG_1714|Metals|Chromium_resistance|Chromium_resistance_protein|CHRE	OXA-152	3001457	megares
3357	MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII	sul2	3000412	megares
3358	MEG_621|Drugs|betalactams|Class_C_betalactamases|ADC	ADC-66	3006438	megares
3359	MEG_4302|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN	OprN	3000805	megares
3360	MEG_1953|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-4	3002015	megares
3361	MEG_1444|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3362	MEG_3177|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation			megares
3363	MEG_124|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Isa	3002563	megares
3364	MEG_2022|Metals|Copper_resistance|Copper_resistance_protein|COPA	GOB-37	3005686	megares
3365	MEG_3105|Drugs|betalactams|Class_A_betalactamases|GES	GES-4	3002333	megares
3366	MEG_3150|Drugs|betalactams|Class_B_betalactamases|GOB	GOB-16	3004808	megares
3367	MEG_7605|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	vanY gene in vanD cluster	3002957	megares
3368	MEG_391|Drugs|betalactams|Class_C_betalactamases|ACC	ACC-3	3001817	megares
3369	MEG_4324|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA	oqxA	3003922	megares
3370	MEG_4561|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-564	3005788	megares
3371	MEG_2742|Drugs|MLS|Macrolide_esterases|EREA	EreA	3000361	megares
3372	MEG_6356|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-121	3001168	megares
3373	MEG_2347|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-134	3001992	megares
3374	MEG_2781|Drugs|MLS|23S_rRNA_methyltransferases|ERM42	Erm(42)	3003106	megares
3375	MEG_1312|Drugs|betalactams|Class_A_betalactamases|BLASGM	SGM-2	3006988	megares
3376	MEG_5103|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-430	3003121	megares
3377	MEG_7734|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-12	3002282	megares
3378	MEG_3523|Drugs|betalactams|Class_B_betalactamases|L1	L1 beta-lactamase	3000582	megares
3379	MEG_4091|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|MUPB	Staphylococcus aureus mupB conferring resistance to mupirocin	3000510	megares
3380	MEG_2188|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-198	3005621	megares
3381	MEG_6262|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-23	3001081	megares
3382	MEG_7756|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-37	3002307	megares
3383	MEG_6308|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-46	3001104	megares
3384	MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	catII from Escherichia coli K-12	3004656	megares
3385	MEG_1905|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-51	3002062	megares
3386	MEG_4414|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-568	3005792	megares
3387	MEG_3727|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR	MCR-8.1	3004516	megares
3388	MEG_7278|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|TROA	TER-1	3007001	megares
3389	MEG_694|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK	adeK	3000782	megares
3390	MEG_4692|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-530	3005760	megares
3391	MEG_4205|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|NMTR			megares
3392	MEG_5570|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-30	3006670	megares
3393	MEG_5601|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-131	3006508	megares
3394	MEG_3760|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK	MdtK	3001327	megares
3395	MEG_7067|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC	tet(C)	3000167	megares
3396	MEG_1599|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation	catB3	3002676	megares
3397	MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ	tet(J)	3000177	megares
3398	MEG_4047|Drugs|MLS|Macrolide_phosphotransferases|MPHI	mphI	3003991	megares
3399	MEG_2412|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-40	3001902	megares
3400	MEG_477|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-36	3003171	megares
3401	MEG_3269|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|HMRR	golS	3000504	megares
3402	MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD	QnrD1	3002788	megares
3403	MEG_4944|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-174	3001658	megares
3404	MEG_4968|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-201	3001666	megares
3405	MEG_2020|Metals|Copper_resistance|Copper_resistance_protein|COPA	OXY-2-15	3006130	megares
3406	MEG_6079|Drugs|betalactams|Class_A_betalactamases|ROB	ROB-1	3002995	megares
3407	MEG_6585|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul4	3004361	megares
3408	MEG_239|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib'	3003676	megares
3409	MEG_1505|Drugs|betalactams|Class_A_betalactamases|CARB	CARB-35	3005571	megares
3410	MEG_5092|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-404	3001595	megares
3411	MEG_4979|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-223	3001669	megares
3412	MEG_5514|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-278	3006652	megares
3413	MEG_6026|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS	QnrS10	3004622	megares
3414	MEG_6080|Drugs|betalactams|Class_A_betalactamases|ROB	ROB-1	3002995	megares
3415	MEG_3046|Drugs|betalactams|Class_C_betalactamases|FOX	FOX-1	3002155	megares
3416	MEG_4053|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF	Streptococcus agalactiae mprF	3003774	megares
3417	MEG_7589|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG	vanXY gene in vanG cluster	3003069	megares
3418	MEG_980|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	ANT(4')-Ib	3003905	megares
3419	MEG_306|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ian	3003200	megares
3420	MEG_318|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-33	3002587	megares
3421	MEG_6324|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-69	3001123	megares
3422	MEG_1674|Drugs|betalactams|Class_B_betalactamases|CFIA	CfiA4	3006919	megares
3423	MEG_4724|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-114s	3005718	megares
3424	MEG_7767|Drugs|betalactams|Class_B_betalactamases|VIM	VIM-6	3002276	megares
3425	MEG_1099|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH9	APH(9)-Ia	3002662	megares
3426	MEG_4673|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-14	3001409	megares
3427	MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	ANT(3'')-IIa	3004089	megares
3428	MEG_5761|Drugs|betalactams|Class_A_betalactamases|PER	PER-13	3006134	megares
3429	MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD	adeB	3000775	megares
3430	MEG_4298|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ	OprJ	3000802	megares
3431	MEG_5583|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-72	3005152	megares
3432	MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPG	adeF	3000777	megares
3433	MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC	bmr	3003007	megares
3434	MEG_7600|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD	vanY gene in vanD cluster	3002957	megares
3435	MEG_1523|Drugs|betalactams|Class_A_betalactamases|CARB	CARB-1	3002240	megares
3436	MEG_4145|Drugs|betalactams|Class_B_betalactamases|NDM	NDM-12	3002362	megares
3437	MEG_4234|Drugs|betalactams|Class_A_betalactamases|OKP	OKP-B-23	3006145	megares
3438	MEG_6311|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-48	3001105	megares
3439	MEG_860|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA3	3002603	megares
3440	MEG_2565|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRB	dfrB2	3003021	megares
3441	MEG_163|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ic	3002549	megares
3442	MEG_3256|Biocides|Acid_resistance|Acid_resistance_protein|HEFA	TolC	3000237	megares
3443	MEG_6563|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_regulator|SRPR			megares
3444	MEG_6592|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI	sul1	3000410	megares
3445	MEG_6469|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-119	3001340	megares
3446	MEG_6934|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-143	3001006	megares
3447	MEG_1644|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|CEOB	ceoB	3003010	megares
3448	MEG_1743|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMED	OpmB	3004072	megares
3449	MEG_882|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA11	3002611	megares
3450	MEG_4852|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-54	3001812	megares
3451	MEG_5727|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-76	3004339	megares
3452	MEG_5048|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-349	3001536	megares
3453	MEG_2506|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA	dfrA17	3002860	megares
3454	MEG_6684|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-10	3000882	megares
3455	MEG_5733|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-82	3004345	megares
3456	MEG_910|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA5	3002605	megares
3457	MEG_6222|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-196	3005229	megares
3458	MEG_2590|Drugs|betalactams|Class_C_betalactamases|DHA	DHA-28	3006469	megares
3459	MEG_320|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Ib8	3002579	megares
3460	MEG_4953|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-169	3001469	megares
3461	MEG_4321|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA	optrA	3003746	megares
3462	MEG_5690|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-106	3006484	megares
3463	MEG_1706|Metals|Chromium_resistance|Chromium_resistance_protein|CHRA	Bacillus subtilis mprF	3003324	megares
3464	MEG_6376|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-157	3001196	megares
3465	MEG_2740|Drugs|MLS|Macrolide_esterases|EREA	EreA2	3002826	megares
3466	MEG_1406|Drugs|betalactams|Class_A_betalactamases|BLAZ	PC1 beta-lactamase (blaZ)	3000621	megares
3467	MEG_6462|Drugs|betalactams|Class_A_betalactamases|SHV	SHV-49	3001106	megares
3468	MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation	kdpE	3003841	megares
3469	MEG_2190|Drugs|betalactams|Class_A_betalactamases|CTX	CTX-M-162	3003646	megares
3470	MEG_992|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	aadK	3002627	megares
3471	MEG_6675|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-236	3005267	megares
3472	MEG_7421|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD	vanH gene in vanD cluster	3002944	megares
3473	MEG_3030|Drugs|betalactams|Class_C_betalactamases|FOX	FOX-12	3002165	megares
3474	MEG_6881|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-82	3000949	megares
3475	MEG_7480|Drugs|Glycopeptides|VanE-type_regulator|VANRE	vanR gene in vanE cluster	3002924	megares
3476	MEG_989|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	aadK	3002627	megares
3477	MEG_1184|Drugs|betalactams|Class_A_betalactamases|AXC	AXC-1	3006897	megares
3478	MEG_3804|Drugs|betalactams|Penicillin_binding_protein_regulator|MECI	mecI	3000124	megares
3479	MEG_5810|Drugs|betalactams|Class_A_betalactamases|PSE	CARB-3	3002242	megares
3480	MEG_6794|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-164	3001030	megares
3481	MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC	ErmC	3000250	megares
3482	MEG_450|Drugs|betalactams|Class_C_betalactamases|ACT	ACT-2	3001822	megares
3483	MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR	AxyX	3004143	megares
3484	MEG_5590|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-189	3006568	megares
3485	MEG_977|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME	ANT(4')-Ia	3002623	megares
3486	MEG_6756|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-118	3000981	megares
3487	MEG_3583|Drugs|betalactams|Class_A_betalactamases|LHK	LHK-2	3006936	megares
3488	MEG_5445|Drugs|betalactams|Class_C_betalactamases|PDC	PDC-163	3006542	megares
3489	MEG_4354|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB	oqxB	3003923	megares
3490	MEG_4495|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-195	3001480	megares
3491	MEG_778|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME	aadA25	3003197	megares
3492	MEG_1494|Drugs|betalactams|Class_A_betalactamases|CARB	CARB-33	3005569	megares
3493	MEG_4575|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-624	3005845	megares
3494	MEG_342|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	AAC(6')-Iai	3002575	megares
3495	MEG_4881|Drugs|betalactams|Class_D_betalactamases|OXA	OXA-67	3001437	megares
3496	MEG_1893|Drugs|betalactams|Class_C_betalactamases|CMY	CMY-56	3002067	megares
3497	MEG_6952|Drugs|betalactams|Class_A_betalactamases|TEM	TEM-32	3000902	megares
