Original ID	Gene Name in CARD	ARO	Database
1728389617|WP_148044422.1|1|1|blaOXA-835|blaOXA-46_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-46_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-835	OXA-835	3005322	ncbi
1728389618|WP_148044423.1|1|1|blaOXA-836|blaOXA-10_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-10_family_class_D_beta-lactamase_OXA-836	OXA-836	3006032	ncbi
1728389619|WP_148044424.1|1|1|blaPAU-1|blaPAU|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_PAU-1	PAU-1	3006964	ncbi
1728389620|WP_148044425.1|1|1|blaPDC-196|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-196	PDC-196	3006575	ncbi
1728389621|WP_148044426.1|1|1|blaPDC-334|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-334	PDC-334	3006704	ncbi
1728389622|WP_148044427.1|1|1|blaPDC-335|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_class_C_beta-lactamase_PDC-335	PDC-335	3006705	ncbi
1728389623|WP_148044428.1|1|1|blaPDC-336|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-336	PDC-336	3006706	ncbi
1728389624|WP_148044429.1|1|1|blaPDC-337|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-337	PDC-337	3005288	ncbi
1728389625|WP_148044430.1|1|1|blaPDC-338|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-338	PDC-338	3006707	ncbi
1728389626|WP_148044431.1|1|1|blaPDC-339|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-339	PDC-339	3006708	ncbi
1728389627|WP_148044432.1|1|1|blaPDC-340|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-340	PDC-340	3006710	ncbi
1728389628|WP_148044433.1|1|1|blaPDC-341|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-341	PDC-341	3006711	ncbi
1728389629|WP_148044434.1|1|1|blaPDC-342|blaPDC_var|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-342	PDC-342	3006712	ncbi
1728389630|WP_148044435.1|1|1|blaPDC-343|blaPDC_var|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-343	PDC-343	3006713	ncbi
1728389631|WP_148044436.1|1|1|blaPDC-344|blaPDC_var|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-344	PDC-344	3006714	ncbi
1728389632|WP_148044437.1|1|1|blaPDC-345|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-345	PDC-345	3006715	ncbi
1728389633|WP_148044438.1|1|1|blaPDC-346|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_class_C_beta-lactamase_PDC-346	PDC-346	3005286	ncbi
1728389634|WP_148044439.1|1|1|blaPDC-347|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-347	PDC-347	3006716	ncbi
1728389635|WP_148044440.1|1|1|blaPDC-348|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-348	PDC-348	3006717	ncbi
1728389636|WP_148044441.1|1|1|blaPDC-349|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-349	PDC-349	3006718	ncbi
1728389637|WP_148044442.1|1|1|blaPDC-350|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-350	PDC-350	3006720	ncbi
1728389638|WP_148044443.1|1|1|blaPDC-351|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-351	PDC-351	3006721	ncbi
1728389639|WP_148044444.1|1|1|blaPDC-352|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-352	PDC-352	3005290	ncbi
1728389640|WP_148044445.1|1|1|blaPDC-354|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-354	PDC-354	3006723	ncbi
1728389641|WP_148044446.1|1|1|blaPDC-355|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-355	PDC-355	3006724	ncbi
1728389642|WP_148044447.1|1|1|blaPDC-356|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-356	PDC-356	3006725	ncbi
1728389643|WP_148044448.1|1|1|blaPDC-357|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-357	PDC-357	3006726	ncbi
1728389644|WP_148044449.1|1|1|blaPDC-358|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-358	PDC-358	3006727	ncbi
1728389645|WP_148044450.1|1|1|blaPDC-359|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-359	PDC-359	3006728	ncbi
1728389646|WP_148044451.1|1|1|blaPDC-360|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-360	PDC-360	3006730	ncbi
1728389647|WP_148044452.1|1|1|blaPDC-362|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-362	PDC-362	3006732	ncbi
1728389648|WP_148044453.1|1|1|blaPDC-363|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-363	PDC-363	3006733	ncbi
1728389649|WP_148044454.1|1|1|blaPDC-365|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-365	PDC-365	3006735	ncbi
1728389650|WP_148044455.1|1|1|blaPDC-366|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-366	PDC-366	3006736	ncbi
1728389651|WP_148044456.1|1|1|blaPDC-368|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-368	PDC-368	3006738	ncbi
1728389652|WP_148044457.1|1|1|blaPDC-369|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-369	PDC-369	3006739	ncbi
1728389653|WP_148044458.1|1|1|blaPDC-370|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-370	PDC-370	3006741	ncbi
1728389654|WP_148044459.1|1|1|blaPDC-372|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-372	PDC-372	3006743	ncbi
1728389655|WP_148044460.1|1|1|blaPDC-373|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-373	PDC-373	3006744	ncbi
1728389656|WP_148044461.1|1|1|blaPDC-375|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-375	PDC-375	3006746	ncbi
1728389657|WP_148044462.1|1|1|blaPDC-376|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-376	PDC-376	3005302	ncbi
1728389658|WP_148044463.1|1|1|blaPDC-377|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-377	PDC-377	3006747	ncbi
1728389659|WP_148044464.1|1|1|blaPDC-378|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-378	PDC-378	3006748	ncbi
1728389660|WP_148044465.1|1|1|blaPDC-379|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-379	PDC-379	3006749	ncbi
1728389661|WP_148044466.1|1|1|blaPDC-380|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-380	PDC-380	3005293	ncbi
1728389662|WP_148044467.1|1|1|blaPDC-381|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_class_C_beta-lactamase_PDC-381	PDC-381	3006751	ncbi
1728389663|WP_148044468.1|1|1|blaPDC-382|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-382	PDC-382	3006752	ncbi
1728389664|WP_148044469.1|1|1|blaPDC-383|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-383	PDC-383	3006753	ncbi
1728389665|WP_148044470.1|1|1|blaPFM-1|blaPFM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B2_metallo-beta-lactamase_PFM-1	PFM-1	3006965	ncbi
1728389666|WP_148044471.1|1|1|blaPNGM-1|blaPNGM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B3-like_metallo-beta-lactamase_PNGM-1	PNGM-1	3004571	ncbi
1728389667|WP_148044472.1|1|1|blaTEM-241|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-241	TEM-241	3005271	ncbi
1728389668|WP_148044473.1|1|1|blaTEM-242|blaTEM|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_A_beta-lactamase_TEM-242	TEM-242	3005272	ncbi
1728389669|WP_148044474.1|1|1|blaTEM-39|blaTEM|hydrolase|2|||inhibitor-resistant_broad-spectrum_class_A_beta-lactamase_TEM-39	TEM-39	3000909	ncbi
1728389670|WP_148044475.1|1|1|blaVEB-22|blaVEB|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_A_beta-lactamase_VEB-22	VEB-22	3006217	ncbi
1728389671|WP_148044476.1|1|1|blaVIM-68|blaVIM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_VIM-68	VIM-68	3005516	ncbi
1728389672|WP_148044477.1|1|1|mcr-1.22|mcr-1||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-1.22	MCR-1.22	3007239	ncbi
1728389673|WP_148044478.1|1|1|mcr-5.4|mcr-5||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-5.4	MCR-5.4	3007281	ncbi
1730077071|WP_148281568.1|1|1|blaOXA-837|blaOXA-837_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-837	OXA-837	3005060	ncbi
1731354460|WP_148560450.1|1|1|qnrVC9|qnrVC|target_protection|2|||quinolone_resistance_pentapeptide_repeat_protein_QnrVC9	QnrVC7	3003193	ncbi
1733483331|WP_148937512.1|1|1|aac(6')-Ib-G|aac(6')-Ib-G|acetyltransferase|2|GENTAMICIN|AMINOGLYCOSIDE|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ib4	3002577	ncbi
17384671|CAC81883.1|1|1|efa1|efa1||1|||lymphostatin_Efa1/LifA	tetB(P)	3000195	ncbi
1740210185|WP_149100971.1|1|1|dfrA39|dfrA39|insensitivity|2|TRIMETHOPRIM|TRIMETHOPRIM|trimethoprim-resistant_dihydrofolate_reductase_DfrA39	DfrA39	3005351	ncbi
1740855940|WP_149316740.1|1|1|ant(3'')-Ib|ant(3'')-Ib|nucleotidyltransferase|2|SPECTINOMYCIN/STREPTOMYCIN|AMINOGLYCOSIDE|aminoglycoside_nucleotidyltransferase_ANT(3'')-Ib	ANT(3'')-Ib	3005062	ncbi
1740856572|WP_149317372.1|1|1|aac(3)-IVb|aac(3)-IVb|acetyltransferase|2|APRAMYCIN/GENTAMICIN/TOBRAMYCIN|AMINOGLYCOSIDE|aminoglycoside_N-acetyltransferase_AAC(3)-IVb	AAC(3)-IVb	3005061	ncbi
1741678809|WP_149691965.1|1|1|qnrB98|qnrB|target_protection|2|QUINOLONE|QUINOLONE|quinolone_resistance_pentapeptide_repeat_protein_QnrB98	QnrB12	3002726	ncbi
1742942|CAA70196.1|1|1|merT|merT||1|MERCURY|MERCURY|mercuric_transport_protein_MerT	Escherichia coli mdfA	3001328	ncbi
1752245223|WP_150378267.1|1|1|tet(X5)|tet(X5)|hydroxylation|2|TIGECYCLINE|TETRACYCLINE|tetracycline-inactivating_monooxygenase_Tet(X5)	tet(X5)	3005057	ncbi
1753231481|KAA9473340.1|1|1|arsD|arsD||1|ARSENITE|ARSENIC|arsenite_efflux_transporter_metallochaperone_ArsD	TriB	3003680	ncbi
1753231482|KAA9473341.1|1|1|arsA|arsA||1|ARSENITE|ARSENIC|arsenite_efflux_transporter_ATPase_subunit_ArsA	vanS gene in vanC cluster	3002933	ncbi
1753231483|KAA9473342.1|1|1|arsD|arsD||1|ARSENITE|ARSENIC|arsenite_efflux_transporter_metallochaperone_ArsD	oleI	3000866	ncbi
1753231484|KAA9473343.1|1|1|arsR_Tn7102|arsR_Tn7102||1|ARSENITE|ARSENIC|As(III)-sensing_metalloregulatory_transcriptional_repressor_ArsR	vanG	3002909	ncbi
1754587412|WP_150662373.1|1|1|blaOXA-1152|blaOXA-62_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-62_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1152	OXA-155	3001460	ncbi
1754589361|WP_150664304.1|1|1|blaOXA-1149|blaOXA-62_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-62_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1149	OXA-155	3001460	ncbi
1755168567|WP_150823452.1|1|1|blaADC-197|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-197	ADC-197	3006366	ncbi
1755168568|WP_150823453.1|1|1|blaADC-198|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-198	ADC-198	3006367	ncbi
1755168569|WP_150823454.1|1|1|blaADC-200|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-200	ADC-200	3006369	ncbi
1755168570|WP_150823455.1|1|1|blaADC-201|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-201	ADC-201	3006370	ncbi
1755168571|WP_150823456.1|1|1|blaADC-202|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-202	ADC-202	3006371	ncbi
1755168572|WP_150823457.1|1|1|blaADC-204|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-204	ADC-204	3006373	ncbi
1755168573|WP_150823458.1|1|1|blaADC-205|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-205	ADC-205	3006374	ncbi
1755168574|WP_150823459.1|1|1|blaADC-206|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-206	ADC-206	3006375	ncbi
1755168575|WP_150823460.1|1|1|blaADC-208|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-208	ADC-208	3006377	ncbi
1755168576|WP_150823461.1|1|1|blaADC-209|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-209	ADC-209	3006378	ncbi
1755168577|WP_150823462.1|1|1|blaADC-210|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-210	ADC-210	3006379	ncbi
1755168578|WP_150823463.1|1|1|blaADC-211|blaADC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|extended-spectrum_class_C_beta-lactamase_ADC-211	ADC-211	3006380	ncbi
1755168579|WP_150823464.1|1|1|blaAXC-4|blaAXC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_AXC-4	AXC-4	3006900	ncbi
1755168580|WP_150823465.1|1|1|blaAXC-5|blaAXC|hydrolase|2|CARBAPENEM|BETA-LACTAM|carbapenem-hydrolyzing_class_A_beta-lactamase_AXC-5	AXC-5	3006901	ncbi
1755168581|WP_150823466.1|1|1|blaCARB-51|blaPSE|hydrolase|2|BETA-LACTAM|BETA-LACTAM|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-51	CARB-51	3005585	ncbi
1755168582|WP_150823467.1|1|1|blaCARB-52|blaPSE|hydrolase|2|BETA-LACTAM|BETA-LACTAM|PSE_family_carbenicillin-hydrolyzing_class_A_beta-lactamase_CARB-52	CARB-52	3005586	ncbi
1755168583|WP_150823468.1|1|1|blaEBR-3|blaEBR|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_EBR-3	EBR-3	3005461	ncbi
1755168584|WP_150823469.1|1|1|blaIMP-65|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-65	IMP-65	3005472	ncbi
1755168585|WP_150823470.1|1|1|blaOXA-838|blaOXA-2_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-2_family_class_D_beta-lactamase_OXA-838	OXA-838	3005316	ncbi
1755168586|WP_150823471.1|1|1|blaOXA-839|blaOXA-114_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-114_family_class_D_beta-lactamase_OXA-839	OXA-839	3006033	ncbi
1755168587|WP_150823472.1|1|1|blaOXA-840|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-840	OXA-840	3006034	ncbi
1755168588|WP_150823473.1|1|1|blaOXA-841|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-841	OXA-841	3006035	ncbi
1755168589|WP_150823474.1|1|1|blaOXA-843|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-843	OXA-843	3006037	ncbi
1755168590|WP_150823475.1|1|1|blaOXA-844|blaOXA-213_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-213_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-844	OXA-844	3006038	ncbi
1755168591|WP_150823476.1|1|1|blaOXA-845|blaOXA-214_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-214_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-845	OXA-845	3006039	ncbi
1755168592|WP_150823477.1|1|1|blaOXA-849|blaOXA-50_fam|hydrolase|2|BETA-LACTAM|BETA-LACTAM|OXA-50_family_oxacillin-hydrolyzing_class_D_beta-lactamase_OXA-849	OXA-849	3006042	ncbi
1755168593|WP_150823478.1|1|1|blaPDC-318|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-318	PDC-318	3006688	ncbi
1755168594|WP_150823479.1|1|1|blaPDC-320|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-320	PDC-320	3006691	ncbi
1755168595|WP_150823480.1|1|1|blaPDC-321|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-321	PDC-321	3006692	ncbi
1755168596|WP_150823481.1|1|1|blaPDC-323|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-323	PDC-323	3005280	ncbi
1755168597|WP_150823482.1|1|1|blaPDC-324|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-324	PDC-324	3005279	ncbi
1755168598|WP_150823483.1|1|1|blaPDC-325|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-325	PDC-325	3006694	ncbi
1755168599|WP_150823484.1|1|1|blaPDC-326|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-326	PDC-326	3006695	ncbi
1755168600|WP_150823485.1|1|1|blaPDC-327|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-327	PDC-327	3006696	ncbi
1755168601|WP_150823486.1|1|1|blaPDC-328|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-328	PDC-328	3006697	ncbi
1755168602|WP_150823487.1|1|1|blaPDC-329|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|inhibitor-resistant_extended-spectrum_class_C_beta-lactamase_PDC-329	PDC-329	3006698	ncbi
1755168603|WP_150823488.1|1|1|blaPDC-330|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-330	PDC-330	3006700	ncbi
1755168604|WP_150823489.1|1|1|blaPDC-331|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-331	PDC-331	3006701	ncbi
1755168605|WP_150823490.1|1|1|blaPDC-332|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-332	PDC-332	3006702	ncbi
1755168606|WP_150823491.1|1|1|blaPDC-384|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-384	PDC-384	3005283	ncbi
1755168607|WP_150823492.1|1|1|blaPDC-385|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-385	PDC-385	3006754	ncbi
1755168608|WP_150823493.1|1|1|blaPDC-386|blaPDC|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|class_C_beta-lactamase_PDC-386	PDC-386	3006755	ncbi
1755168609|WP_150823494.1|1|1|blaPST-2|blaPST|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_PST-2	PST-2	3006977	ncbi
1755168610|WP_150823495.1|1|1|blaTEM-240|blaTEM|hydrolase|2|||class_A_beta-lactamase_TEM-240	TEM-240	3005270	ncbi
1755168611|WP_150823496.1|1|1|mcr-3.28|mcr-3||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-3.28	MCR-3.28	3007270	ncbi
1755168612|WP_150823497.1|1|1|mcr-8.3|mcr-8||2|COLISTIN|COLISTIN|phosphoethanolamine--lipid_A_transferase_MCR-8.3	MCR-8.3	3007227	ncbi
1757146531|WP_150896653.1|1|1|blaGMA-2|blaGMA|hydrolase|2|BETA-LACTAM|BETA-LACTAM|GMA_family_class_A_beta-lactamase_GMA-2	CARB-19	3003175	ncbi
1757306494|WP_151027527.1|1|1|blaOXA-1161|blaOXA-PR|hydrolase|2|BETA-LACTAM|BETA-LACTAM|class_D_beta-lactamase_OXA-1161	OXA-504	3005734	ncbi
1759301682|WP_151346866.1|1|1|aac(6')-Ib-cr8|aac(6')-Ib-cr|acetyltransferase|2|AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN|AMINOGLYCOSIDE/QUINOLONE|fluoroquinolone-acetylating_aminoglycoside_6'-N-acetyltransferase_AAC(6')-Ib-cr8	AAC(6')-Ib-cr8	3005118	ncbi
175950639|ACB72721.1|1|1|faeG|faeG||1|||F4_(K88)_fimbria_major_subunit/adhesin_FaeG	CTX-M-34	3001896	ncbi
1759515026|WP_151405943.1|1|1|aac(6')-Ib-G|aac(6')-Ib-G|acetyltransferase|2|GENTAMICIN|AMINOGLYCOSIDE|AAC(6')-Ib_family_aminoglycoside_6'-N-acetyltransferase	AAC(6')-Ib'	3003676	ncbi
1762146375|WP_151713720.1|1|1|blaOXA-1197|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1197	OXA-895	3005332	ncbi
1764258368|WP_151781119.1|1|1|blaOXA-930|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-930	OXA-930	3005331	ncbi
1764277852|WP_151798075.1|1|1|blaOXA-1193|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1193	OXA-355	3001542	ncbi
1764293597|WP_151810644.1|1|1|blaOXA-1196|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1196	OXA-895	3005332	ncbi
1764328721|WP_151825371.1|1|1|blaOXA-1195|blaOXA-229_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-229_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-1195	OXA-355	3001542	ncbi
1767023931|WP_151874537.1|1|1|tva(A)|tva(A)|target_protection|2|TIAMULIN|PLEUROMUTILIN|ABC-F_type_ribosomal_protection_protein_Tva(A)	tva(A)	3004730	ncbi
1769130157|WP_152315464.1|1|1|blaACT-73|blaACT|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_ACT-73	ACT-73	3006267	ncbi
1769130158|WP_152315465.1|1|1|blaIMP-85|blaIMP|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_IMP-85	IMP-85	3005490	ncbi
1769130159|WP_152315466.1|1|1|blaMIR-23|blaMIR|hydrolase|2|CEPHALOSPORIN|BETA-LACTAM|cephalosporin-hydrolyzing_class_C_beta-lactamase_MIR-23	MIR-23	3004745	ncbi
1769130160|WP_152315467.1|1|1|blaNDM-25|blaNDM|hydrolase|2|CARBAPENEM|BETA-LACTAM|subclass_B1_metallo-beta-lactamase_NDM-25	NDM-25	3004868	ncbi
1769130161|WP_152315468.1|1|1|blaOXA-830|blaOXA-PR|hydrolase|2|||extended-spectrum_class_D_beta-lactamase_OXA-830	OXA-830	3006027	ncbi
1769130162|WP_152315469.1|1|1|blaOXA-852|blaOXA-51_fam|hydrolase|2|CARBAPENEM|BETA-LACTAM|OXA-51_family_carbapenem-hydrolyzing_class_D_beta-lactamase_OXA-852	OXA-852	3006044	ncbi
