Original ID	Gene Name in CARD	ARO	Cut_Off	Database
card~~~QnrB54~~~HE820727:586-1231~~~fluoroquinolone QnrB54 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB54	3002767	Perfect	abricate_card
card~~~QnrB55~~~KF730650:0-645~~~fluoroquinolone QnrB55 is a plasmid-mediated quinolone resistance protein found in Raoultella terrigena	QnrB55	3002768	Perfect	abricate_card
card~~~QnrB56~~~JX259317:0-681~~~fluoroquinolone QnrB56 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB56	3002769	Perfect	abricate_card
card~~~QnrB57~~~JX259318:0-681~~~fluoroquinolone QnrB57 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB57	3002770	Perfect	abricate_card
card~~~QnrB58~~~JX259319:0-681~~~fluoroquinolone QnrB58 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB58	3002771	Perfect	abricate_card
card~~~QnrB59~~~JX259320:0-681~~~fluoroquinolone QnrB59 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB59	3002772	Perfect	abricate_card
card~~~QnrB5~~~DQ303919:0-681~~~fluoroquinolone QnrB5 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica	QnrB5	3002719	Perfect	abricate_card
card~~~QnrB60~~~AB734055:376-1021~~~fluoroquinolone QnrB60 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB60	3002773	Perfect	abricate_card
card~~~QnrB61~~~AB734053:2303-2948~~~fluoroquinolone QnrB61 is a plasmid-mediated quinolone resistance protein found in Citrobacter braakii	QnrB61	3002774	Perfect	abricate_card
card~~~QnrB62~~~JX987101:0-681~~~fluoroquinolone QnrB62 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB62	3002775	Perfect	abricate_card
card~~~QnrB64~~~KC580653:0-645~~~fluoroquinolone QnrB64 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB64	3002776	Perfect	abricate_card
card~~~QnrB65~~~KC580654:0-645~~~fluoroquinolone QnrB65 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB65	3002777	Perfect	abricate_card
card~~~QnrB66~~~KC580655:0-645~~~fluoroquinolone QnrB66 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB66	3002778	Perfect	abricate_card
card~~~QnrB67~~~KC580656:0-645~~~fluoroquinolone QnrB67 is a plasmid-mediated quinolone resistance protein found in Citrobacter braakii	QnrB67	3002779	Perfect	abricate_card
card~~~QnrB68~~~KC580657:0-645~~~fluoroquinolone QnrB68 is a plasmid-mediated quinolone resistance protein found in Citrobacter braakii	QnrB68	3002780	Perfect	abricate_card
card~~~QnrB69~~~KC580658:0-645~~~fluoroquinolone QnrB69 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB69	3002781	Perfect	abricate_card
card~~~QnrB6~~~EF520349:0-681~~~fluoroquinolone QnrB6 is a plasmid-mediated quinolone resistance protein found in Pantoea agglomerans	QnrB6	3002720	Perfect	abricate_card
card~~~QnrB70~~~KC580659:0-645~~~fluoroquinolone QnrB70 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB70	3002782	Perfect	abricate_card
card~~~QnrB71~~~KC580660:0-645~~~fluoroquinolone QnrB71 is a plasmid-mediated quinolone resistance protein found in Citrobacter braakii	QnrB71	3002783	Perfect	abricate_card
card~~~QnrB72~~~KC741443:0-645~~~fluoroquinolone QnrB72 is a plasmid-mediated quinolone resistance protein found in Citrobacter sp. TR21_24	QnrB72	3002784	Perfect	abricate_card
card~~~QnrB73~~~KF443075:0-645~~~fluoroquinolone QnrB73 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB73	3002785	Perfect	abricate_card
card~~~QnrB74~~~KJ415247:0-645~~~fluoroquinolone QnrB74 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	QnrB74	3002786	Perfect	abricate_card
card~~~QnrB7~~~EU043311:0-645~~~fluoroquinolone QnrB7 is a plasmid-mediated quinolone resistance protein found in Enterobacter cloacae	QnrB7	3002721	Perfect	abricate_card
card~~~QnrB8~~~EU043312:0-645~~~fluoroquinolone QnrB8 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB8	3002722	Perfect	abricate_card
card~~~QnrB9~~~EF526508:0-645~~~fluoroquinolone QnrB9 is a plasmid-mediated quinolone resistance protein found in Citrobacter freundii	QnrB9	3002723	Perfect	abricate_card
card~~~QnrC~~~EU917444:1716-2382~~~fluoroquinolone QnrC is a plasmid-mediated quinolone resistance protein found in Proteus mirabilis	QnrC	3002787	Strict	abricate_card
card~~~QnrD1~~~FJ228229:553-1198~~~fluoroquinolone QnrD1 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica	QnrD1	3002788	Perfect	abricate_card
card~~~QnrD2~~~KJ158441:2732-3377~~~fluoroquinolone QnrD2 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica	QnrD2	3002789	Perfect	abricate_card
card~~~QnrS10~~~JN836269.1:0-657~~~fluoroquinolone QnrS10 is a plasmid-mediated quinolone resistance protein	QnrS10	3004622	Perfect	abricate_card
card~~~QnrS11~~~JQ269335.1:33889-33232~~~fluoroquinolone QnrS11 is a plasmid-mediated quinolone resistance protein	QnrS11	3004624	Perfect	abricate_card
card~~~QnrS12~~~MKQI01000097.1:776-1433~~~fluoroquinolone QnrS12 is a plasmid-mediated quinolone resistance protein	QnrS12	3004625	Perfect	abricate_card
card~~~QnrS15~~~MK303617.1:0-657~~~fluoroquinolone QnrS15 is a plasmid-mediated quinolone resistance protein	QnrS15	3004627	Perfect	abricate_card
card~~~QnrS1~~~DQ485529.1:0-657~~~fluoroquinolone QnrS1 is a plasmid-mediated quinolone resistance protein found in Shigella flexneri	QnrS1	3002790	Perfect	abricate_card
card~~~QnrS2~~~DQ485530:0-657~~~fluoroquinolone QnrS2 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica	QnrS2	3002791	Perfect	abricate_card
card~~~QnrS4~~~FJ418153:0-657~~~fluoroquinolone QnrS4 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica	QnrS4	3002793	Perfect	abricate_card
card~~~QnrS5~~~HQ631377:0-657~~~fluoroquinolone QnrS5 is a plasmid-mediated quinolone resistance protein found in Aeromonas sobria	QnrS5	3002794	Perfect	abricate_card
card~~~QnrS6~~~HQ631376:0-657~~~fluoroquinolone QnrS6 is a plasmid-mediated quinolone resistance protein found in Aeromonas hydrophila	QnrS6	3002795	Perfect	abricate_card
card~~~QnrS7~~~KF730651:0-657~~~fluoroquinolone QnrS7 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	QnrS7	3002796	Perfect	abricate_card
card~~~QnrS8~~~KF730652:0-657~~~fluoroquinolone QnrS8 is a plasmid-mediated quinolone resistance protein found in Klebsiella pneumoniae	QnrS8	3002797	Perfect	abricate_card
card~~~QnrS9~~~KF732714:0-657~~~fluoroquinolone QnrS9 is a plasmid-mediated quinolone resistance protein found in Klebsiella pneumoniae	QnrS9	3002798	Perfect	abricate_card
card~~~QnrVC1~~~EU436855:1401-2058~~~fluoroquinolone QnrVC1 is an integron-mediated quinolone resistance protein found in Vibrio cholerae	QnrVC1	3002799	Perfect	abricate_card
card~~~QnrVC3~~~HM015626:883-1540~~~fluoroquinolone QnrVC3 is an integron-mediated quinolone resistance protein found in Vibrio cholerae	QnrVC3	3002800	Perfect	abricate_card
card~~~QnrVC4~~~GQ891757:2004-2661~~~fluoroquinolone QnrVC4 is an integron-mediated quinolone resistance protein found in Aeromonas punctata	QnrVC4	3002801	Perfect	abricate_card
card~~~QnrVC5~~~JN408080:0-657~~~fluoroquinolone QnrVC5 is an integron-mediated quinolone resistance protein found in Vibrio fluvialis	QnrVC5	3002802	Perfect	abricate_card
card~~~QnrVC6~~~KC202804:3874-4531~~~fluoroquinolone QnrVC6 is an integron-mediated quinolone resistance protein found in Acinetobacter baumannii	QnrVC6	3002803	Perfect	abricate_card
card~~~QnrVC7~~~KM555152:0-657~~~fluoroquinolone QnrVC7 is a fluoroquinolone resistance gene in Lahey's list of qnr genes	QnrVC7	3003193	Perfect	abricate_card
card~~~RCP-1~~~X15791:1375-2257~~~penam RCP is a class A beta-lactamase found in Rhodopseudomonas capsulata	RCP-1	3003563	Perfect	abricate_card
card~~~ROB-1~~~X52872:220-1138~~~cephalosporin;penam ROB-1 is a beta-lactamase found in Pasteurella and Haemophilus	ROB-1	3002995	Perfect	abricate_card
card~~~RSA-1~~~MG739510.1:0-858~~~carbapenem;cephalosporin RSA-1 is a class A beta-lactamase resistance enzyme identified from a functional metagenomic study of contaminated river sediments	RSA1-1	3004444	Perfect	abricate_card
card~~~RSA-2~~~MG739504.1:0-852~~~carbapenem;cephalosporin RSA-2 is a class A beta-lactamase enzyme identified from a functional metagenomics study of contaminated river sediments in India	OXA-534	3005764	Loose	abricate_card
card~~~RbpA~~~HQ203032:0-345~~~rifamycin RNA-polymerase binding protein which confers resistance to rifampin	RbpA	3000245	Perfect	abricate_card
card~~~Rhodobacter_sphaeroides_ampC_beta-lactamase~~~CP000144.2:874560-875703~~~cephalosporin;penam A periplasmic cephalosporinase described in Rhodobacter sphaeroides shown to contribute to resistance of beta-lactam antibiotics	Rhodobacter sphaeroides ampC beta-lactamase	3004291	Perfect	abricate_card
card~~~Rhodococcus_fascians_cmr~~~Z12001:992-2168~~~phenicol cmr is a plasmid-encoded chloramphenicol exporter that is found in Rhodococcus fascians and Corynebacterium glutamicum	Rhodococcus fascians cmr	3002701	Strict	abricate_card
card~~~RlmA(II)~~~CP007593.1:2148923-2149772~~~lincosamide;macrolide RlmA(II) is a methyltransferase found in Streptococcus pneumoniae and confers resistance to mycinamicin, tylosin and lincosamides. Specifically, this enzyme adds a methyl group to guanosine 748 (E. coli numbering) of 23S ribosomal RNA	RlmA(II)	3001301	Perfect	abricate_card
card~~~Rm3_beta-lactamase~~~KF485393.2:6723-7632~~~carbapenem;cephalosporin;penam Rm3 is a class B3 metallo-beta-lactamase isolated from a metagenomic soil sample in Yorkshire, United Kingdom, shown to confer resistance to clinically used penicillins, cephalosporins, and carbapenems	Rm3	3003894	Perfect	abricate_card
card~~~SAT-1~~~AB211124:0-525~~~nucleoside SAT-2 is a plasmid-mediated streptothricin acetyltransferase, which confers resistance to streptothricin, a nucleoside antibiotic. Originally described from an E. coli plasmid sequence by Heim et al., 1989	SAT-2	3002895	Perfect	abricate_card
card~~~SAT-3~~~Z48231:220-763~~~nucleoside SAT-3 is a plasmid-mediated streptothricin acetyltransferase and streptothricin resistance determinant. Originally described from an E. coli plasmid gene by Tietze and Brevet, 1995	SAT-3	3002898	Perfect	abricate_card
card~~~SAT-4~~~U01945:373-916~~~nucleoside SAT-4 is a plasmid-mediated streptothricin acetyltransferase and streptothricin (a nucleoside antibiotic) resistant determinant. Originally described from a Campylobacter coli BE/G4 plasmid gene sequence by Jacob et al, 1994	SAT-4	3002897	Strict	abricate_card
card~~~SCO-1~~~EF104648:2360-1493~~~cephalosporin;penam;penem Narrow-spectrum beta-lactamase isolated from several Acinetobacter spp. isolates from Argentina, as well as E. Coli. Hydrolyzes penicillins at a high level and cephalosporins and carbapenems at a very low level	SCO-1	3004856	Perfect	abricate_card
card~~~SFB-1~~~AY590119:0-735~~~cephalosporin;penam This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properties	SFB-1	3003557	Perfect	abricate_card
card~~~SFH-1~~~AF197943:0-705~~~carbapenem SFH-1 confers resistance to carbapenems in Serratia fonticola	SFH-1	3000849	Perfect	abricate_card
card~~~SHV-100~~~AM941846:0-900~~~carbapenem;cephalosporin;penam SHV-100 is a beta-lactamase found in Klebsiella pneumoniae. It differs from SHV-1 by a 35SESQLSGRVGMIE36 insertion	SHV-100	3001338	Perfect	abricate_card
card~~~SHV-101~~~EU155018:0-861~~~carbapenem;cephalosporin;penam SHV-101 is a beta-lactamase found in Klebsiella pneumoniae	SHV-101	3001150	Perfect	abricate_card
card~~~SHV-102~~~EU024485:0-861~~~carbapenem;cephalosporin;penam SHV-102 is an extended spectrum beta-lactamase found in E. coli	SHV-102	3001151	Perfect	abricate_card
card~~~SHV-103~~~EU032604:0-861~~~carbapenem;cephalosporin;penam SHV-103 is a beta-lactamase that has been found in clinical isolates	SHV-103	3001152	Perfect	abricate_card
card~~~SHV-104~~~EU274581:0-861~~~carbapenem;cephalosporin;penam SHV-104 is an extended-spectrum beta-lactamase that has been found in clinical isolates	SHV-104	3001153	Strict	abricate_card
card~~~SHV-105~~~FJ194944:46-907~~~carbapenem;cephalosporin;penam SHV-105 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-105	3001154	Perfect	abricate_card
card~~~SHV-106~~~AM941847:0-861~~~carbapenem;cephalosporin;penam SHV-106 is an extended-spectrum beta-lactamase that has been found in clinical isolates	SHV-106	3001155	Perfect	abricate_card
card~~~SHV-107~~~AM941848:0-861~~~carbapenem;cephalosporin;penam SHV-107 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae	SHV-107	3001156	Perfect	abricate_card
card~~~SHV-108~~~HM751100:0-861~~~carbapenem;cephalosporin;penam SHV-108 is a beta-lactamase found in Klebsiella pneumoniae	SHV-108	3001157	Perfect	abricate_card
card~~~SHV-109~~~EU418913:16-877~~~carbapenem;cephalosporin;penam SHV-109 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-109	3001158	Perfect	abricate_card
card~~~SHV-110~~~HQ877615:0-861~~~carbapenem;cephalosporin;penam SHV-110 is a beta-lactamase found in Klebsiella pneumoniae	SHV-110	3001159	Perfect	abricate_card
card~~~SHV-111~~~AB372881:8-869~~~carbapenem;cephalosporin;penam SHV-111 is a beta-lactamase found in Klebsiella pneumoniae	SHV-111	3001160	Perfect	abricate_card
card~~~SHV-119~~~KJ776406:16-877~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases. Not yet released	SHV-119	3001340	Perfect	abricate_card
card~~~SHV-11~~~X98101:73-934~~~carbapenem;cephalosporin;penam SHV-11 is a broad-spectrum beta-lactamase found in E. coli, Klebsiella pneumoniae, Proteus mirabilis, and Shigella dysenteriae	SHV-11	3001070	Perfect	abricate_card
card~~~SHV-120~~~JF812965:0-861~~~carbapenem;cephalosporin;penam SHV-120 is a beta-lactamase that has been found in clinical isolates	SHV-120	3001167	Perfect	abricate_card
card~~~SHV-121~~~HQ661362:71-932~~~carbapenem;cephalosporin;penam SHV-121 is a beta-lactamase that has been found in clinical isolates. Identical to SHV-136	SHV-121	3001168	Perfect	abricate_card
card~~~SHV-122~~~HM751103.1:0-864~~~carbapenem;cephalosporin;penam SHV-122 is a beta-lactamase that has been found in clinical isolates	SHV-122	3001169	Perfect	abricate_card
card~~~SHV-123~~~GQ390805:0-813~~~carbapenem;cephalosporin;penam SHV-123 is a beta-lactamase that has been found in clinical isolates	SHV-123	3001170	Perfect	abricate_card
card~~~SHV-124~~~GQ390806:0-813~~~carbapenem;cephalosporin;penam SHV-124 is a beta-lactamase that has been found in clinical isolates	SHV-124	3001171	Perfect	abricate_card
card~~~SHV-125~~~GQ390807:0-813~~~carbapenem;cephalosporin;penam SHV-125 is a beta-lactamase that has been found in clinical isolates	SHV-125	3001172	Perfect	abricate_card
card~~~SHV-126~~~GQ390808:0-813~~~carbapenem;cephalosporin;penam SHV-126 is a beta-lactamase that has been found in clinical isolates	SHV-126	3001173	Perfect	abricate_card
card~~~SHV-127~~~GQ390809:0-813~~~carbapenem;cephalosporin;penam SHV-127 is a beta-lactamase that has been found in clinical isolates	SHV-127	3001174	Perfect	abricate_card
card~~~SHV-128~~~GU932590:0-861~~~carbapenem;cephalosporin;penam SHV-128 is an extended-spectrum beta-lactamase that has been found in clinical isolates	SHV-128	3001175	Perfect	abricate_card
card~~~SHV-129~~~GU827715:0-861~~~carbapenem;cephalosporin;penam SHV-129 is an extended-spectrum beta-lactamase that has been found in clinical isolates	SHV-129	3001176	Perfect	abricate_card
card~~~SHV-12~~~AJ920369:23-860~~~carbapenem;cephalosporin;penam SHV-12 is an extended-spectrum beta-lactamase found in Acinetobacter baumannii	SHV-12	3001071	Strict	abricate_card
card~~~SHV-133~~~AB551737:14-875~~~carbapenem;cephalosporin;penam SHV-133 is a beta-lactamase	SHV-133	3001177	Perfect	abricate_card
card~~~SHV-134~~~HM559945:0-861~~~carbapenem;cephalosporin;penam SHV-134 is an extended-spectrum beta-lactamase	SHV-134	3001178	Perfect	abricate_card
card~~~SHV-135~~~HQ637576:0-861~~~carbapenem;cephalosporin;penam SHV-135 is a beta-lactamase	SHV-135	3001179	Perfect	abricate_card
card~~~SHV-137~~~HQ661363:71-932~~~carbapenem;cephalosporin;penam SHV-137 is a beta-lactamase	SHV-137	3001181	Perfect	abricate_card
card~~~SHV-13~~~AF164577:0-861~~~carbapenem;cephalosporin;penam SHV-13 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-13	3001072	Perfect	abricate_card
card~~~SHV-140~~~JN051143:0-861~~~carbapenem;cephalosporin;penam SHV-140 is a broad-spectrum beta-lactamase	SHV-140	3001182	Perfect	abricate_card
card~~~SHV-141~~~JQ388884:0-861~~~carbapenem;cephalosporin;penam SHV-141 is a broad-spectrum beta-lactamase	SHV-141	3001183	Perfect	abricate_card
card~~~SHV-142~~~JQ029959:28-889~~~carbapenem;cephalosporin;penam SHV-142 is a beta-lactamase	SHV-142	3001184	Perfect	abricate_card
card~~~SHV-143~~~JQ341060.1:1742-881~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-143	3001344	Perfect	abricate_card
card~~~SHV-144~~~JQ926986:0-861~~~carbapenem;cephalosporin;penam SHV-144 is a beta-lactamase found in Klebsiella pneumoniae	SHV-144	3001345	Perfect	abricate_card
card~~~SHV-145~~~JX013655:0-861~~~carbapenem;cephalosporin;penam SHV-145 is a beta-lactamase	SHV-145	3001185	Perfect	abricate_card
card~~~SHV-147~~~JX121114:0-858~~~carbapenem;cephalosporin;penam SHV-147 is a beta-lactamase	SHV-147	3001186	Perfect	abricate_card
card~~~SHV-148~~~JX121115:0-858~~~carbapenem;cephalosporin;penam SHV-148 is a beta-lactamase	SHV-148	3001187	Perfect	abricate_card
card~~~SHV-149~~~JX121116:0-858~~~carbapenem;cephalosporin;penam SHV-149 is a beta-lactamase	SHV-149	3001188	Perfect	abricate_card
card~~~SHV-14~~~AF226622:54-915~~~carbapenem;cephalosporin;penam SHV-14 is an broad-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-14	3001073	Perfect	abricate_card
card~~~SHV-150~~~JX121117:0-858~~~carbapenem;cephalosporin;penam SHV-150 is a beta-lactamase	SHV-150	3001189	Perfect	abricate_card
card~~~SHV-151~~~JX121118:0-858~~~carbapenem;cephalosporin;penam SHV-151 is a beta-lactamase	SHV-151	3001190	Perfect	abricate_card
card~~~SHV-152~~~JX121119:0-858~~~carbapenem;cephalosporin;penam SHV-152 is a beta-lactamase	SHV-152	3001191	Perfect	abricate_card
card~~~SHV-153~~~JX121120:0-858~~~carbapenem;cephalosporin;penam SHV-153 is a beta-lactamase	SHV-153	3001192	Perfect	abricate_card
card~~~SHV-154~~~JX121121:0-858~~~carbapenem;cephalosporin;penam SHV-154 is a beta-lactamase	SHV-154	3001193	Perfect	abricate_card
card~~~SHV-155~~~JX121122:0-858~~~carbapenem;cephalosporin;penam SHV-155 is a beta-lactamase	SHV-155	3001194	Perfect	abricate_card
card~~~SHV-156~~~JX121123:0-861~~~carbapenem;cephalosporin;penam SHV-156 is a beta-lactamase	SHV-156	3001195	Perfect	abricate_card
card~~~SHV-157~~~JX121124:0-861~~~carbapenem;cephalosporin;penam SHV-157 is a beta-lactamase	SHV-157	3001196	Perfect	abricate_card
card~~~SHV-158~~~JX121125:0-858~~~carbapenem;cephalosporin;penam SHV-158 is a beta-lactamase	SHV-158	3001197	Perfect	abricate_card
card~~~SHV-159~~~JX121126:0-858~~~carbapenem;cephalosporin;penam SHV-159 is a beta-lactamase	SHV-159	3001198	Perfect	abricate_card
card~~~SHV-15~~~AJ011428:0-861~~~carbapenem;cephalosporin;penam SHV-15 is an extended-spectrum beta-lactamase found in E. coli	SHV-15	3001074	Perfect	abricate_card
card~~~SHV-160~~~JX121127:0-861~~~carbapenem;cephalosporin;penam SHV-160 is a beta-lactamase	SHV-160	3001199	Perfect	abricate_card
card~~~SHV-161~~~JX121128:0-861~~~carbapenem;cephalosporin;penam SHV-161 is a beta-lactamase	SHV-161	3001200	Perfect	abricate_card
card~~~SHV-162~~~JX121129:0-858~~~carbapenem;cephalosporin;penam SHV-162 is a beta-lactamase	SHV-162	3001201	Perfect	abricate_card
card~~~SHV-163~~~JX121130:0-858~~~carbapenem;cephalosporin;penam SHV-163 is a beta-lactamase	SHV-163	3001202	Perfect	abricate_card
card~~~SHV-164~~~HE981194:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-164	3001347	Perfect	abricate_card
card~~~SHV-165~~~JX121131:0-858~~~carbapenem;cephalosporin;penam SHV-165 is a beta-lactamase	SHV-165	3001203	Perfect	abricate_card
card~~~SHV-167~~~AB733453:3-849~~~carbapenem;cephalosporin;penam SHV-167 is a beta-lactamase	SHV-167	3001204	Perfect	abricate_card
card~~~SHV-168~~~JX870080:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-168	3001352	Perfect	abricate_card
card~~~SHV-16~~~AF072684:117-993~~~carbapenem;cephalosporin;penam SHV-16 is an extended-spectrum beta-lactamase that has been found in clinical isolates. It differs from SHV-1 by a 163DRWET167 insertion	SHV-16	3001075	Perfect	abricate_card
card~~~SHV-172~~~KF513177:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-172	3001356	Perfect	abricate_card
card~~~SHV-173~~~KF513178:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-173	3001357	Perfect	abricate_card
card~~~SHV-178~~~KF705209:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-178	3001361	Perfect	abricate_card
card~~~SHV-179~~~KF705208:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-179	3001362	Perfect	abricate_card
card~~~SHV-180~~~KP050487.1:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases. Not yet released	SHV-180	3001350	Perfect	abricate_card
card~~~SHV-182~~~KP050489:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-182	3001364	Perfect	abricate_card
card~~~SHV-183~~~HG934764:0-864~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases. Not yet released	SHV-183	3001351	Perfect	abricate_card
card~~~SHV-185~~~KM233164:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-185	3003152	Perfect	abricate_card
card~~~SHV-186~~~KM233165:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-186	3003153	Perfect	abricate_card
card~~~SHV-187~~~LN515533:0-867~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-187	3003154	Strict	abricate_card
card~~~SHV-188~~~LN515534:0-873~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-188	3003155	Strict	abricate_card
card~~~SHV-189~~~KP050494:0-861~~~carbapenem;cephalosporin;penam From the Lahey list of beta-lactamases	SHV-189	3003156	Perfect	abricate_card
card~~~SHV-18~~~AF132290:87-948~~~carbapenem;cephalosporin;penam SHV-18 is an extended-spectrum beta-lactamase found in Acinetobacter baumannii and Klebsiella pneumoniae	SHV-18	3001076	Perfect	abricate_card
card~~~SHV-19~~~AF117743:0-780~~~carbapenem;cephalosporin;penam SHV-19 is a broad-spectrum beta-lactamase that has been found in clinical isolates	SHV-19	3001077	Strict	abricate_card
card~~~SHV-1~~~FJ668814:76-937~~~carbapenem;cephalosporin;penam SHV-1 is a broad-spectrum beta-lactamase found in Klebsiella spp., as well as Acinetobacter spp., E. coli., Raoultella terrigena, and Yersinia pestis	SHV-1	3001059	Perfect	abricate_card
card~~~SHV-20~~~AF117744:0-780~~~carbapenem;cephalosporin;penam SHV-20 is a broad-spectrum beta-lactamase that has been found in clinical isolates	SHV-20	3001078	Strict	abricate_card
card~~~SHV-21~~~AF117745:0-780~~~carbapenem;cephalosporin;penam SHV-21 is a broad-spectrum beta-lactamase that has been found in clinical isolates	SHV-21	3001079	Strict	abricate_card
card~~~SHV-22~~~AF117746:0-780~~~carbapenem;cephalosporin;penam SHV-22 is a broad-spectrum beta-lactamase that has been found in clinical isolates	SHV-22	3001080	Strict	abricate_card
card~~~SHV-23~~~AF117747:0-780~~~carbapenem;cephalosporin;penam SHV-23 is an extended-spectrum beta-lactamase that has been found in clinical isolates	SHV-23	3001081	Strict	abricate_card
card~~~SHV-24~~~AB023477:0-861~~~carbapenem;cephalosporin;penam SHV-24 is an extended-spectrum beta-lactamase found in E. coli	SHV-24	3001082	Perfect	abricate_card
card~~~SHV-25~~~AF208796:0-861~~~carbapenem;cephalosporin;penam SHV-25 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-25	3001083	Perfect	abricate_card
card~~~SHV-26~~~AF227204:73-934~~~carbapenem;cephalosporin;penam SHV-26 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae	SHV-26	3001084	Perfect	abricate_card
card~~~SHV-27~~~AF293345:0-861~~~carbapenem;cephalosporin;penam SHV-27 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-27	3001085	Perfect	abricate_card
card~~~SHV-28~~~AF299299:0-861~~~carbapenem;cephalosporin;penam SHV-28 is a beta-lactamase found in Klebsiella pneumoniae	SHV-28	3001086	Perfect	abricate_card
card~~~SHV-29~~~AF301532:7-868~~~carbapenem;cephalosporin;penam SHV-29 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-29	3001087	Perfect	abricate_card
card~~~SHV-2A~~~X98102:73-934~~~carbapenem;cephalosporin;penam SHV-2A is an extended-spectrum beta-lactamase found in Enterobacter cloacae, Klebsiella pneumoniae, Pseudomonas aeruginosa, and Salmonella enterica	SHV-2A	3001061	Perfect	abricate_card
card~~~SHV-2~~~AF148851:5-866~~~carbapenem;cephalosporin;penam SHV-2 is an extended-spectrum beta-lactamase found in E. coli., Klebsiella pneumoniae, and Shigella flexneri	SHV-2	3001060	Perfect	abricate_card
card~~~SHV-30~~~AY661885:48-909~~~carbapenem;cephalosporin;penam SHV-30 is an extended-spectrum beta-lactamase found in Enterobacter cloacae	SHV-30	3001088	Perfect	abricate_card
card~~~SHV-31~~~AY277255:66-927~~~carbapenem;cephalosporin;penam SHV-31 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-31	3001089	Perfect	abricate_card
card~~~SHV-32~~~AY037778:91-952~~~carbapenem;cephalosporin;penam SHV-32 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-32	3001090	Perfect	abricate_card
card~~~SHV-33~~~JX268631:0-861~~~carbapenem;cephalosporin;penam SHV-33 is an broad-spectrum beta-lactamase found in Klebsiella pneumoniae	SHV-33	3001091	Perfect	abricate_card
card~~~SHV-34~~~AY036620:88-949~~~carbapenem;cephalosporin;penam SHV-34 is an extended-spectrum beta-lactamase found in E. coli	SHV-34	3001092	Perfect	abricate_card
card~~~SHV-35~~~AY070258:0-861~~~carbapenem;cephalosporin;penam SHV-35 is a beta-lactamase found in Klebsiella pneumoniae	SHV-35	3001093	Perfect	abricate_card
